slot_name1,slot_name2,slot_item_a,slot_item_b,slot_j_ratio,slot_j_ratio_abs_log1p,slot_j_ratio_is_even,slot_j_ratio_mod3,slot_j_ratio_mod5,slot_j_ratio_mod7,slot_j_ratio_mod10,slot_p_s_ratio,slot_p_s_ratio_abs_log1p,slot_p_s_ratio_is_even,slot_p_s_ratio_mod3,slot_p_s_ratio_mod5,slot_p_s_ratio_mod7,slot_p_s_ratio_mod10,slot_p_d_num,slot_p_d_num_abs_log1p,slot_p_d_num_is_even,slot_p_d_num_mod3,slot_p_d_num_mod5,slot_p_d_num_mod7,slot_p_d_num_mod10,slot_p_d_den,slot_p_d_den_abs_log1p,slot_p_d_den_is_even,slot_p_d_den_mod3,slot_p_d_den_mod5,slot_p_d_den_mod7,slot_p_d_den_mod10,slot_given_b_amount,slot_given_b_amount_abs_log1p,slot_given_b_amount_is_even,slot_given_b_amount_mod3,slot_given_b_amount_mod5,slot_given_b_amount_mod7,slot_given_b_amount_mod10,gcd_all,n_multiple_pairs,y
6,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,1,0,0,2,0,1,8,720.0
9,1,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,135,4.912654885736052,0,0,0,2,5,1,7,378.0
7,8,9,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,195,5.278114659230517,0,0,0,6,5,1,4,559.0
2,6,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,1,7,120.0
7,9,9,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,126,4.844187086458591,1,0,1,0,6,1,7,378.0
0,1,0,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,1,8,90.0
3,8,0,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1260,7.13966033596492,1,0,0,0,0,1,5,3465.0
5,8,8,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,840,6.734591659972948,1,0,0,0,0,1,8,2080.0
7,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,1,6,275.0
6,4,1,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,288,5.666426688112432,1,0,3,1,8,1,6,648.0
0,4,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,1,7,66.0
3,7,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,600,6.398594934535208,1,0,0,5,0,1,5,1800.0
6,0,8,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,588,6.3784261836515865,1,0,3,0,8,1,5,2156.0
0,1,9,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,90,4.51085950651685,1,0,0,6,0,1,8,243.0
7,7,0,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,406,6.008813185442595,1,1,1,0,6,1,6,1421.0
4,6,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1410,7.252053951852814,1,0,0,3,0,1,7,4230.0
6,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,324,5.783825182329737,1,0,4,2,4,1,9,567.0
4,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,300,5.707110264748875,1,0,0,6,0,1,8,630.0
8,1,8,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,1,10,576.0
6,0,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,240,5.484796933490655,1,0,0,2,0,1,7,624.0
4,1,9,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,1,7,75.0
5,9,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,162,5.093750200806762,1,0,2,1,2,1,8,378.0
2,6,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,192,5.262690188904886,1,0,2,3,2,1,6,960.0
1,1,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,540,6.293419278846481,1,0,0,1,0,1,5,1674.0
3,0,9,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,476,6.1675164908883415,1,2,1,0,6,1,7,1190.0
6,2,8,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,228,5.43372200355424,1,0,3,4,8,1,6,684.0
5,4,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1575,7.362645270417825,0,0,0,0,5,1,6,2655.0
5,8,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,1,9,69.0
8,8,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,930,6.836259277277067,1,0,0,6,0,1,6,2325.0
1,8,7,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,1,6,105.0
0,1,7,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,520,6.255750041753367,1,1,0,2,0,1,6,1092.0
2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,1,3,336.0
6,4,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,252,5.53338948872752,1,0,2,0,2,1,5,540.0
1,8,0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,1,6,850.0
3,3,7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,300,5.707110264748875,1,0,0,6,0,1,8,640.0
7,0,8,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,880,6.78105762593618,1,1,0,5,0,1,8,2376.0
1,6,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,1,4,430.0
8,3,0,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1470,7.293697720601438,1,0,0,0,0,1,7,2394.0
4,3,9,9,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,378,5.937536205082426,1,0,3,0,8,1,2,963.0
2,2,9,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,658,6.490723534502507,1,1,3,0,8,1,3,3102.0
4,8,0,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,460,6.133398042996649,1,1,0,5,0,1,9,874.0
4,9,7,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,10,27.0
1,2,9,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1330,7.193685818395112,1,1,0,0,0,1,6,2432.0
8,3,0,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,1,7,180.0
4,7,2,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,1,7,275.0
6,5,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,840,6.734591659972948,1,0,0,0,0,1,8,1456.0
2,6,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,176,5.176149732573829,1,2,1,1,6,2,10,704.0
9,4,8,8,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,156,5.056245805348308,1,0,1,2,6,1,7,338.0
7,8,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1260,7.13966033596492,1,0,0,0,0,1,4,2484.0
6,5,0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,2,10,320.0
4,0,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,1,6,310.0
7,4,0,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,198,5.293304824724492,1,0,3,2,8,1,8,528.0
5,6,2,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,780,6.660575149839686,1,0,0,3,0,1,5,2184.0
0,3,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,448,6.1070228877422545,1,1,3,0,8,1,8,1024.0
7,5,9,9,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,1,10,196.0
2,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,945,6.852242569051878,0,0,0,0,5,1,4,2187.0
5,1,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,585,6.373319789577012,0,0,0,4,5,1,6,1872.0
9,0,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,552,6.315358001522335,1,0,2,6,2,1,4,2208.0
1,3,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,840,6.734591659972948,1,0,0,0,0,1,8,1776.0
0,0,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,273,5.6131281063880705,0,0,3,0,3,1,6,481.0
4,2,9,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,180,5.198497031265826,1,0,0,5,0,1,7,510.0
5,5,2,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,490,6.19644412779452,1,1,0,0,0,1,2,1400.0
7,4,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,128,4.859812404361672,1,2,3,2,8,1,10,256.0
5,9,0,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1806,7.499423290592229,1,0,1,0,6,1,4,4042.0
3,7,7,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,300,5.707110264748875,1,0,0,6,0,1,9,520.0
2,8,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,245,5.5053315359323625,0,2,0,0,5,1,4,763.0
9,5,8,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,390,5.968707559985366,1,0,0,5,0,1,6,962.0
4,5,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,1,9,38.0
1,6,8,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,4,2300.0
7,9,8,8,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,1,10,144.0
5,2,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,364,5.8998973535824915,1,1,4,0,4,1,4,1196.0
0,0,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,630,6.447305862541213,1,0,0,0,0,1,8,1020.0
6,0,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,0,5,0,1,6,582.0
2,9,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,68,4.23410650459726,1,2,3,5,8,2,10,306.0
1,8,7,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,216,5.37989735354046,1,0,1,6,6,1,8,630.0
4,1,5,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,252,5.53338948872752,1,0,2,0,2,1,7,492.0
9,7,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,204,5.3230099791384085,1,0,4,1,4,1,6,918.0
3,4,7,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,384,5.953243334287785,1,0,4,6,4,1,8,800.0
7,3,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,560,6.329720905522696,1,2,0,0,0,1,3,1584.0
5,5,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,1,8,336.0
5,7,7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,175,5.170483995038151,0,1,0,0,5,1,3,465.0
7,5,9,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,300,5.707110264748875,1,0,0,6,0,1,5,705.0
8,7,9,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,900,6.803505257608338,1,0,0,4,0,1,7,1845.0
5,5,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,588,6.3784261836515865,1,0,3,0,8,1,6,1120.0
1,8,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,200,5.303304908059076,1,2,0,4,0,1,8,600.0
3,0,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,300,5.707110264748875,1,0,0,6,0,1,5,705.0
6,6,3,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,945,6.852242569051878,0,0,0,0,5,1,4,2457.0
7,7,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,276,5.6240175061873385,1,0,1,3,6,1,4,874.0
6,4,9,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,1,7,408.0
0,0,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,1,7,68.0
7,7,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,1,8,174.0
8,4,5,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1610,7.384610383176974,1,2,0,0,0,1,8,3312.0
5,3,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,145,4.983606621708336,0,1,0,5,5,1,4,406.0
6,8,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,252,5.53338948872752,1,0,2,0,2,1,7,1056.0
9,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1575,7.362645270417825,0,0,0,0,5,1,4,4815.0
1,9,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,210,5.351858133476067,1,0,0,0,0,1,5,384.0
1,7,9,9,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,300,5.707110264748875,1,0,0,6,0,1,8,900.0
4,7,1,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,672,6.511745329644728,1,0,2,0,2,1,8,1280.0
7,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,900,6.803505257608338,1,0,0,4,0,1,5,2520.0
6,3,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,114,4.74493212836325,1,0,4,2,4,1,7,475.0
4,0,9,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,504,6.22455842927536,1,0,4,0,4,1,8,1260.0
7,2,0,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,1,7,153.0
8,5,8,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,168,5.1298987149230735,1,0,3,0,8,1,7,360.0
1,8,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,510,6.236369590203704,1,0,0,6,0,1,8,952.0
7,4,9,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,204,5.3230099791384085,1,0,4,1,4,1,7,612.0
4,6,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,392,5.973809611869261,1,2,2,0,2,1,4,854.0
3,0,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,700,6.55250788703459,1,1,0,0,0,1,8,2100.0
7,9,9,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,210,5.351858133476067,1,0,0,0,0,1,4,690.0
7,1,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,1,10,175.0
0,8,9,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,68,4.23410650459726,1,2,3,5,8,2,10,221.0
1,6,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,1,0,0,6,0,1,6,720.0
6,8,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,516,6.248042874508429,1,0,1,5,6,1,6,1677.0
