slot_walker_name,slot_rect_label,slot_length,slot_length_abs_log1p,slot_length_frac,slot_width,slot_width_abs_log1p,slot_width_frac,slot_distance_unit,slot_speed,slot_speed_abs_log1p,slot_speed_unit,y
5,4,6.5,2.0149030205422647,0.5,16.0,2.833213344056216,0.0,0,45.0,3.828641396489095,3,1.0
3,6,10.0,2.3978952727983707,0.0,1.5,0.9162907318741551,0.5,2,23.0,3.1780538303479458,2,1.0
5,6,12.0,2.5649493574615367,0.0,11.0,2.4849066497880004,0.0,1,2.0,1.0986122886681098,1,23.0
1,1,11.5,2.5257286443082556,0.5,9.5,2.3513752571634776,0.5,3,7.0,2.0794415416798357,3,6.0
3,5,19.0,2.995732273553991,0.0,11.5,2.5257286443082556,0.5,3,1.0,0.6931471805599453,3,61.0
6,0,2.0,1.0986122886681098,0.0,8.5,2.2512917986064953,0.5,2,3.0,1.3862943611198906,1,7.0
7,6,12.5,2.6026896854443837,0.5,16.5,2.8622008809294686,0.5,1,29.0,3.4011973816621555,2,2.0
1,0,9.5,2.3513752571634776,0.5,10.0,2.3978952727983707,0.0,1,1.0,0.6931471805599453,1,39.0
2,3,1.5,0.9162907318741551,0.5,16.5,2.8622008809294686,0.5,3,4.0,1.6094379124341003,3,9.0
6,4,8.5,2.2512917986064953,0.5,10.0,2.3978952727983707,0.0,3,1.0,0.6931471805599453,0,37.0
5,0,3.5,1.5040773967762742,0.5,19.5,3.0204248861443626,0.5,0,1.0,0.6931471805599453,0,46.0
3,5,14.0,2.70805020110221,0.0,12.5,2.6026896854443837,0.5,3,1.0,0.6931471805599453,3,53.0
2,1,11.0,2.4849066497880004,0.0,12.5,2.6026896854443837,0.5,1,1.0,0.6931471805599453,1,47.0
4,7,7.5,2.1400661634962708,0.5,4.5,1.7047480922384253,0.5,2,6.0,1.9459101490553132,1,4.0
0,7,8.0,2.1972245773362196,0.0,12.0,2.5649493574615367,0.0,0,5.0,1.791759469228055,3,8.0
5,7,6.5,2.0149030205422647,0.5,15.5,2.803360380906535,0.5,1,44.0,3.8066624897703196,1,1.0
5,6,10.5,2.4423470353692043,0.5,19.0,2.995732273553991,0.0,1,1.0,0.6931471805599453,2,59.0
3,3,17.5,2.917770732084279,0.5,6.5,2.0149030205422647,0.5,3,2.0,1.0986122886681098,3,24.0
3,5,18.0,2.9444389791664403,0.0,8.5,2.2512917986064953,0.5,1,53.0,3.9889840465642745,1,1.0
0,6,5.5,1.8718021769015913,0.5,12.5,2.6026896854443837,0.5,1,2.0,1.0986122886681098,1,18.0
4,5,18.5,2.970414465569701,0.5,2.5,1.252762968495368,0.5,3,7.0,2.0794415416798357,0,6.0
0,3,13.0,2.6390573296152584,0.0,16.5,2.8622008809294686,0.5,2,1.0,0.6931471805599453,1,59.0
4,0,10.0,2.3978952727983707,0.0,20.0,3.044522437723423,0.0,1,60.0,4.110873864173311,2,1.0
4,7,20.0,3.044522437723423,0.0,3.5,1.5040773967762742,0.5,3,47.0,3.871201010907891,0,1.0
2,3,18.0,2.9444389791664403,0.0,8.5,2.2512917986064953,0.5,1,1.0,0.6931471805599453,1,53.0
3,7,11.5,2.5257286443082556,0.5,18.5,2.970414465569701,0.5,0,30.0,3.4339872044851463,0,2.0
3,4,9.5,2.3513752571634776,0.5,2.5,1.252762968495368,0.5,2,1.0,0.6931471805599453,2,24.0
1,5,7.0,2.0794415416798357,0.0,8.0,2.1972245773362196,0.0,1,2.0,1.0986122886681098,1,15.0
2,4,12.5,2.6026896854443837,0.5,8.5,2.2512917986064953,0.5,3,42.0,3.7612001156935624,0,1.0
7,1,19.0,2.995732273553991,0.0,1.5,0.9162907318741551,0.5,3,41.0,3.7376696182833684,3,1.0
5,4,18.0,2.9444389791664403,0.0,20.0,3.044522437723423,0.0,2,4.0,1.6094379124341003,1,19.0
0,6,15.0,2.772588722239781,0.0,17.5,2.917770732084279,0.5,1,65.0,4.189654742026425,1,1.0
3,0,18.0,2.9444389791664403,0.0,1.0,0.6931471805599453,0.0,3,2.0,1.0986122886681098,3,19.0
2,1,12.0,2.5649493574615367,0.0,13.5,2.6741486494265287,0.5,0,1.0,0.6931471805599453,0,51.0
5,5,10.5,2.4423470353692043,0.5,17.5,2.917770732084279,0.5,1,56.0,4.04305126783455,1,1.0
4,7,11.5,2.5257286443082556,0.5,11.5,2.5257286443082556,0.5,0,23.0,3.1780538303479458,3,2.0
2,2,2.0,1.0986122886681098,0.0,19.5,3.0204248861443626,0.5,3,1.0,0.6931471805599453,3,43.0
7,0,3.0,1.3862943611198906,0.0,10.5,2.4423470353692043,0.5,2,27.0,3.332204510175204,1,1.0
2,4,2.5,1.252762968495368,0.5,1.0,0.6931471805599453,0.0,1,7.0,2.0794415416798357,1,1.0
7,7,4.0,1.6094379124341003,0.0,8.0,2.1972245773362196,0.0,0,3.0,1.3862943611198906,0,8.0
2,4,5.0,1.791759469228055,0.0,6.5,2.0149030205422647,0.5,0,23.0,3.1780538303479458,3,1.0
6,2,11.5,2.5257286443082556,0.5,8.5,2.2512917986064953,0.5,0,8.0,2.1972245773362196,0,5.0
0,6,4.5,1.7047480922384253,0.5,14.0,2.70805020110221,0.0,1,1.0,0.6931471805599453,2,37.0
7,2,3.5,1.5040773967762742,0.5,7.0,2.0794415416798357,0.0,2,3.0,1.3862943611198906,1,7.0
3,3,16.0,2.833213344056216,0.0,6.0,1.9459101490553132,0.0,2,4.0,1.6094379124341003,2,11.0
4,1,4.5,1.7047480922384253,0.5,2.0,1.0986122886681098,0.0,0,13.0,2.6390573296152584,0,1.0
3,7,16.0,2.833213344056216,0.0,1.5,0.9162907318741551,0.5,2,5.0,1.791759469228055,1,7.0
3,3,13.0,2.6390573296152584,0.0,14.5,2.740840023925201,0.5,1,11.0,2.4849066497880004,2,5.0
6,5,16.5,2.8622008809294686,0.5,15.0,2.772588722239781,0.0,2,1.0,0.6931471805599453,2,63.0
3,2,9.0,2.302585092994046,0.0,5.0,1.791759469228055,0.0,2,7.0,2.0794415416798357,1,4.0
3,6,1.5,0.9162907318741551,0.5,12.0,2.5649493574615367,0.0,3,9.0,2.302585092994046,3,3.0
7,0,14.0,2.70805020110221,0.0,8.5,2.2512917986064953,0.5,0,5.0,1.791759469228055,3,9.0
4,0,11.5,2.5257286443082556,0.5,2.0,1.0986122886681098,0.0,0,27.0,3.332204510175204,0,1.0
1,2,6.0,1.9459101490553132,0.0,15.5,2.803360380906535,0.5,2,43.0,3.784189633918261,2,1.0
0,4,13.0,2.6390573296152584,0.0,5.0,1.791759469228055,0.0,1,1.0,0.6931471805599453,2,36.0
2,6,10.5,2.4423470353692043,0.5,3.0,1.3862943611198906,0.0,1,1.0,0.6931471805599453,2,27.0
4,6,17.0,2.8903717578961645,0.0,7.5,2.1400661634962708,0.5,3,7.0,2.0794415416798357,0,7.0
5,0,7.0,2.0794415416798357,0.0,10.5,2.4423470353692043,0.5,3,5.0,1.791759469228055,3,7.0
0,1,5.0,1.791759469228055,0.0,13.0,2.6390573296152584,0.0,2,2.0,1.0986122886681098,2,18.0
0,5,5.0,1.791759469228055,0.0,6.5,2.0149030205422647,0.5,3,1.0,0.6931471805599453,3,23.0
3,4,19.0,2.995732273553991,0.0,5.5,1.8718021769015913,0.5,0,7.0,2.0794415416798357,0,7.0
2,0,19.0,2.995732273553991,0.0,6.0,1.9459101490553132,0.0,2,2.0,1.0986122886681098,2,25.0
3,0,18.5,2.970414465569701,0.5,8.5,2.2512917986064953,0.5,2,18.0,2.9444389791664403,2,3.0
3,3,10.0,2.3978952727983707,0.0,14.5,2.740840023925201,0.5,3,49.0,3.912023005428146,0,1.0
3,7,4.5,1.7047480922384253,0.5,16.5,2.8622008809294686,0.5,2,6.0,1.9459101490553132,2,7.0
1,6,19.0,2.995732273553991,0.0,4.0,1.6094379124341003,0.0,3,23.0,3.1780538303479458,3,2.0
6,6,1.5,0.9162907318741551,0.5,18.5,2.970414465569701,0.5,2,1.0,0.6931471805599453,2,40.0
0,3,2.0,1.0986122886681098,0.0,12.5,2.6026896854443837,0.5,1,29.0,3.4011973816621555,1,1.0
7,4,12.0,2.5649493574615367,0.0,7.0,2.0794415416798357,0.0,2,19.0,2.995732273553991,2,2.0
1,5,6.0,1.9459101490553132,0.0,17.5,2.917770732084279,0.5,1,47.0,3.871201010907891,1,1.0
5,1,17.5,2.917770732084279,0.5,17.0,2.8903717578961645,0.0,2,1.0,0.6931471805599453,2,69.0
3,3,5.5,1.8718021769015913,0.5,18.0,2.9444389791664403,0.0,0,1.0,0.6931471805599453,0,47.0
6,6,17.5,2.917770732084279,0.5,20.0,3.044522437723423,0.0,0,25.0,3.258096538021482,3,3.0
6,2,18.5,2.970414465569701,0.5,10.0,2.3978952727983707,0.0,0,19.0,2.995732273553991,0,3.0
7,6,5.5,1.8718021769015913,0.5,5.5,1.8718021769015913,0.5,0,11.0,2.4849066497880004,3,2.0
6,7,3.0,1.3862943611198906,0.0,17.0,2.8903717578961645,0.0,3,4.0,1.6094379124341003,0,10.0
0,2,9.5,2.3513752571634776,0.5,17.5,2.917770732084279,0.5,1,18.0,2.9444389791664403,1,3.0
2,7,3.0,1.3862943611198906,0.0,9.0,2.302585092994046,0.0,0,1.0,0.6931471805599453,0,24.0
2,2,7.0,2.0794415416798357,0.0,8.0,2.1972245773362196,0.0,2,10.0,2.3978952727983707,1,3.0
3,0,15.0,2.772588722239781,0.0,4.5,1.7047480922384253,0.5,1,13.0,2.6390573296152584,2,3.0
3,5,3.0,1.3862943611198906,0.0,4.5,1.7047480922384253,0.5,2,15.0,2.772588722239781,1,1.0
7,0,10.5,2.4423470353692043,0.5,12.0,2.5649493574615367,0.0,0,9.0,2.302585092994046,0,5.0
6,1,12.5,2.6026896854443837,0.5,9.0,2.302585092994046,0.0,1,1.0,0.6931471805599453,2,43.0
1,7,15.0,2.772588722239781,0.0,19.0,2.995732273553991,0.0,3,34.0,3.5553480614894135,0,2.0
4,6,3.0,1.3862943611198906,0.0,2.0,1.0986122886681098,0.0,0,2.0,1.0986122886681098,0,5.0
2,2,9.0,2.302585092994046,0.0,14.5,2.740840023925201,0.5,1,1.0,0.6931471805599453,1,47.0
3,4,8.5,2.2512917986064953,0.5,2.0,1.0986122886681098,0.0,2,3.0,1.3862943611198906,2,7.0
0,1,12.0,2.5649493574615367,0.0,19.0,2.995732273553991,0.0,2,1.0,0.6931471805599453,2,62.0
2,0,8.0,2.1972245773362196,0.0,3.5,1.5040773967762742,0.5,0,1.0,0.6931471805599453,0,23.0
4,6,19.5,3.0204248861443626,0.5,17.5,2.917770732084279,0.5,2,2.0,1.0986122886681098,2,37.0
7,6,14.0,2.70805020110221,0.0,17.5,2.917770732084279,0.5,2,63.0,4.1588830833596715,2,1.0
4,0,18.5,2.970414465569701,0.5,14.5,2.740840023925201,0.5,3,33.0,3.5263605246161616,0,2.0
0,7,16.0,2.833213344056216,0.0,16.0,2.833213344056216,0.0,3,8.0,2.1972245773362196,0,8.0
1,3,3.5,1.5040773967762742,0.5,16.0,2.833213344056216,0.0,0,3.0,1.3862943611198906,3,13.0
7,1,3.0,1.3862943611198906,0.0,12.5,2.6026896854443837,0.5,2,31.0,3.4657359027997265,1,1.0
0,5,2.0,1.0986122886681098,0.0,14.0,2.70805020110221,0.0,3,4.0,1.6094379124341003,0,8.0
7,4,8.5,2.2512917986064953,0.5,15.0,2.772588722239781,0.0,0,1.0,0.6931471805599453,3,47.0
5,7,2.0,1.0986122886681098,0.0,3.5,1.5040773967762742,0.5,0,1.0,0.6931471805599453,3,11.0
5,6,4.5,1.7047480922384253,0.5,11.5,2.5257286443082556,0.5,2,2.0,1.0986122886681098,1,16.0
5,5,1.5,0.9162907318741551,0.5,17.5,2.917770732084279,0.5,3,2.0,1.0986122886681098,3,19.0
3,6,2.0,1.0986122886681098,0.0,11.0,2.4849066497880004,0.0,2,1.0,0.6931471805599453,2,26.0
3,4,10.0,2.3978952727983707,0.0,15.5,2.803360380906535,0.5,3,1.0,0.6931471805599453,0,51.0
2,7,20.0,3.044522437723423,0.0,15.5,2.803360380906535,0.5,0,71.0,4.276666119016055,0,1.0
2,6,6.5,2.0149030205422647,0.5,11.0,2.4849066497880004,0.0,0,35.0,3.58351893845611,0,1.0
0,4,15.5,2.803360380906535,0.5,5.5,1.8718021769015913,0.5,2,3.0,1.3862943611198906,2,14.0
2,1,1.0,0.6931471805599453,0.0,4.5,1.7047480922384253,0.5,0,11.0,2.4849066497880004,0,1.0
6,1,5.5,1.8718021769015913,0.5,1.0,0.6931471805599453,0.0,2,13.0,2.6390573296152584,2,1.0
7,2,6.0,1.9459101490553132,0.0,12.0,2.5649493574615367,0.0,0,12.0,2.5649493574615367,3,3.0
0,5,7.5,2.1400661634962708,0.5,10.5,2.4423470353692043,0.5,0,9.0,2.302585092994046,3,4.0
1,6,10.5,2.4423470353692043,0.5,10.5,2.4423470353692043,0.5,2,7.0,2.0794415416798357,1,6.0
1,4,18.5,2.970414465569701,0.5,6.5,2.0149030205422647,0.5,1,5.0,1.791759469228055,1,10.0
1,1,12.5,2.6026896854443837,0.5,15.0,2.772588722239781,0.0,1,1.0,0.6931471805599453,1,55.0
4,2,2.0,1.0986122886681098,0.0,5.5,1.8718021769015913,0.5,2,3.0,1.3862943611198906,2,5.0
0,1,7.0,2.0794415416798357,0.0,13.5,2.6741486494265287,0.5,2,1.0,0.6931471805599453,1,41.0
0,1,18.0,2.9444389791664403,0.0,16.5,2.8622008809294686,0.5,1,3.0,1.3862943611198906,1,23.0
3,0,5.0,1.791759469228055,0.0,5.5,1.8718021769015913,0.5,1,1.0,0.6931471805599453,1,21.0
5,4,7.0,2.0794415416798357,0.0,6.5,2.0149030205422647,0.5,1,1.0,0.6931471805599453,2,27.0
0,5,13.0,2.6390573296152584,0.0,20.0,3.044522437723423,0.0,1,6.0,1.9459101490553132,2,11.0
2,6,2.5,1.252762968495368,0.5,19.5,3.0204248861443626,0.5,1,2.0,1.0986122886681098,2,22.0
5,5,13.0,2.6390573296152584,0.0,17.5,2.917770732084279,0.5,0,1.0,0.6931471805599453,3,61.0
4,4,18.0,2.9444389791664403,0.0,7.5,2.1400661634962708,0.5,1,17.0,2.8903717578961645,1,3.0
3,6,19.5,3.0204248861443626,0.5,2.0,1.0986122886681098,0.0,1,43.0,3.784189633918261,2,1.0
2,0,11.0,2.4849066497880004,0.0,5.5,1.8718021769015913,0.5,0,33.0,3.5263605246161616,0,1.0
1,6,7.5,2.1400661634962708,0.5,11.5,2.5257286443082556,0.5,0,1.0,0.6931471805599453,0,38.0
1,4,6.0,1.9459101490553132,0.0,5.0,1.791759469228055,0.0,0,2.0,1.0986122886681098,0,11.0
4,3,10.5,2.4423470353692043,0.5,13.0,2.6390573296152584,0.0,3,47.0,3.871201010907891,0,1.0
5,5,6.5,2.0149030205422647,0.5,18.0,2.9444389791664403,0.0,3,49.0,3.912023005428146,3,1.0
5,4,1.0,0.6931471805599453,0.0,14.5,2.740840023925201,0.5,0,31.0,3.4657359027997265,3,1.0
6,1,16.5,2.8622008809294686,0.5,14.0,2.70805020110221,0.0,2,1.0,0.6931471805599453,2,61.0
7,3,2.0,1.0986122886681098,0.0,13.0,2.6390573296152584,0.0,3,2.0,1.0986122886681098,0,15.0
0,7,15.0,2.772588722239781,0.0,14.5,2.740840023925201,0.5,1,59.0,4.0943445622221,1,1.0
5,6,19.5,3.0204248861443626,0.5,3.0,1.3862943611198906,0.0,3,3.0,1.3862943611198906,3,15.0
7,4,9.0,2.302585092994046,0.0,13.5,2.6741486494265287,0.5,2,15.0,2.772588722239781,1,3.0
3,3,16.0,2.833213344056216,0.0,18.5,2.970414465569701,0.5,2,3.0,1.3862943611198906,1,23.0
3,1,17.0,2.8903717578961645,0.0,18.0,2.9444389791664403,0.0,3,14.0,2.70805020110221,3,5.0
5,6,18.5,2.970414465569701,0.5,9.5,2.3513752571634776,0.5,2,14.0,2.70805020110221,2,4.0
4,7,7.0,2.0794415416798357,0.0,8.5,2.2512917986064953,0.5,2,1.0,0.6931471805599453,1,31.0
6,3,11.5,2.5257286443082556,0.5,19.5,3.0204248861443626,0.5,2,62.0,4.143134726391533,2,1.0
1,5,5.5,1.8718021769015913,0.5,18.5,2.970414465569701,0.5,1,2.0,1.0986122886681098,2,24.0
7,1,18.5,2.970414465569701,0.5,12.0,2.5649493574615367,0.0,2,61.0,4.127134385045092,2,1.0
2,0,11.5,2.5257286443082556,0.5,15.0,2.772588722239781,0.0,1,1.0,0.6931471805599453,1,53.0
1,0,12.5,2.6026896854443837,0.5,2.5,1.252762968495368,0.5,1,15.0,2.772588722239781,2,2.0
4,1,13.5,2.6741486494265287,0.5,1.5,0.9162907318741551,0.5,0,1.0,0.6931471805599453,0,30.0
5,3,13.5,2.6741486494265287,0.5,6.0,1.9459101490553132,0.0,0,3.0,1.3862943611198906,3,13.0
0,5,10.5,2.4423470353692043,0.5,7.0,2.0794415416798357,0.0,1,35.0,3.58351893845611,2,1.0
3,5,12.0,2.5649493574615367,0.0,16.0,2.833213344056216,0.0,2,28.0,3.367295829986474,2,2.0
3,1,13.0,2.6390573296152584,0.0,16.5,2.8622008809294686,0.5,1,59.0,4.0943445622221,1,1.0
1,0,1.0,0.6931471805599453,0.0,9.5,2.3513752571634776,0.5,2,3.0,1.3862943611198906,2,7.0
5,1,13.5,2.6741486494265287,0.5,15.0,2.772588722239781,0.0,0,19.0,2.995732273553991,0,3.0
5,2,16.0,2.833213344056216,0.0,8.5,2.2512917986064953,0.5,1,7.0,2.0794415416798357,1,7.0
7,0,10.0,2.3978952727983707,0.0,1.5,0.9162907318741551,0.5,3,1.0,0.6931471805599453,0,23.0
4,5,6.5,2.0149030205422647,0.5,11.5,2.5257286443082556,0.5,1,12.0,2.5649493574615367,2,3.0
7,7,10.5,2.4423470353692043,0.5,2.0,1.0986122886681098,0.0,0,5.0,1.791759469228055,3,5.0
0,3,18.5,2.970414465569701,0.5,8.5,2.2512917986064953,0.5,1,18.0,2.9444389791664403,1,3.0
7,5,7.0,2.0794415416798357,0.0,5.5,1.8718021769015913,0.5,3,25.0,3.258096538021482,3,1.0
4,5,2.5,1.252762968495368,0.5,4.5,1.7047480922384253,0.5,2,14.0,2.70805020110221,1,1.0
7,7,4.0,1.6094379124341003,0.0,10.0,2.3978952727983707,0.0,2,4.0,1.6094379124341003,2,7.0
1,2,13.0,2.6390573296152584,0.0,2.0,1.0986122886681098,0.0,1,15.0,2.772588722239781,2,2.0
1,5,17.5,2.917770732084279,0.5,20.0,3.044522437723423,0.0,1,5.0,1.791759469228055,2,15.0
5,4,5.5,1.8718021769015913,0.5,4.0,1.6094379124341003,0.0,2,19.0,2.995732273553991,1,1.0
7,2,14.5,2.740840023925201,0.5,5.0,1.791759469228055,0.0,2,1.0,0.6931471805599453,1,39.0
4,3,9.5,2.3513752571634776,0.5,15.5,2.803360380906535,0.5,1,50.0,3.9318256327243257,2,1.0
1,6,18.5,2.970414465569701,0.5,18.0,2.9444389791664403,0.0,2,1.0,0.6931471805599453,2,73.0
7,5,6.0,1.9459101490553132,0.0,12.5,2.6026896854443837,0.5,3,37.0,3.6375861597263857,0,1.0
0,6,15.5,2.803360380906535,0.5,4.5,1.7047480922384253,0.5,2,2.0,1.0986122886681098,2,20.0
7,0,18.5,2.970414465569701,0.5,10.0,2.3978952727983707,0.0,2,57.0,4.060443010546419,1,1.0
5,1,6.0,1.9459101490553132,0.0,14.0,2.70805020110221,0.0,2,10.0,2.3978952727983707,1,4.0
6,3,7.0,2.0794415416798357,0.0,13.0,2.6390573296152584,0.0,1,4.0,1.6094379124341003,2,10.0
1,2,7.0,2.0794415416798357,0.0,11.0,2.4849066497880004,0.0,0,2.0,1.0986122886681098,0,18.0
4,4,7.5,2.1400661634962708,0.5,3.0,1.3862943611198906,0.0,2,3.0,1.3862943611198906,2,7.0
3,2,5.5,1.8718021769015913,0.5,8.0,2.1972245773362196,0.0,3,9.0,2.302585092994046,0,3.0
0,6,17.0,2.8903717578961645,0.0,13.5,2.6741486494265287,0.5,0,61.0,4.127134385045092,0,1.0
1,4,10.5,2.4423470353692043,0.5,20.0,3.044522437723423,0.0,0,61.0,4.127134385045092,0,1.0
2,2,14.5,2.740840023925201,0.5,5.0,1.791759469228055,0.0,3,39.0,3.6888794541139363,0,1.0
0,5,5.5,1.8718021769015913,0.5,6.5,2.0149030205422647,0.5,0,6.0,1.9459101490553132,3,4.0
1,1,6.0,1.9459101490553132,0.0,13.0,2.6390573296152584,0.0,0,38.0,3.6635616461296463,0,1.0
4,0,5.0,1.791759469228055,0.0,19.0,2.995732273553991,0.0,0,16.0,2.833213344056216,0,3.0
6,3,4.5,1.7047480922384253,0.5,5.5,1.8718021769015913,0.5,0,5.0,1.791759469228055,0,4.0
3,6,5.0,1.791759469228055,0.0,18.0,2.9444389791664403,0.0,2,1.0,0.6931471805599453,1,46.0
5,3,19.5,3.0204248861443626,0.5,1.5,0.9162907318741551,0.5,3,2.0,1.0986122886681098,3,21.0
7,1,18.5,2.970414465569701,0.5,18.0,2.9444389791664403,0.0,1,73.0,4.30406509320417,1,1.0
1,6,9.5,2.3513752571634776,0.5,13.5,2.6741486494265287,0.5,3,2.0,1.0986122886681098,0,23.0
4,7,7.0,2.0794415416798357,0.0,6.5,2.0149030205422647,0.5,2,1.0,0.6931471805599453,2,27.0
4,2,17.0,2.8903717578961645,0.0,2.0,1.0986122886681098,0.0,1,38.0,3.6635616461296463,1,1.0
6,1,1.5,0.9162907318741551,0.5,1.0,0.6931471805599453,0.0,3,5.0,1.791759469228055,3,1.0
3,0,5.5,1.8718021769015913,0.5,14.5,2.740840023925201,0.5,1,1.0,0.6931471805599453,2,40.0
0,1,7.5,2.1400661634962708,0.5,3.5,1.5040773967762742,0.5,1,22.0,3.1354942159291497,1,1.0
7,5,10.5,2.4423470353692043,0.5,11.0,2.4849066497880004,0.0,3,1.0,0.6931471805599453,3,43.0
6,5,4.0,1.6094379124341003,0.0,12.0,2.5649493574615367,0.0,0,32.0,3.4965075614664802,3,1.0
7,2,8.0,2.1972245773362196,0.0,4.5,1.7047480922384253,0.5,3,1.0,0.6931471805599453,3,25.0
2,5,18.5,2.970414465569701,0.5,1.0,0.6931471805599453,0.0,3,13.0,2.6390573296152584,3,3.0
7,0,1.0,0.6931471805599453,0.0,11.0,2.4849066497880004,0.0,1,12.0,2.5649493574615367,1,2.0
0,6,2.5,1.252762968495368,0.5,16.0,2.833213344056216,0.0,0,1.0,0.6931471805599453,0,37.0
1,1,11.0,2.4849066497880004,0.0,3.0,1.3862943611198906,0.0,0,1.0,0.6931471805599453,3,28.0
7,6,16.0,2.833213344056216,0.0,5.5,1.8718021769015913,0.5,1,1.0,0.6931471805599453,2,43.0
2,4,7.0,2.0794415416798357,0.0,1.5,0.9162907318741551,0.5,0,17.0,2.8903717578961645,3,1.0
2,2,18.0,2.9444389791664403,0.0,17.0,2.8903717578961645,0.0,2,14.0,2.70805020110221,1,5.0
2,5,18.5,2.970414465569701,0.5,6.5,2.0149030205422647,0.5,3,5.0,1.791759469228055,3,10.0
4,0,16.5,2.8622008809294686,0.5,2.0,1.0986122886681098,0.0,2,37.0,3.6375861597263857,1,1.0
0,2,9.5,2.3513752571634776,0.5,5.0,1.791759469228055,0.0,3,1.0,0.6931471805599453,3,29.0
1,1,1.5,0.9162907318741551,0.5,19.0,2.995732273553991,0.0,2,41.0,3.7376696182833684,2,1.0
3,7,6.0,1.9459101490553132,0.0,12.0,2.5649493574615367,0.0,1,36.0,3.6109179126442243,2,1.0
4,1,2.0,1.0986122886681098,0.0,3.5,1.5040773967762742,0.5,1,1.0,0.6931471805599453,1,11.0
2,2,7.0,2.0794415416798357,0.0,8.5,2.2512917986064953,0.5,2,31.0,3.4657359027997265,1,1.0
5,4,18.0,2.9444389791664403,0.0,12.0,2.5649493574615367,0.0,0,60.0,4.110873864173311,0,1.0
0,0,2.0,1.0986122886681098,0.0,12.5,2.6026896854443837,0.5,2,1.0,0.6931471805599453,2,29.0
2,4,15.5,2.803360380906535,0.5,16.0,2.833213344056216,0.0,1,21.0,3.091042453358316,1,3.0
1,1,15.5,2.803360380906535,0.5,18.0,2.9444389791664403,0.0,0,1.0,0.6931471805599453,0,67.0
1,6,12.0,2.5649493574615367,0.0,6.5,2.0149030205422647,0.5,1,37.0,3.6375861597263857,2,1.0
0,6,7.5,2.1400661634962708,0.5,11.5,2.5257286443082556,0.5,3,2.0,1.0986122886681098,3,19.0
1,5,5.0,1.791759469228055,0.0,11.5,2.5257286443082556,0.5,3,33.0,3.5263605246161616,3,1.0
7,7,18.0,2.9444389791664403,0.0,1.5,0.9162907318741551,0.5,1,3.0,1.3862943611198906,2,13.0
1,1,3.0,1.3862943611198906,0.0,15.0,2.772588722239781,0.0,0,2.0,1.0986122886681098,0,18.0
3,1,10.5,2.4423470353692043,0.5,19.0,2.995732273553991,0.0,1,59.0,4.0943445622221,2,1.0
0,7,12.5,2.6026896854443837,0.5,3.5,1.5040773967762742,0.5,3,8.0,2.1972245773362196,0,4.0
1,0,8.5,2.2512917986064953,0.5,10.5,2.4423470353692043,0.5,3,2.0,1.0986122886681098,3,19.0
7,2,18.5,2.970414465569701,0.5,3.0,1.3862943611198906,0.0,0,43.0,3.784189633918261,0,1.0
5,7,18.0,2.9444389791664403,0.0,7.5,2.1400661634962708,0.5,2,51.0,3.9512437185814275,2,1.0
1,3,18.5,2.970414465569701,0.5,2.0,1.0986122886681098,0.0,3,41.0,3.7376696182833684,0,1.0
4,2,5.5,1.8718021769015913,0.5,9.0,2.302585092994046,0.0,3,1.0,0.6931471805599453,3,29.0
1,1,6.0,1.9459101490553132,0.0,9.5,2.3513752571634776,0.5,0,31.0,3.4657359027997265,0,1.0
1,7,17.5,2.917770732084279,0.5,17.0,2.8903717578961645,0.0,2,1.0,0.6931471805599453,2,69.0
4,3,7.5,2.1400661634962708,0.5,17.5,2.917770732084279,0.5,1,10.0,2.3978952727983707,2,5.0
0,3,9.5,2.3513752571634776,0.5,7.0,2.0794415416798357,0.0,1,3.0,1.3862943611198906,2,11.0
5,0,5.0,1.791759469228055,0.0,2.0,1.0986122886681098,0.0,1,7.0,2.0794415416798357,1,2.0
5,7,18.0,2.9444389791664403,0.0,11.5,2.5257286443082556,0.5,1,59.0,4.0943445622221,1,1.0
2,6,12.5,2.6026896854443837,0.5,10.5,2.4423470353692043,0.5,0,2.0,1.0986122886681098,0,23.0
1,7,10.0,2.3978952727983707,0.0,7.0,2.0794415416798357,0.0,3,1.0,0.6931471805599453,3,34.0
6,2,4.5,1.7047480922384253,0.5,2.5,1.252762968495368,0.5,1,2.0,1.0986122886681098,1,7.0
6,1,13.5,2.6741486494265287,0.5,12.0,2.5649493574615367,0.0,0,3.0,1.3862943611198906,0,17.0
7,6,12.0,2.5649493574615367,0.0,15.5,2.803360380906535,0.5,2,55.0,4.02535169073515,1,1.0
2,4,20.0,3.044522437723423,0.0,14.5,2.740840023925201,0.5,1,1.0,0.6931471805599453,1,69.0
0,4,9.0,2.302585092994046,0.0,18.0,2.9444389791664403,0.0,2,6.0,1.9459101490553132,2,9.0
1,1,18.5,2.970414465569701,0.5,3.0,1.3862943611198906,0.0,0,43.0,3.784189633918261,0,1.0
4,5,7.5,2.1400661634962708,0.5,3.0,1.3862943611198906,0.0,0,21.0,3.091042453358316,0,1.0
2,6,3.5,1.5040773967762742,0.5,2.5,1.252762968495368,0.5,1,6.0,1.9459101490553132,1,2.0
0,2,16.0,2.833213344056216,0.0,8.5,2.2512917986064953,0.5,1,49.0,3.912023005428146,2,1.0
1,4,18.0,2.9444389791664403,0.0,12.5,2.6026896854443837,0.5,2,1.0,0.6931471805599453,2,61.0
