slot_company_name,slot_visit_fee,slot_visit_fee_abs_log1p,slot_visit_fee_sign,slot_visit_fee_is_even,slot_visit_fee_mod3,slot_visit_fee_mod7,slot_visit_fee_mod10,slot_hourly_rate,slot_hourly_rate_abs_log1p,slot_hourly_rate_is_even,slot_hourly_rate_mod3,slot_hourly_rate_mod7,slot_hourly_rate_mod10,slot_time_hours,slot_time_hours_abs_log1p,slot_time_hours_frac,slot_time_hours_n_decimals,slot_parts_cost,slot_parts_cost_abs_log1p,slot_parts_cost_sign,slot_parts_cost_is_even,slot_parts_cost_mod3,slot_parts_cost_mod7,slot_parts_cost_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
0,60,4.110873864173311,1,1,0,4,0,55,4.02535169073515,0,1,6,5,0.25,0.22314355131420976,0.25,2,70,4.2626798770413155,1,1,1,0,0,2,5,0,185.0
7,90,4.51085950651685,1,1,0,6,0,125,4.836281906951478,0,2,6,5,7.0,2.0794415416798357,0.0,1,215,5.375278407684165,1,0,2,5,5,1,5,0,1180.0
7,150,5.017279836814924,1,1,0,3,0,85,4.454347296253507,0,1,1,5,7.25,2.1102132003465894,0.25,2,70,4.2626798770413155,1,1,1,0,0,2,5,0,900.0
7,100,4.61512051684126,1,1,1,2,0,60,4.110873864173311,1,0,4,0,0.25,0.22314355131420976,0.25,2,335,5.817111159963204,1,0,2,6,5,1,5,0,495.0
5,40,3.713572066704308,1,1,1,5,0,20,3.044522437723423,1,2,6,0,0.25,0.22314355131420976,0.25,2,390,5.968707559985366,1,1,0,5,0,2,10,1,450.0
1,15,2.772588722239781,1,0,0,1,5,135,4.912654885736052,0,0,2,5,4.5,1.7047480922384253,0.5,1,415,6.030685260261263,1,0,1,2,5,1,5,1,1105.0
0,110,4.709530201312334,1,1,2,5,0,30,3.4339872044851463,1,0,2,0,5.0,1.791759469228055,0.0,1,110,4.709530201312334,1,1,2,5,0,0,10,1,370.0
6,80,4.394449154672439,1,1,2,3,0,115,4.7535901911063645,0,1,3,5,1.75,1.0116009116784799,0.75,2,300,5.707110264748875,1,1,0,6,0,2,5,0,610.0
6,60,4.110873864173311,1,1,0,4,0,40,3.713572066704308,1,1,5,0,8.0,2.1972245773362196,0.0,1,80,4.394449154672439,1,1,2,3,0,1,20,1,460.0
5,95,4.564348191467836,1,0,2,4,5,40,3.713572066704308,1,1,5,0,4.75,1.749199854809259,0.75,2,75,4.330733340286331,1,0,0,5,5,1,5,0,370.0
6,115,4.7535901911063645,1,0,1,3,5,50,3.9318256327243257,1,2,1,0,1.5,0.9162907318741551,0.5,1,445,6.100318952020064,1,0,1,4,5,0,5,0,660.0
6,140,4.948759890378168,1,1,2,0,0,40,3.713572066704308,1,1,5,0,0.5,0.4054651081081644,0.5,1,170,5.14166355650266,1,1,2,2,0,0,10,0,350.0
1,10,2.3978952727983707,1,1,1,3,0,140,4.948759890378168,1,2,0,0,2.0,1.0986122886681098,0.0,1,175,5.170483995038151,1,0,1,0,5,2,5,1,465.0
2,110,4.709530201312334,1,1,2,5,0,20,3.044522437723423,1,2,6,0,4.0,1.6094379124341003,0.0,1,210,5.351858133476067,1,1,0,0,0,1,10,0,400.0
5,145,4.983606621708336,1,0,1,5,5,50,3.9318256327243257,1,2,1,0,4.0,1.6094379124341003,0.0,1,65,4.189654742026425,1,0,2,2,5,0,5,0,410.0
3,135,4.912654885736052,1,0,0,2,5,90,4.51085950651685,1,0,6,0,3.5,1.5040773967762742,0.5,1,80,4.394449154672439,1,1,2,3,0,0,5,0,575.0
6,20,3.044522437723423,1,1,2,6,0,30,3.4339872044851463,1,0,2,0,0.5,0.4054651081081644,0.5,1,360,5.8888779583328805,1,1,0,3,0,0,10,2,410.0
7,65,4.189654742026425,1,0,2,2,5,125,4.836281906951478,0,2,6,5,7.5,2.1400661634962708,0.5,1,265,5.583496308781699,1,0,1,6,5,0,5,0,1330.0
5,130,4.875197323201151,1,1,1,4,0,135,4.912654885736052,0,0,2,5,7.5,2.1400661634962708,0.5,1,20,3.044522437723423,1,1,2,6,0,1,5,0,1230.0
0,15,2.772588722239781,1,0,0,1,5,65,4.189654742026425,0,2,2,5,3.25,1.4469189829363254,0.25,2,375,5.929589143389895,1,0,0,4,5,2,5,1,650.0
5,140,4.948759890378168,1,1,2,0,0,95,4.564348191467836,0,2,4,5,3.0,1.3862943611198906,0.0,1,125,4.836281906951478,1,0,2,6,5,1,5,0,550.0
0,70,4.2626798770413155,1,1,1,0,0,90,4.51085950651685,1,0,6,0,0.25,0.22314355131420976,0.25,2,240,5.484796933490655,1,1,0,2,0,0,10,0,400.0
3,135,4.912654885736052,1,0,0,2,5,60,4.110873864173311,1,0,4,0,4.75,1.749199854809259,0.75,2,415,6.030685260261263,1,0,1,2,5,0,5,0,850.0
3,45,3.828641396489095,1,0,0,3,5,60,4.110873864173311,1,0,4,0,1.25,0.8109302162163288,0.25,2,470,6.154858094016418,1,1,2,1,0,1,5,0,635.0
5,20,3.044522437723423,1,1,2,6,0,80,4.394449154672439,1,2,3,0,2.0,1.0986122886681098,0.0,1,170,5.14166355650266,1,1,2,2,0,0,10,1,350.0
0,130,4.875197323201151,1,1,1,4,0,30,3.4339872044851463,1,0,2,0,4.5,1.7047480922384253,0.5,1,485,6.186208623900494,1,0,2,2,5,1,5,0,765.0
3,115,4.7535901911063645,1,0,1,3,5,45,3.828641396489095,0,0,3,5,3.25,1.4469189829363254,0.25,2,255,5.545177444479562,1,0,0,3,5,0,5,0,550.0
5,100,4.61512051684126,1,1,1,2,0,135,4.912654885736052,0,0,2,5,5.5,1.8718021769015913,0.5,1,90,4.51085950651685,1,1,0,6,0,0,5,0,1000.0
6,125,4.836281906951478,1,0,2,6,5,135,4.912654885736052,0,0,2,5,6.0,1.9459101490553132,0.0,1,110,4.709530201312334,1,1,2,5,0,0,5,0,1045.0
6,125,4.836281906951478,1,0,2,6,5,120,4.795790545596741,1,0,1,0,7.5,2.1400661634962708,0.5,1,300,5.707110264748875,1,1,0,6,0,1,5,0,1385.0
7,105,4.663439094112067,1,0,0,0,5,130,4.875197323201151,1,1,4,0,6.25,1.9810014688665833,0.25,2,320,5.771441123130016,1,1,2,5,0,2,5,0,1335.0
3,150,5.017279836814924,1,1,0,3,0,110,4.709530201312334,1,2,5,0,1.5,0.9162907318741551,0.5,1,30,3.4339872044851463,1,1,0,2,0,2,10,1,400.0
7,150,5.017279836814924,1,1,0,3,0,115,4.7535901911063645,0,1,3,5,2.0,1.0986122886681098,0.0,1,305,5.723585101952381,1,0,2,4,5,1,5,0,685.0
5,30,3.4339872044851463,1,1,0,2,0,20,3.044522437723423,1,2,6,0,1.5,0.9162907318741551,0.5,1,10,2.3978952727983707,1,1,1,3,0,0,10,2,80.0
5,15,2.772588722239781,1,0,0,1,5,120,4.795790545596741,1,0,1,0,4.25,1.6582280766035324,0.25,2,50,3.9318256327243257,1,1,2,1,0,0,5,1,665.0
3,35,3.58351893845611,1,0,2,0,5,60,4.110873864173311,1,0,4,0,7.0,2.0794415416798357,0.0,1,235,5.4638318050256105,1,0,1,4,5,2,5,0,690.0
2,65,4.189654742026425,1,0,2,2,5,90,4.51085950651685,1,0,6,0,2.25,1.1786549963416462,0.25,2,250,5.5254529391317835,1,1,1,5,0,2,5,0,585.0
7,15,2.772588722239781,1,0,0,1,5,70,4.2626798770413155,1,1,0,0,6.75,2.0476928433652555,0.75,2,175,5.170483995038151,1,0,1,0,5,2,5,0,680.0
7,20,3.044522437723423,1,1,2,6,0,45,3.828641396489095,0,0,3,5,2.0,1.0986122886681098,0.0,1,55,4.02535169073515,1,0,1,6,5,2,5,0,165.0
3,105,4.663439094112067,1,0,0,0,5,20,3.044522437723423,1,2,6,0,6.5,2.0149030205422647,0.5,1,120,4.795790545596741,1,1,0,1,0,0,5,1,365.0
2,120,4.795790545596741,1,1,0,1,0,70,4.2626798770413155,1,1,0,0,7.5,2.1400661634962708,0.5,1,435,6.077642243349034,1,0,0,1,5,1,5,0,1115.0
6,100,4.61512051684126,1,1,1,2,0,75,4.330733340286331,0,0,5,5,2.25,1.1786549963416462,0.25,2,90,4.51085950651685,1,1,0,6,0,1,5,0,415.0
1,0,0.0,0,1,0,0,0,145,4.983606621708336,0,1,5,5,3.75,1.55814461804655,0.75,2,95,4.564348191467836,1,0,2,4,5,1,5,0,675.0
1,80,4.394449154672439,1,1,2,3,0,25,3.258096538021482,0,1,4,5,3.5,1.5040773967762742,0.5,1,160,5.081404364984463,1,1,1,6,0,1,5,1,340.0
4,60,4.110873864173311,1,1,0,4,0,115,4.7535901911063645,0,1,3,5,3.25,1.4469189829363254,0.25,2,320,5.771441123130016,1,1,2,5,0,2,5,0,840.0
6,120,4.795790545596741,1,1,0,1,0,105,4.663439094112067,0,0,0,5,8.0,2.1972245773362196,0.0,1,200,5.303304908059076,1,1,2,4,0,0,5,0,1160.0
2,115,4.7535901911063645,1,0,1,3,5,65,4.189654742026425,0,2,2,5,6.0,1.9459101490553132,0.0,1,425,6.054439346269371,1,0,2,5,5,1,5,0,930.0
3,35,3.58351893845611,1,0,2,0,5,25,3.258096538021482,0,1,4,5,5.5,1.8718021769015913,0.5,1,480,6.175867270105761,1,1,0,4,0,0,5,0,665.0
7,120,4.795790545596741,1,1,0,1,0,25,3.258096538021482,0,1,4,5,8.0,2.1972245773362196,0.0,1,435,6.077642243349034,1,0,0,1,5,0,5,0,755.0
4,80,4.394449154672439,1,1,2,3,0,35,3.58351893845611,0,2,0,5,1.5,0.9162907318741551,0.5,1,210,5.351858133476067,1,1,0,0,0,1,5,1,360.0
1,80,4.394449154672439,1,1,2,3,0,90,4.51085950651685,1,0,6,0,1.75,1.0116009116784799,0.75,2,415,6.030685260261263,1,0,1,2,5,1,5,0,675.0
1,5,1.791759469228055,1,0,2,5,5,70,4.2626798770413155,1,1,0,0,5.5,1.8718021769015913,0.5,1,70,4.2626798770413155,1,1,1,0,0,0,5,3,495.0
2,85,4.454347296253507,1,0,1,1,5,150,5.017279836814924,1,0,3,0,5.0,1.791759469228055,0.0,1,385,5.955837369464831,1,0,1,0,5,2,5,0,1220.0
4,25,3.258096538021482,1,0,1,4,5,45,3.828641396489095,0,0,3,5,6.5,2.0149030205422647,0.5,1,335,5.817111159963204,1,0,2,6,5,0,5,0,675.0
7,135,4.912654885736052,1,0,0,2,5,80,4.394449154672439,1,2,3,0,5.5,1.8718021769015913,0.5,1,10,2.3978952727983707,1,1,1,3,0,2,5,1,625.0
4,25,3.258096538021482,1,0,1,4,5,70,4.2626798770413155,1,1,0,0,3.25,1.4469189829363254,0.25,2,410,6.018593214496234,1,1,2,4,0,0,5,0,715.0
1,130,4.875197323201151,1,1,1,4,0,120,4.795790545596741,1,0,1,0,6.5,2.0149030205422647,0.5,1,500,6.2166061010848646,1,1,2,3,0,1,10,0,1470.0
0,65,4.189654742026425,1,0,2,2,5,120,4.795790545596741,1,0,1,0,6.25,1.9810014688665833,0.25,2,370,5.916202062607435,1,1,1,6,0,0,5,0,1275.0
4,55,4.02535169073515,1,0,1,6,5,75,4.330733340286331,0,0,5,5,5.5,1.8718021769015913,0.5,1,420,6.042632833682381,1,1,0,0,0,1,5,0,925.0
0,35,3.58351893845611,1,0,2,0,5,100,4.61512051684126,1,1,2,0,7.75,2.169053700369523,0.75,2,65,4.189654742026425,1,0,2,2,5,0,5,0,900.0
1,15,2.772588722239781,1,0,0,1,5,125,4.836281906951478,0,2,6,5,2.0,1.0986122886681098,0.0,1,405,6.0063531596017325,1,0,0,6,5,1,5,1,670.0
1,120,4.795790545596741,1,1,0,1,0,35,3.58351893845611,0,2,0,5,5.5,1.8718021769015913,0.5,1,210,5.351858133476067,1,1,0,0,0,2,5,1,540.0
0,55,4.02535169073515,1,0,1,6,5,140,4.948759890378168,1,2,0,0,4.25,1.6582280766035324,0.25,2,500,6.2166061010848646,1,1,2,3,0,2,5,0,1255.0
0,135,4.912654885736052,1,0,0,2,5,20,3.044522437723423,1,2,6,0,7.25,2.1102132003465894,0.25,2,185,5.225746673713202,1,0,2,3,5,0,5,0,480.0
7,110,4.709530201312334,1,1,2,5,0,85,4.454347296253507,0,1,1,5,1.0,0.6931471805599453,0.0,1,195,5.278114659230517,1,0,0,6,5,2,5,0,390.0
7,55,4.02535169073515,1,0,1,6,5,30,3.4339872044851463,1,0,2,0,3.0,1.3862943611198906,0.0,1,470,6.154858094016418,1,1,2,1,0,0,5,0,615.0
2,90,4.51085950651685,1,1,0,6,0,120,4.795790545596741,1,0,1,0,1.0,0.6931471805599453,0.0,1,190,5.25227342804663,1,1,1,1,0,2,10,0,400.0
1,110,4.709530201312334,1,1,2,5,0,60,4.110873864173311,1,0,4,0,5.75,1.9095425048844386,0.75,2,195,5.278114659230517,1,0,0,6,5,2,5,0,665.0
1,65,4.189654742026425,1,0,2,2,5,80,4.394449154672439,1,2,3,0,7.25,2.1102132003465894,0.25,2,385,5.955837369464831,1,0,1,0,5,1,5,0,1090.0
3,115,4.7535901911063645,1,0,1,3,5,45,3.828641396489095,0,0,3,5,5.75,1.9095425048844386,0.75,2,50,3.9318256327243257,1,1,2,1,0,1,5,0,435.0
4,15,2.772588722239781,1,0,0,1,5,90,4.51085950651685,1,0,6,0,3.75,1.55814461804655,0.75,2,45,3.828641396489095,1,0,0,3,5,0,15,3,420.0
5,20,3.044522437723423,1,1,2,6,0,65,4.189654742026425,0,2,2,5,0.75,0.5596157879354227,0.75,2,320,5.771441123130016,1,1,2,5,0,2,5,1,405.0
2,10,2.3978952727983707,1,1,1,3,0,90,4.51085950651685,1,0,6,0,5.75,1.9095425048844386,0.75,2,325,5.786897381366708,1,0,1,3,5,1,5,1,875.0
7,55,4.02535169073515,1,0,1,6,5,105,4.663439094112067,0,0,0,5,2.75,1.3217558399823195,0.75,2,215,5.375278407684165,1,0,2,5,5,1,5,0,585.0
2,55,4.02535169073515,1,0,1,6,5,50,3.9318256327243257,1,2,1,0,2.75,1.3217558399823195,0.75,2,105,4.663439094112067,1,0,0,0,5,2,5,0,310.0
2,140,4.948759890378168,1,1,2,0,0,125,4.836281906951478,0,2,6,5,6.25,1.9810014688665833,0.25,2,85,4.454347296253507,1,0,1,1,5,0,5,0,1100.0
6,60,4.110873864173311,1,1,0,4,0,90,4.51085950651685,1,0,6,0,1.75,1.0116009116784799,0.75,2,165,5.111987788356544,1,0,0,4,5,1,15,0,405.0
0,65,4.189654742026425,1,0,2,2,5,135,4.912654885736052,0,0,2,5,4.5,1.7047480922384253,0.5,1,10,2.3978952727983707,1,1,1,3,0,2,5,0,750.0
3,95,4.564348191467836,1,0,2,4,5,125,4.836281906951478,0,2,6,5,7.25,2.1102132003465894,0.25,2,10,2.3978952727983707,1,1,1,3,0,1,5,0,1105.0
7,10,2.3978952727983707,1,1,1,3,0,115,4.7535901911063645,0,1,3,5,0.25,0.22314355131420976,0.25,2,30,3.4339872044851463,1,1,0,2,0,2,5,1,155.0
0,50,3.9318256327243257,1,1,2,1,0,130,4.875197323201151,1,1,4,0,6.5,2.0149030205422647,0.5,1,390,5.968707559985366,1,1,0,5,0,2,10,1,1350.0
4,10,2.3978952727983707,1,1,1,3,0,95,4.564348191467836,0,2,4,5,6.25,1.9810014688665833,0.25,2,45,3.828641396489095,1,0,0,3,5,1,5,0,720.0
3,105,4.663439094112067,1,0,0,0,5,135,4.912654885736052,0,0,2,5,2.75,1.3217558399823195,0.75,2,465,6.144185634125646,1,0,0,3,5,2,15,0,975.0
1,40,3.713572066704308,1,1,1,5,0,145,4.983606621708336,0,1,5,5,0.25,0.22314355131420976,0.25,2,475,6.16541785423142,1,0,1,6,5,2,5,0,660.0
3,80,4.394449154672439,1,1,2,3,0,75,4.330733340286331,0,0,5,5,7.5,2.1400661634962708,0.5,1,325,5.786897381366708,1,0,1,3,5,0,5,0,1005.0
1,45,3.828641396489095,1,0,0,3,5,95,4.564348191467836,0,2,4,5,1.75,1.0116009116784799,0.75,2,135,4.912654885736052,1,0,0,2,5,1,5,1,370.0
3,110,4.709530201312334,1,1,2,5,0,95,4.564348191467836,0,2,4,5,0.5,0.4054651081081644,0.5,1,430,6.066108090103747,1,1,1,3,0,0,5,0,635.0
7,35,3.58351893845611,1,0,2,0,5,80,4.394449154672439,1,2,3,0,7.0,2.0794415416798357,0.0,1,475,6.16541785423142,1,0,1,6,5,0,5,0,1070.0
6,125,4.836281906951478,1,0,2,6,5,40,3.713572066704308,1,1,5,0,3.0,1.3862943611198906,0.0,1,340,5.831882477283517,1,1,1,4,0,0,5,0,585.0
7,5,1.791759469228055,1,0,2,5,5,40,3.713572066704308,1,1,5,0,5.5,1.8718021769015913,0.5,1,490,6.19644412779452,1,1,1,0,0,1,5,2,735.0
0,0,0.0,0,1,0,0,0,30,3.4339872044851463,1,0,2,0,6.5,2.0149030205422647,0.5,1,245,5.5053315359323625,1,0,2,0,5,1,5,0,455.0
2,30,3.4339872044851463,1,1,0,2,0,130,4.875197323201151,1,1,4,0,3.75,1.55814461804655,0.75,2,300,5.707110264748875,1,1,0,6,0,1,10,1,850.0
0,80,4.394449154672439,1,1,2,3,0,70,4.2626798770413155,1,1,0,0,0.75,0.5596157879354227,0.75,2,290,5.673323267171493,1,1,2,3,0,1,10,0,440.0
7,10,2.3978952727983707,1,1,1,3,0,25,3.258096538021482,0,1,4,5,4.5,1.7047480922384253,0.5,1,110,4.709530201312334,1,1,2,5,0,1,5,1,245.0
0,120,4.795790545596741,1,1,0,1,0,20,3.044522437723423,1,2,6,0,3.75,1.55814461804655,0.75,2,105,4.663439094112067,1,0,0,0,5,0,5,1,305.0
3,130,4.875197323201151,1,1,1,4,0,120,4.795790545596741,1,0,1,0,3.5,1.5040773967762742,0.5,1,45,3.828641396489095,1,0,0,3,5,2,5,0,655.0
1,20,3.044522437723423,1,1,2,6,0,35,3.58351893845611,0,2,0,5,7.25,2.1102132003465894,0.25,2,165,5.111987788356544,1,0,0,4,5,0,5,0,465.0
0,0,0.0,0,1,0,0,0,125,4.836281906951478,0,2,6,5,3.25,1.4469189829363254,0.25,2,240,5.484796933490655,1,1,0,2,0,1,5,0,740.0
2,45,3.828641396489095,1,0,0,3,5,70,4.2626798770413155,1,1,0,0,1.25,0.8109302162163288,0.25,2,40,3.713572066704308,1,1,1,5,0,0,5,0,225.0
1,60,4.110873864173311,1,1,0,4,0,20,3.044522437723423,1,2,6,0,2.75,1.3217558399823195,0.75,2,315,5.755742213586912,1,0,0,0,5,1,5,1,435.0
4,115,4.7535901911063645,1,0,1,3,5,125,4.836281906951478,0,2,6,5,6.25,1.9810014688665833,0.25,2,170,5.14166355650266,1,1,2,2,0,2,5,0,1160.0
4,65,4.189654742026425,1,0,2,2,5,45,3.828641396489095,0,0,3,5,8.0,2.1972245773362196,0.0,1,115,4.7535901911063645,1,0,1,3,5,0,5,0,540.0
2,105,4.663439094112067,1,0,0,0,5,35,3.58351893845611,0,2,0,5,4.25,1.6582280766035324,0.25,2,125,4.836281906951478,1,0,2,6,5,2,5,1,405.0
6,110,4.709530201312334,1,1,2,5,0,125,4.836281906951478,0,2,6,5,3.25,1.4469189829363254,0.25,2,400,5.993961427306569,1,1,1,1,0,2,5,0,1010.0
3,90,4.51085950651685,1,1,0,6,0,80,4.394449154672439,1,2,3,0,6.5,2.0149030205422647,0.5,1,240,5.484796933490655,1,1,0,2,0,1,10,1,890.0
0,50,3.9318256327243257,1,1,2,1,0,80,4.394449154672439,1,2,3,0,1.25,0.8109302162163288,0.25,2,295,5.69035945432406,1,0,1,1,5,0,5,0,505.0
7,115,4.7535901911063645,1,0,1,3,5,115,4.7535901911063645,0,1,3,5,7.0,2.0794415416798357,0.0,1,235,5.4638318050256105,1,0,1,4,5,2,5,1,1155.0
4,40,3.713572066704308,1,1,1,5,0,30,3.4339872044851463,1,0,2,0,1.25,0.8109302162163288,0.25,2,25,3.258096538021482,1,0,1,4,5,1,5,0,125.0
4,50,3.9318256327243257,1,1,2,1,0,75,4.330733340286331,0,0,5,5,4.75,1.749199854809259,0.75,2,370,5.916202062607435,1,1,1,6,0,0,5,0,795.0
1,110,4.709530201312334,1,1,2,5,0,60,4.110873864173311,1,0,4,0,0.75,0.5596157879354227,0.75,2,465,6.144185634125646,1,0,0,3,5,0,5,0,635.0
3,0,0.0,0,1,0,0,0,40,3.713572066704308,1,1,5,0,4.5,1.7047480922384253,0.5,1,270,5.602118820879701,1,1,0,4,0,2,10,0,470.0
6,75,4.330733340286331,1,0,0,5,5,145,4.983606621708336,0,1,5,5,6.75,2.0476928433652555,0.75,2,210,5.351858133476067,1,1,0,0,0,2,5,0,1300.0
7,55,4.02535169073515,1,0,1,6,5,140,4.948759890378168,1,2,0,0,3.25,1.4469189829363254,0.25,2,375,5.929589143389895,1,0,0,4,5,2,5,0,990.0
5,100,4.61512051684126,1,1,1,2,0,20,3.044522437723423,1,2,6,0,7.0,2.0794415416798357,0.0,1,440,6.089044875446846,1,1,2,6,0,2,20,2,680.0
1,140,4.948759890378168,1,1,2,0,0,140,4.948759890378168,1,2,0,0,5.5,1.8718021769015913,0.5,1,300,5.707110264748875,1,1,0,6,0,0,20,1,1280.0
1,140,4.948759890378168,1,1,2,0,0,85,4.454347296253507,0,1,1,5,0.25,0.22314355131420976,0.25,2,190,5.25227342804663,1,1,1,1,0,1,5,0,415.0
0,15,2.772588722239781,1,0,0,1,5,50,3.9318256327243257,1,2,1,0,0.75,0.5596157879354227,0.75,2,80,4.394449154672439,1,1,2,3,0,1,5,0,145.0
0,60,4.110873864173311,1,1,0,4,0,145,4.983606621708336,0,1,5,5,4.75,1.749199854809259,0.75,2,70,4.2626798770413155,1,1,1,0,0,0,5,0,855.0
4,145,4.983606621708336,1,0,1,5,5,115,4.7535901911063645,0,1,3,5,0.5,0.4054651081081644,0.5,1,305,5.723585101952381,1,0,2,4,5,0,5,0,565.0
7,50,3.9318256327243257,1,1,2,1,0,50,3.9318256327243257,1,2,1,0,4.25,1.6582280766035324,0.25,2,240,5.484796933490655,1,1,0,2,0,0,10,1,540.0
2,50,3.9318256327243257,1,1,2,1,0,105,4.663439094112067,0,0,0,5,7.5,2.1400661634962708,0.5,1,380,5.942799375126701,1,1,2,2,0,1,5,0,1270.0
5,20,3.044522437723423,1,1,2,6,0,130,4.875197323201151,1,1,4,0,5.75,1.9095425048844386,0.75,2,125,4.836281906951478,1,0,2,6,5,2,5,0,925.0
5,125,4.836281906951478,1,0,2,6,5,25,3.258096538021482,0,1,4,5,4.25,1.6582280766035324,0.25,2,395,5.981414211254481,1,0,2,3,5,2,5,1,645.0
6,35,3.58351893845611,1,0,2,0,5,70,4.2626798770413155,1,1,0,0,7.0,2.0794415416798357,0.0,1,85,4.454347296253507,1,0,1,1,5,1,5,1,610.0
1,140,4.948759890378168,1,1,2,0,0,65,4.189654742026425,0,2,2,5,2.25,1.1786549963416462,0.25,2,405,6.0063531596017325,1,0,0,6,5,2,5,0,740.0
6,120,4.795790545596741,1,1,0,1,0,130,4.875197323201151,1,1,4,0,0.5,0.4054651081081644,0.5,1,30,3.4339872044851463,1,1,0,2,0,1,10,1,280.0
4,150,5.017279836814924,1,1,0,3,0,135,4.912654885736052,0,0,2,5,3.0,1.3862943611198906,0.0,1,415,6.030685260261263,1,0,1,2,5,2,5,0,970.0
4,105,4.663439094112067,1,0,0,0,5,45,3.828641396489095,0,0,3,5,8.0,2.1972245773362196,0.0,1,380,5.942799375126701,1,1,2,2,0,0,5,0,845.0
5,130,4.875197323201151,1,1,1,4,0,90,4.51085950651685,1,0,6,0,2.5,1.252762968495368,0.5,1,210,5.351858133476067,1,1,0,0,0,1,10,0,610.0
0,25,3.258096538021482,1,0,1,4,5,135,4.912654885736052,0,0,2,5,8.0,2.1972245773362196,0.0,1,280,5.638354669333745,1,1,1,0,0,1,5,0,1385.0
3,135,4.912654885736052,1,0,0,2,5,150,5.017279836814924,1,0,3,0,1.0,0.6931471805599453,0.0,1,280,5.638354669333745,1,1,1,0,0,0,5,0,565.0
5,65,4.189654742026425,1,0,2,2,5,65,4.189654742026425,0,2,2,5,8.0,2.1972245773362196,0.0,1,120,4.795790545596741,1,1,0,1,0,1,5,1,705.0
1,30,3.4339872044851463,1,1,0,2,0,75,4.330733340286331,0,0,5,5,7.5,2.1400661634962708,0.5,1,85,4.454347296253507,1,0,1,1,5,1,5,0,715.0
4,85,4.454347296253507,1,0,1,1,5,140,4.948759890378168,1,2,0,0,1.0,0.6931471805599453,0.0,1,260,5.564520407322694,1,1,2,1,0,1,5,0,485.0
0,45,3.828641396489095,1,0,0,3,5,30,3.4339872044851463,1,0,2,0,0.5,0.4054651081081644,0.5,1,495,6.206575926724928,1,0,0,5,5,1,15,1,570.0
6,145,4.983606621708336,1,0,1,5,5,105,4.663439094112067,0,0,0,5,1.25,0.8109302162163288,0.25,2,220,5.3981627015177525,1,1,1,3,0,1,5,0,575.0
4,60,4.110873864173311,1,1,0,4,0,130,4.875197323201151,1,1,4,0,1.5,0.9162907318741551,0.5,1,185,5.225746673713202,1,0,2,3,5,1,5,0,505.0
4,40,3.713572066704308,1,1,1,5,0,100,4.61512051684126,1,1,2,0,6.25,1.9810014688665833,0.25,2,125,4.836281906951478,1,0,2,6,5,0,5,0,865.0
2,0,0.0,0,1,0,0,0,95,4.564348191467836,0,2,4,5,4.0,1.6094379124341003,0.0,1,160,5.081404364984463,1,1,1,6,0,1,5,0,540.0
2,70,4.2626798770413155,1,1,1,0,0,60,4.110873864173311,1,0,4,0,1.0,0.6931471805599453,0.0,1,380,5.942799375126701,1,1,2,2,0,2,10,0,510.0
7,145,4.983606621708336,1,0,1,5,5,35,3.58351893845611,0,2,0,5,3.25,1.4469189829363254,0.25,2,445,6.100318952020064,1,0,1,4,5,1,5,0,730.0
5,150,5.017279836814924,1,1,0,3,0,75,4.330733340286331,0,0,5,5,7.75,2.169053700369523,0.75,2,465,6.144185634125646,1,0,0,3,5,2,15,1,1215.0
5,100,4.61512051684126,1,1,1,2,0,115,4.7535901911063645,0,1,3,5,7.25,2.1102132003465894,0.25,2,300,5.707110264748875,1,1,0,6,0,1,5,1,1320.0
6,0,0.0,0,1,0,0,0,70,4.2626798770413155,1,1,0,0,1.5,0.9162907318741551,0.5,1,150,5.017279836814924,1,1,0,3,0,2,10,0,290.0
1,30,3.4339872044851463,1,1,0,2,0,110,4.709530201312334,1,2,5,0,4.5,1.7047480922384253,0.5,1,450,6.111467339502679,1,1,0,2,0,0,10,1,1030.0
4,65,4.189654742026425,1,0,2,2,5,35,3.58351893845611,0,2,0,5,0.5,0.4054651081081644,0.5,1,365,5.902633333401366,1,0,2,1,5,0,5,0,465.0
4,150,5.017279836814924,1,1,0,3,0,75,4.330733340286331,0,0,5,5,5.5,1.8718021769015913,0.5,1,140,4.948759890378168,1,1,2,0,0,1,5,1,740.0
1,65,4.189654742026425,1,0,2,2,5,130,4.875197323201151,1,1,4,0,8.0,2.1972245773362196,0.0,1,205,5.327876168789581,1,0,1,2,5,2,5,1,1310.0
3,40,3.713572066704308,1,1,1,5,0,50,3.9318256327243257,1,2,1,0,2.0,1.0986122886681098,0.0,1,150,5.017279836814924,1,1,0,3,0,1,10,1,290.0
1,70,4.2626798770413155,1,1,1,0,0,95,4.564348191467836,0,2,4,5,5.5,1.8718021769015913,0.5,1,90,4.51085950651685,1,1,0,6,0,1,5,0,730.0
1,25,3.258096538021482,1,0,1,4,5,25,3.258096538021482,0,1,4,5,2.75,1.3217558399823195,0.75,2,355,5.87493073085203,1,0,1,5,5,2,5,1,455.0
3,60,4.110873864173311,1,1,0,4,0,70,4.2626798770413155,1,1,0,0,3.5,1.5040773967762742,0.5,1,140,4.948759890378168,1,1,2,0,0,2,10,1,480.0
