slot_person_name,slot_service_name,slot_period_label,slot_num_periods,slot_num_periods_abs_log1p,slot_num_periods_is_even,slot_num_periods_mod3,slot_num_periods_mod5,slot_num_periods_mod7,slot_num_periods_mod10,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_pricing_unit1,slot_pricing_unit2,slot_pricing_unit3,slot_count_unit1,slot_count_unit2,slot_count_unit3,slot_price1,slot_price1_abs_log1p,slot_price2,slot_price2_abs_log1p,slot_price3,slot_price3_abs_log1p,slot_currency_symbol,gcd_all,n_multiple_pairs,y
3,4,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,10,8,5,10,8,19.0,2.995732273553991,11.0,2.4849066497880004,5.0,1.791759469228055,1,1,3,984.0
4,1,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,11,7,4,11,7,4,3.0,1.3862943611198906,4.0,1.6094379124341003,3.0,1.3862943611198906,0,1,4,110.0
4,2,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,10,6,5,10,6,5,12.0,2.5649493574615367,13.0,2.6390573296152584,3.0,1.3862943611198906,2,2,2,828.0
4,4,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,3,9,2,3,9,20.0,3.044522437723423,8.0,2.1972245773362196,3.0,1.3862943611198906,1,6,6,1116.0
5,3,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,4,2,3,4,2,14.0,2.70805020110221,15.0,2.772588722239781,13.0,2.6390573296152584,1,1,1,844.0
2,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,10,2,1,10,2,1,16.0,2.833213344056216,7.0,2.0794415416798357,11.0,2.4849066497880004,0,2,5,256.0
4,4,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,6,3,0,6,3,10.0,2.3978952727983707,12.0,2.5649493574615367,6.0,1.9459101490553132,0,1,3,800.0
7,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,10,8,2,10,8,6.0,1.9459101490553132,20.0,3.044522437723423,15.0,2.772588722239781,1,1,3,1188.0
0,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,8,1,2,8,1,3.0,1.3862943611198906,17.0,2.8903717578961645,7.0,2.0794415416798357,0,1,6,168.0
6,2,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,9,7,4,9,7,4,11.0,2.4849066497880004,19.0,2.995732273553991,17.0,2.8903717578961645,0,1,3,540.0
1,3,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,2,1,9,2,1,10.0,2.3978952727983707,20.0,3.044522437723423,9.0,2.302585092994046,0,1,5,534.0
6,3,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,4,5,2,4,5,12.0,2.5649493574615367,3.0,1.3862943611198906,4.0,1.6094379124341003,1,1,2,648.0
6,4,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,2,6,5,2,6,15.0,2.772588722239781,14.0,2.70805020110221,17.0,2.8903717578961645,2,1,3,1320.0
2,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,9,2,0,9,2,0,17.0,2.8903717578961645,17.0,2.8903717578961645,11.0,2.4849066497880004,2,1,5,339.0
0,1,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,6,6,4,6,6,9.0,2.302585092994046,8.0,2.1972245773362196,20.0,3.044522437723423,0,1,3,975.0
0,0,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,8,6,6,8,6,6,19.0,2.995732273553991,11.0,2.4849066497880004,14.0,2.70805020110221,0,1,5,504.0
2,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,11,10,0,11,10,0,18.0,2.9444389791664403,11.0,2.4849066497880004,4.0,1.6094379124341003,0,1,3,805.0
5,3,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,10,8,4,10,8,10.0,2.3978952727983707,6.0,1.9459101490553132,6.0,1.9459101490553132,0,1,5,504.0
4,1,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,11,10,1,11,10,1,5.0,1.791759469228055,14.0,2.70805020110221,8.0,2.1972245773362196,2,1,1,707.0
6,0,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,11,8,8,11,8,8.0,2.1972245773362196,7.0,2.0794415416798357,7.0,2.0794415416798357,0,1,2,534.0
2,2,1,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,6,9,1,6,9,11.0,2.4849066497880004,16.0,2.833213344056216,9.0,2.302585092994046,0,1,1,721.0
6,4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,11,11,3,11,11,8.0,2.1972245773362196,13.0,2.6390573296152584,19.0,2.995732273553991,1,1,2,214.0
7,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,9,7,11,9,7,11,18.0,2.9444389791664403,3.0,1.3862943611198906,12.0,2.5649493574615367,0,1,4,300.0
4,3,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,1,0,10,1,0,14.0,2.70805020110221,6.0,1.9459101490553132,7.0,2.0794415416798357,0,1,2,545.0
1,4,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,1,7,7,1,7,9.0,2.302585092994046,11.0,2.4849066497880004,16.0,2.833213344056216,2,1,3,414.0
1,0,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,10,1,5,10,1,14.0,2.70805020110221,8.0,2.1972245773362196,8.0,2.1972245773362196,1,1,1,1376.0
3,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,9,1,0,9,1,0,18.0,2.9444389791664403,14.0,2.70805020110221,20.0,3.044522437723423,1,1,3,1092.0
0,2,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,10,5,11,10,5,11,20.0,3.044522437723423,15.0,2.772588722239781,10.0,2.3978952727983707,1,1,5,380.0
5,0,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,10,6,1,10,6,1,5.0,1.791759469228055,8.0,2.1972245773362196,12.0,2.5649493574615367,1,1,1,192.0
5,3,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,2,3,5,2,3,19.0,2.995732273553991,4.0,1.6094379124341003,5.0,1.791759469228055,2,2,6,408.0
2,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,9,7,1,9,7,1,19.0,2.995732273553991,16.0,2.833213344056216,12.0,2.5649493574615367,2,2,6,300.0
6,4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,7,11,8,7,11,14.0,2.70805020110221,18.0,2.9444389791664403,16.0,2.833213344056216,0,1,1,328.0
5,1,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6,4,1,6,4,1,7.0,2.0794415416798357,12.0,2.5649493574615367,11.0,2.4849066497880004,0,1,5,210.0
2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,5,10,5,5,10,10.0,2.3978952727983707,3.0,1.3862943611198906,14.0,2.70805020110221,0,1,3,448.0
7,2,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,6,6,5,6,6,6.0,1.9459101490553132,6.0,1.9459101490553132,18.0,2.9444389791664403,1,1,3,570.0
3,4,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,3,8,2,3,8,18.0,2.9444389791664403,8.0,2.1972245773362196,6.0,1.9459101490553132,0,1,4,544.0
0,1,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,11,11,3,11,11,3,10.0,2.3978952727983707,8.0,2.1972245773362196,15.0,2.772588722239781,2,1,3,432.0
1,4,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,9,8,11,9,8,11,7.0,2.0794415416798357,11.0,2.4849066497880004,3.0,1.3862943611198906,0,1,1,273.0
5,3,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,7,8,5,7,8,14.0,2.70805020110221,7.0,2.0794415416798357,16.0,2.833213344056216,0,1,4,810.0
5,0,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,7,0,5,7,0,5,5.0,1.791759469228055,5.0,1.791759469228055,20.0,3.044522437723423,2,1,2,300.0
5,1,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,9,2,7,9,2,7,13.0,2.6390573296152584,4.0,1.6094379124341003,7.0,2.0794415416798357,1,1,3,840.0
7,4,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,11,3,4,11,3,4,18.0,2.9444389791664403,8.0,2.1972245773362196,8.0,2.1972245773362196,0,1,2,616.0
6,4,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,2,11,7,2,11,5.0,1.791759469228055,16.0,2.833213344056216,13.0,2.6390573296152584,0,1,2,1088.0
5,2,1,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,0,2,9,0,2,9,17.0,2.8903717578961645,18.0,2.9444389791664403,7.0,2.0794415416798357,2,1,5,651.0
6,4,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,8,3,5,8,3,7.0,2.0794415416798357,20.0,3.044522437723423,4.0,1.6094379124341003,1,1,1,840.0
5,3,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,11,9,10,11,9,10,8.0,2.1972245773362196,8.0,2.1972245773362196,19.0,2.995732273553991,0,1,4,972.0
7,2,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,7,11,8,7,11,8,3.0,1.3862943611198906,15.0,2.772588722239781,8.0,2.1972245773362196,1,1,3,348.0
1,1,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,10,2,3,10,2,3,7.0,2.0794415416798357,16.0,2.833213344056216,3.0,1.3862943611198906,1,1,3,1072.0
4,1,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1,6,5,1,6,18.0,2.9444389791664403,8.0,2.1972245773362196,14.0,2.70805020110221,1,1,6,240.0
4,4,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,9,8,10,9,8,10,8.0,2.1972245773362196,12.0,2.5649493574615367,3.0,1.3862943611198906,2,1,3,651.0
2,2,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,2,0,2,2,0,3.0,1.3862943611198906,17.0,2.8903717578961645,7.0,2.0794415416798357,1,1,1,1000.0
4,4,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2,1,10,2,1,8.0,2.1972245773362196,3.0,1.3862943611198906,12.0,2.5649493574615367,1,1,3,416.0
4,4,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2,3,11,2,3,11,9.0,2.302585092994046,13.0,2.6390573296152584,14.0,2.70805020110221,2,1,5,424.0
4,3,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,0,0,7,0,0,20.0,3.044522437723423,11.0,2.4849066497880004,20.0,3.044522437723423,0,2,3,1952.0
2,2,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,5,2,7,5,2,7.0,2.0794415416798357,10.0,2.3978952727983707,19.0,2.995732273553991,1,1,4,609.0
7,1,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,0,3,3,0,3,18.0,2.9444389791664403,4.0,1.6094379124341003,13.0,2.6390573296152584,2,1,2,1128.0
6,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,2,5,3,2,5,16.0,2.833213344056216,20.0,3.044522437723423,9.0,2.302585092994046,1,1,4,306.0
1,2,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2,0,10,2,0,15.0,2.772588722239781,8.0,2.1972245773362196,17.0,2.8903717578961645,2,1,1,486.0
7,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,11,4,11,11,4,11,8.0,2.1972245773362196,14.0,2.70805020110221,10.0,2.3978952727983707,1,3,6,378.0
4,0,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,10,10,5,10,10,5,4.0,1.6094379124341003,6.0,1.9459101490553132,7.0,2.0794415416798357,0,1,4,306.0
2,4,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,8,1,7,8,1,7,16.0,2.833213344056216,5.0,1.791759469228055,5.0,1.791759469228055,1,1,4,335.0
6,3,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,6,8,10,6,8,8.0,2.1972245773362196,3.0,1.3862943611198906,13.0,2.6390573296152584,2,2,6,128.0
4,4,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,7,2,3,7,2,20.0,3.044522437723423,3.0,1.3862943611198906,9.0,2.302585092994046,1,2,2,1008.0
2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,4,7,3,4,7,5.0,1.791759469228055,11.0,2.4849066497880004,8.0,2.1972245773362196,1,1,4,176.0
1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,2,5,0,2,5,12.0,2.5649493574615367,8.0,2.1972245773362196,10.0,2.3978952727983707,0,1,4,468.0
7,4,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,10,9,1,10,9,1,17.0,2.8903717578961645,3.0,1.3862943611198906,16.0,2.833213344056216,2,1,3,1240.0
1,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,9,3,6,9,3,11.0,2.4849066497880004,14.0,2.70805020110221,5.0,1.791759469228055,0,1,2,284.0
1,1,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,1,0,7,1,0,20.0,3.044522437723423,9.0,2.302585092994046,8.0,2.1972245773362196,1,1,1,1498.0
4,2,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,9,4,4,9,4,4,10.0,2.3978952727983707,11.0,2.4849066497880004,10.0,2.3978952727983707,2,1,3,870.0
3,4,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,4,6,3,4,6,7.0,2.0794415416798357,20.0,3.044522437723423,6.0,1.9459101490553132,2,1,5,302.0
0,4,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,8,1,6,8,1,6,19.0,2.995732273553991,5.0,1.791759469228055,12.0,2.5649493574615367,1,1,3,888.0
4,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,2,5,0,2,5,11.0,2.4849066497880004,8.0,2.1972245773362196,7.0,2.0794415416798357,1,1,2,520.0
2,3,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,11,4,6,11,4,11.0,2.4849066497880004,18.0,2.9444389791664403,7.0,2.0794415416798357,2,1,4,658.0
3,4,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,6,7,4,6,7,8.0,2.1972245773362196,20.0,3.044522437723423,5.0,1.791759469228055,2,1,4,345.0
0,0,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,3,10,10,3,10,10.0,2.3978952727983707,13.0,2.6390573296152584,11.0,2.4849066497880004,1,1,4,468.0
0,0,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,0,7,0,0,7,0,9.0,2.302585092994046,17.0,2.8903717578961645,3.0,1.3862943611198906,0,1,4,654.0
3,1,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,11,11,11,11,11,11,16.0,2.833213344056216,13.0,2.6390573296152584,13.0,2.6390573296152584,2,1,3,1113.0
6,3,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,10,5,10,10,5,10,20.0,3.044522437723423,3.0,1.3862943611198906,15.0,2.772588722239781,1,1,3,1278.0
3,4,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,11,1,0,11,1,0,13.0,2.6390573296152584,12.0,2.5649493574615367,6.0,1.9459101490553132,1,1,3,822.0
6,1,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,0,11,6,0,11,6,11.0,2.4849066497880004,4.0,1.6094379124341003,8.0,2.1972245773362196,0,1,4,153.0
4,3,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,0,8,4,0,8,18.0,2.9444389791664403,15.0,2.772588722239781,17.0,2.8903717578961645,2,1,1,1330.0
2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,8,11,6,8,11,3.0,1.3862943611198906,19.0,2.995732273553991,20.0,3.044522437723423,0,1,3,296.0
1,3,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,4,7,8,4,7,8,16.0,2.833213344056216,20.0,3.044522437723423,16.0,2.833213344056216,1,1,2,1152.0
4,0,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,8,10,3,8,10,19.0,2.995732273553991,18.0,2.9444389791664403,17.0,2.8903717578961645,0,1,3,390.0
1,0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,9,3,7,9,3,7,9.0,2.302585092994046,9.0,2.302585092994046,7.0,2.0794415416798357,1,1,5,168.0
7,0,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,6,4,5,6,4,14.0,2.70805020110221,17.0,2.8903717578961645,5.0,1.791759469228055,1,1,4,234.0
1,1,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,11,9,0,11,9,0,11.0,2.4849066497880004,6.0,1.9459101490553132,18.0,2.9444389791664403,1,1,4,684.0
4,2,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,9,4,2,9,4,17.0,2.8903717578961645,9.0,2.302585092994046,8.0,2.1972245773362196,2,1,1,748.0
4,4,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2,3,6,2,3,6,9.0,2.302585092994046,11.0,2.4849066497880004,4.0,1.6094379124341003,1,1,4,568.0
5,3,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,9,8,2,9,8,11.0,2.4849066497880004,19.0,2.995732273553991,6.0,1.9459101490553132,0,1,6,264.0
