slot_seller_name,slot_venue,slot_currency_symbol,slot_item1_name_plural,slot_item2_name_plural,slot_item3_name_plural,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_price1,slot_price1_abs_log1p,slot_price1_frac,slot_price1_n_decimals,slot_price2,slot_price2_abs_log1p,slot_price2_frac,slot_price2_n_decimals,slot_price3,slot_price3_abs_log1p,slot_price3_frac,slot_price3_n_decimals,gcd_all,n_multiple_pairs,y
6,0,2,9,5,4,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9.5,2.3513752571634776,0.5,1,10.0,2.3978952727983707,0.0,1,0.5,0.4054651081081644,0.5,1,1,1,166.0
4,4,0,11,6,3,34,3.5553480614894135,1,1,4,6,4,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,6.0,1.9459101490553132,0.0,1,6.0,1.9459101490553132,0.0,1,9.75,2.3749057545736716,0.75,2,1,1,398.25
8,5,2,8,13,1,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,29,3.4011973816621555,0,2,4,1,9,3.0,1.3862943611198906,0.0,1,3.0,1.3862943611198906,0.0,1,5.5,1.8718021769015913,0.5,1,1,0,267.5
0,4,1,4,7,11,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,2.0,1.0986122886681098,0.0,1,1.25,0.8109302162163288,0.25,2,10.0,2.3978952727983707,0.0,1,2,2,306.5
1,4,1,2,0,14,22,3.1354942159291497,1,1,2,1,2,39,3.6888794541139363,0,0,4,4,9,26,3.295836866004329,1,2,1,5,6,5.5,1.8718021769015913,0.5,1,6.5,2.0149030205422647,0.5,1,2.25,1.1786549963416462,0.25,2,1,0,433.0
6,1,2,3,2,10,40,3.713572066704308,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,32,3.4965075614664802,1,2,2,4,2,9.5,2.3513752571634776,0.5,1,1.0,0.6931471805599453,0.0,1,7.0,2.0794415416798357,0.0,1,2,0,618.0
2,5,0,14,14,2,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,22,3.1354942159291497,1,1,2,1,2,4.75,1.749199854809259,0.75,2,9.0,2.302585092994046,0.0,1,3.25,1.4469189829363254,0.25,2,2,0,379.5
1,4,2,11,11,3,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,6.0,1.9459101490553132,0.0,1,6.25,1.9810014688665833,0.25,2,1.5,0.9162907318741551,0.5,1,2,1,341.0
4,5,0,5,12,3,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,1.5,0.9162907318741551,0.5,1,4.75,1.749199854809259,0.75,2,1.5,0.9162907318741551,0.5,1,1,1,73.5
1,4,0,3,9,9,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,6.0,1.9459101490553132,0.0,1,4.0,1.6094379124341003,0.0,1,7.75,2.169053700369523,0.75,2,1,0,372.25
2,4,0,7,5,1,26,3.295836866004329,1,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1.75,1.0116009116784799,0.75,2,8.25,2.224623551524334,0.25,2,3.25,1.4469189829363254,0.25,2,1,0,245.0
1,3,1,9,2,12,22,3.1354942159291497,1,1,2,1,2,37,3.6375861597263857,0,1,2,2,7,11,2.4849066497880004,0,2,1,4,1,5.75,1.9095425048844386,0.75,2,8.25,2.224623551524334,0.25,2,8.0,2.1972245773362196,0.0,1,1,1,519.75
5,5,1,3,14,0,28,3.367295829986474,1,1,3,0,8,31,3.4657359027997265,0,1,1,3,1,30,3.4339872044851463,1,0,0,2,0,7.75,2.169053700369523,0.75,2,8.5,2.2512917986064953,0.5,1,2.25,1.1786549963416462,0.25,2,1,0,548.0
3,1,0,12,0,1,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,2.0,1.0986122886681098,0.0,1,9.5,2.3513752571634776,0.5,1,8.5,2.2512917986064953,0.5,1,1,0,316.5
5,0,2,3,9,5,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,2.25,1.1786549963416462,0.25,2,0.5,0.4054651081081644,0.5,1,1.75,1.0116009116784799,0.75,2,2,0,50.0
6,3,0,2,0,14,33,3.5263605246161616,0,0,3,5,3,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,2.75,1.3217558399823195,0.75,2,7.5,2.1400661634962708,0.5,1,3.5,1.5040773967762742,0.5,1,1,0,297.75
5,1,1,13,1,0,39,3.6888794541139363,0,0,4,4,9,37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,7.75,2.169053700369523,0.75,2,5.5,1.8718021769015913,0.5,1,2.75,1.3217558399823195,0.75,2,1,0,527.75
6,2,0,1,13,14,14,2.70805020110221,1,2,4,0,4,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,3.5,1.5040773967762742,0.5,1,8.25,2.224623551524334,0.25,2,0.25,0.22314355131420976,0.25,2,1,1,207.5
3,1,2,3,5,7,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,7.0,2.0794415416798357,0.0,1,5.75,1.9095425048844386,0.75,2,5.75,1.9095425048844386,0.75,2,1,0,302.75
11,3,0,13,3,1,26,3.295836866004329,1,2,1,5,6,19,2.995732273553991,0,1,4,5,9,11,2.4849066497880004,0,2,1,4,1,5.0,1.791759469228055,0.0,1,9.25,2.327277705584417,0.25,2,3.25,1.4469189829363254,0.25,2,1,0,341.5
8,4,0,14,7,5,19,2.995732273553991,0,1,4,5,9,35,3.58351893845611,0,2,0,0,5,37,3.6375861597263857,0,1,2,2,7,0.5,0.4054651081081644,0.5,1,9.5,2.3513752571634776,0.5,1,10.0,2.3978952727983707,0.0,1,1,0,712.0
7,0,2,12,7,5,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,6.5,2.0149030205422647,0.5,1,9.5,2.3513752571634776,0.5,1,2.5,1.252762968495368,0.5,1,1,0,178.5
8,1,1,6,0,4,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,3.0,1.3862943611198906,0.0,1,1.75,1.0116009116784799,0.75,2,8.75,2.277267285009756,0.75,2,2,1,120.5
7,1,0,5,11,3,39,3.6888794541139363,0,0,4,4,9,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,1.5,0.9162907318741551,0.5,1,4.5,1.7047480922384253,0.5,1,1.5,0.9162907318741551,0.5,1,1,0,169.5
3,1,2,10,4,13,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,6.25,1.9810014688665833,0.25,2,6.25,1.9810014688665833,0.25,2,7.5,2.1400661634962708,0.5,1,1,0,311.25
1,5,2,1,1,14,12,2.5649493574615367,1,0,2,5,2,37,3.6375861597263857,0,1,2,2,7,40,3.713572066704308,1,1,0,5,0,0.75,0.5596157879354227,0.75,2,7.25,2.1102132003465894,0.25,2,8.75,2.277267285009756,0.75,2,1,0,627.25
11,0,1,7,13,12,8,2.1972245773362196,1,2,3,1,8,31,3.4657359027997265,0,1,1,3,1,7,2.0794415416798357,0,1,2,0,7,7.5,2.1400661634962708,0.5,1,5.25,1.8325814637483102,0.25,2,1.0,0.6931471805599453,0.0,1,1,0,229.75
6,4,2,14,2,14,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,8.5,2.2512917986064953,0.5,1,2.75,1.3217558399823195,0.75,2,2.25,1.1786549963416462,0.25,2,1,0,172.0
11,3,1,6,7,1,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,33,3.5263605246161616,0,0,3,5,3,9.25,2.327277705584417,0.25,2,2.25,1.1786549963416462,0.25,2,8.0,2.1972245773362196,0.0,1,1,1,679.0
11,3,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,7.5,2.1400661634962708,0.5,1,4.75,1.749199854809259,0.75,2,9.75,2.3749057545736716,0.75,2,2,0,462.0
5,5,2,10,14,4,33,3.5263605246161616,0,0,3,5,3,32,3.4965075614664802,1,2,2,4,2,17,2.8903717578961645,0,2,2,3,7,2.75,1.3217558399823195,0.75,2,8.5,2.2512917986064953,0.5,1,1.25,0.8109302162163288,0.25,2,1,0,384.0
6,3,1,11,3,5,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,8.5,2.2512917986064953,0.5,1,2.25,1.1786549963416462,0.25,2,8.5,2.2512917986064953,0.5,1,1,0,509.75
10,3,1,10,0,0,13,2.6390573296152584,0,1,3,6,3,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,3.75,1.55814461804655,0.75,2,10.0,2.3978952727983707,0.0,1,3.0,1.3862943611198906,0.0,1,1,0,458.75
5,1,1,8,10,0,28,3.367295829986474,1,1,3,0,8,24,3.2188758248682006,1,0,4,3,4,22,3.1354942159291497,1,1,2,1,2,9.25,2.327277705584417,0.25,2,3.0,1.3862943611198906,0.0,1,6.25,1.9810014688665833,0.25,2,2,0,468.5
8,4,1,1,1,5,6,1.9459101490553132,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,38,3.6635616461296463,1,2,3,3,8,8.0,2.1972245773362196,0.0,1,3.75,1.55814461804655,0.75,2,1.25,0.8109302162163288,0.25,2,2,0,223.0
5,5,1,13,10,4,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,6.25,1.9810014688665833,0.25,2,1.0,0.6931471805599453,0.0,1,1.25,0.8109302162163288,0.25,2,1,1,231.25
11,4,0,11,8,0,29,3.4011973816621555,0,2,4,1,9,27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,2.75,1.3217558399823195,0.75,2,2.75,1.3217558399823195,0.75,2,1.5,0.9162907318741551,0.5,1,1,0,178.0
2,4,1,2,11,4,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,29,3.4011973816621555,0,2,4,1,9,5.75,1.9095425048844386,0.75,2,7.0,2.0794415416798357,0.0,1,4.75,1.749199854809259,0.75,2,1,0,431.5
0,0,1,3,2,11,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,38,3.6635616461296463,1,2,3,3,8,7.25,2.1102132003465894,0.25,2,7.75,2.169053700369523,0.75,2,5.0,1.791759469228055,0.0,1,1,0,419.25
2,0,0,13,3,14,14,2.70805020110221,1,2,4,0,4,33,3.5263605246161616,0,0,3,5,3,30,3.4339872044851463,1,0,0,2,0,0.5,0.4054651081081644,0.5,1,6.25,1.9810014688665833,0.25,2,2.0,1.0986122886681098,0.0,1,1,0,273.25
5,3,0,14,14,1,34,3.5553480614894135,1,1,4,6,4,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1.75,1.0116009116784799,0.75,2,5.0,1.791759469228055,0.0,1,3.25,1.4469189829363254,0.25,2,2,1,249.0
8,2,0,1,9,9,9,2.302585092994046,0,0,4,2,9,31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,3.75,1.55814461804655,0.75,2,8.0,2.1972245773362196,0.0,1,2.5,1.252762968495368,0.5,1,1,0,301.75
6,1,2,0,5,6,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,5.25,1.8325814637483102,0.25,2,9.75,2.3749057545736716,0.75,2,7.25,2.1102132003465894,0.25,2,1,1,354.5
9,1,1,14,7,6,40,3.713572066704308,1,1,0,5,0,16,2.833213344056216,1,1,1,2,6,38,3.6635616461296463,1,2,3,3,8,6.5,2.0149030205422647,0.5,1,8.75,2.277267285009756,0.75,2,2.25,1.1786549963416462,0.25,2,2,0,485.5
0,4,1,5,8,2,34,3.5553480614894135,1,1,4,6,4,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,4.5,1.7047480922384253,0.5,1,3.5,1.5040773967762742,0.5,1,7.75,2.169053700369523,0.75,2,2,1,423.0
2,0,1,7,7,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,5.5,1.8718021769015913,0.5,1,9.75,2.3749057545736716,0.75,2,0.25,0.22314355131420976,0.25,2,4,2,105.0
5,1,1,4,8,1,19,2.995732273553991,0,1,4,5,9,32,3.4965075614664802,1,2,2,4,2,32,3.4965075614664802,1,2,2,4,2,5.75,1.9095425048844386,0.75,2,7.5,2.1400661634962708,0.5,1,9.25,2.327277705584417,0.25,2,1,1,645.25
1,4,2,3,0,11,20,3.044522437723423,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,37,3.6375861597263857,0,1,2,2,7,2.0,1.0986122886681098,0.0,1,8.25,2.224623551524334,0.25,2,6.0,1.9459101490553132,0.0,1,1,0,460.0
5,5,1,14,2,8,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,5.75,1.9095425048844386,0.75,2,1.0,0.6931471805599453,0.0,1,3.0,1.3862943611198906,0.0,1,1,1,143.25
5,2,0,2,12,6,6,1.9459101490553132,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,26,3.295836866004329,1,2,1,5,6,7.5,2.1400661634962708,0.5,1,9.25,2.327277705584417,0.25,2,0.5,0.4054651081081644,0.5,1,2,0,372.5
3,3,1,3,10,10,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,7.0,2.0794415416798357,0.0,1,2.5,1.252762968495368,0.5,1,4.25,1.6582280766035324,0.25,2,1,1,309.75
1,2,0,9,1,12,27,3.332204510175204,0,0,2,6,7,34,3.5553480614894135,1,1,4,6,4,31,3.4657359027997265,0,1,1,3,1,7.75,2.169053700369523,0.75,2,8.25,2.224623551524334,0.25,2,0.75,0.5596157879354227,0.75,2,1,0,513.0
9,0,0,13,14,13,32,3.4965075614664802,1,2,2,4,2,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,7.25,2.1102132003465894,0.25,2,8.5,2.2512917986064953,0.5,1,9.75,2.3749057545736716,0.75,2,1,0,733.25
2,5,0,12,12,4,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,21,3.091042453358316,0,0,1,0,1,3.25,1.4469189829363254,0.25,2,1.25,0.8109302162163288,0.25,2,3.25,1.4469189829363254,0.25,2,3,1,125.25
9,4,0,12,8,4,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,39,3.6888794541139363,0,0,4,4,9,9.5,2.3513752571634776,0.5,1,4.5,1.7047480922384253,0.5,1,7.75,2.169053700369523,0.75,2,1,0,477.25
6,5,2,3,7,12,17,2.8903717578961645,0,2,2,3,7,29,3.4011973816621555,0,2,4,1,9,27,3.332204510175204,0,0,2,6,7,4.0,1.6094379124341003,0.0,1,5.0,1.791759469228055,0.0,1,8.0,2.1972245773362196,0.0,1,1,0,429.0
5,1,1,11,4,7,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,3.25,1.4469189829363254,0.25,2,5.0,1.791759469228055,0.0,1,6.25,1.9810014688665833,0.25,2,1,0,247.75
4,3,0,7,2,13,37,3.6375861597263857,0,1,2,2,7,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1.75,1.0116009116784799,0.75,2,4.25,1.6582280766035324,0.25,2,8.25,2.224623551524334,0.25,2,1,0,157.5
7,2,2,0,6,8,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,3.5,1.5040773967762742,0.5,1,2.75,1.3217558399823195,0.75,2,2.25,1.1786549963416462,0.25,2,1,0,129.25
2,5,1,9,14,4,40,3.713572066704308,1,1,0,5,0,29,3.4011973816621555,0,2,4,1,9,12,2.5649493574615367,1,0,2,5,2,1.75,1.0116009116784799,0.75,2,7.25,2.1102132003465894,0.25,2,1.0,0.6931471805599453,0.0,1,1,0,292.25
8,4,2,12,6,10,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,33,3.5263605246161616,0,0,3,5,3,0.5,0.4054651081081644,0.5,1,5.0,1.791759469228055,0.0,1,3.0,1.3862943611198906,0.0,1,1,0,205.5
6,2,1,2,12,8,24,3.2188758248682006,1,0,4,3,4,31,3.4657359027997265,0,1,1,3,1,21,3.091042453358316,0,0,1,0,1,7.5,2.1400661634962708,0.5,1,6.25,1.9810014688665833,0.25,2,4.0,1.6094379124341003,0.0,1,1,0,457.75
5,2,1,9,6,8,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,32,3.4965075614664802,1,2,2,4,2,1.0,0.6931471805599453,0.0,1,0.75,0.5596157879354227,0.75,2,3.75,1.55814461804655,0.75,2,1,0,141.25
11,2,2,14,6,12,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,2.25,1.1786549963416462,0.25,2,8.25,2.224623551524334,0.25,2,6.25,1.9810014688665833,0.25,2,1,0,386.0
11,2,1,8,6,7,21,3.091042453358316,0,0,1,0,1,39,3.6888794541139363,0,0,4,4,9,29,3.4011973816621555,0,2,4,1,9,3.0,1.3862943611198906,0.0,1,2.0,1.0986122886681098,0.0,1,0.75,0.5596157879354227,0.75,2,1,0,162.75
4,3,0,1,12,5,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,2.5,1.252762968495368,0.5,1,9.5,2.3513752571634776,0.5,1,2.25,1.1786549963416462,0.25,2,1,1,327.75
7,0,1,0,0,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,4.75,1.749199854809259,0.75,2,5.25,1.8325814637483102,0.25,2,5.25,1.8325814637483102,0.25,2,1,0,158.75
3,5,1,13,13,11,15,2.772588722239781,0,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,28,3.367295829986474,1,1,3,0,8,7.5,2.1400661634962708,0.5,1,2.0,1.0986122886681098,0.0,1,8.5,2.2512917986064953,0.5,1,1,0,428.5
10,4,0,8,0,9,39,3.6888794541139363,0,0,4,4,9,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,8.75,2.277267285009756,0.75,2,1.75,1.0116009116784799,0.75,2,7.0,2.0794415416798357,0.0,1,1,0,435.75
3,0,2,7,11,10,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,2.0,1.0986122886681098,0.0,1,7.25,2.1102132003465894,0.25,2,6.75,2.0476928433652555,0.75,2,2,1,360.5
6,2,2,14,8,8,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,9.25,2.327277705584417,0.25,2,7.25,2.1102132003465894,0.25,2,7.0,2.0794415416798357,0.0,1,1,1,307.25
9,4,2,14,6,2,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,0,4,5,39,3.6888794541139363,0,0,4,4,9,4.25,1.6582280766035324,0.25,2,1.0,0.6931471805599453,0.0,1,9.0,2.302585092994046,0.0,1,1,0,435.5
0,5,0,12,3,14,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,3.5,1.5040773967762742,0.5,1,1.0,0.6931471805599453,0.0,1,5.5,1.8718021769015913,0.5,1,2,1,337.0
4,1,0,6,12,10,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,35,3.58351893845611,0,2,0,0,5,0.75,0.5596157879354227,0.75,2,2.75,1.3217558399823195,0.75,2,3.0,1.3862943611198906,0.0,1,1,0,183.0
6,4,2,10,12,5,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,0.5,0.4054651081081644,0.5,1,4.0,1.6094379124341003,0.0,1,3.5,1.5040773967762742,0.5,1,1,1,64.0
2,2,1,1,14,4,24,3.2188758248682006,1,0,4,3,4,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,2.25,1.1786549963416462,0.25,2,0.25,0.22314355131420976,0.25,2,4.25,1.6582280766035324,0.25,2,4,0,147.0
6,0,1,9,6,5,25,3.258096538021482,0,1,0,4,5,36,3.6109179126442243,1,0,1,1,6,17,2.8903717578961645,0,2,2,3,7,9.75,2.3749057545736716,0.75,2,2.75,1.3217558399823195,0.75,2,9.75,2.3749057545736716,0.75,2,1,0,508.5
8,5,1,9,8,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,36,3.6109179126442243,1,0,1,1,6,9.0,2.302585092994046,0.0,1,6.5,2.0149030205422647,0.5,1,0.75,0.5596157879354227,0.75,2,1,1,125.5
8,3,1,7,10,0,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,31,3.4657359027997265,0,1,1,3,1,4.25,1.6582280766035324,0.25,2,1.0,0.6931471805599453,0.0,1,0.25,0.22314355131420976,0.25,2,1,0,173.75
3,4,1,2,5,11,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,16,2.833213344056216,1,1,1,2,6,2.0,1.0986122886681098,0.0,1,8.75,2.277267285009756,0.75,2,8.5,2.2512917986064953,0.5,1,1,1,369.25
0,5,1,1,1,2,31,3.4657359027997265,0,1,1,3,1,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,8.0,2.1972245773362196,0.0,1,2.0,1.0986122886681098,0.0,1,5.0,1.791759469228055,0.0,1,1,0,345.0
2,3,2,2,4,11,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,31,3.4657359027997265,0,1,1,3,1,3.75,1.55814461804655,0.75,2,4.75,1.749199854809259,0.75,2,3.0,1.3862943611198906,0.0,1,1,0,309.25
1,2,2,13,2,7,26,3.295836866004329,1,2,1,5,6,27,3.332204510175204,0,0,2,6,7,21,3.091042453358316,0,0,1,0,1,0.5,0.4054651081081644,0.5,1,3.25,1.4469189829363254,0.25,2,3.25,1.4469189829363254,0.25,2,1,0,169.0
7,3,0,11,4,2,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,21,3.091042453358316,0,0,1,0,1,8.75,2.277267285009756,0.75,2,4.5,1.7047480922384253,0.5,1,7.0,2.0794415416798357,0.0,1,1,1,414.5
11,5,1,2,7,3,32,3.4965075614664802,1,2,2,4,2,34,3.5553480614894135,1,1,4,6,4,40,3.713572066704308,1,1,0,5,0,3.75,1.55814461804655,0.75,2,7.75,2.169053700369523,0.75,2,5.75,1.9095425048844386,0.75,2,2,0,613.5
0,4,2,6,9,11,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,9.5,2.3513752571634776,0.5,1,5.0,1.791759469228055,0.0,1,6.75,2.0476928433652555,0.75,2,6,1,486.0
2,5,0,2,1,10,36,3.6109179126442243,1,0,1,1,6,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,2.25,1.1786549963416462,0.25,2,1.25,0.8109302162163288,0.25,2,1.25,0.8109302162163288,0.25,2,2,2,118.5
5,1,0,9,6,2,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,6.5,2.0149030205422647,0.5,1,4.5,1.7047480922384253,0.5,1,3.25,1.4469189829363254,0.25,2,10,3,252.5
4,0,1,5,14,11,13,2.6390573296152584,0,1,3,6,3,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,0.25,0.22314355131420976,0.25,2,8.75,2.277267285009756,0.75,2,6.25,1.9810014688665833,0.25,2,1,0,219.5
7,3,1,12,0,5,27,3.332204510175204,0,0,2,6,7,37,3.6375861597263857,0,1,2,2,7,27,3.332204510175204,0,0,2,6,7,6.5,2.0149030205422647,0.5,1,4.75,1.749199854809259,0.75,2,7.75,2.169053700369523,0.75,2,1,1,560.5
0,4,0,0,4,11,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,2.0,1.0986122886681098,0.0,1,5.5,1.8718021769015913,0.5,1,1.25,0.8109302162163288,0.25,2,1,0,204.25
5,2,0,2,1,12,39,3.6888794541139363,0,0,4,4,9,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,9.0,2.302585092994046,0.0,1,5.0,1.791759469228055,0.0,1,5.0,1.791759469228055,0.0,1,1,0,596.0
3,0,0,4,13,3,16,2.833213344056216,1,1,1,2,6,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,7.5,2.1400661634962708,0.5,1,1.0,0.6931471805599453,0.0,1,0.75,0.5596157879354227,0.75,2,1,0,152.75
2,5,1,14,12,6,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,7.25,2.1102132003465894,0.25,2,2.5,1.252762968495368,0.5,1,4.75,1.749199854809259,0.75,2,2,2,188.0
5,5,1,3,6,4,12,2.5649493574615367,1,0,2,5,2,29,3.4011973816621555,0,2,4,1,9,37,3.6375861597263857,0,1,2,2,7,6.25,1.9810014688665833,0.25,2,0.75,0.5596157879354227,0.75,2,9.75,2.3749057545736716,0.75,2,1,0,457.5
10,2,0,14,12,14,35,3.58351893845611,0,2,0,0,5,39,3.6888794541139363,0,0,4,4,9,9,2.302585092994046,0,0,4,2,9,9.5,2.3513752571634776,0.5,1,2.5,1.252762968495368,0.5,1,6.0,1.9459101490553132,0.0,1,1,0,484.0
9,1,1,14,1,7,29,3.4011973816621555,0,2,4,1,9,38,3.6635616461296463,1,2,3,3,8,39,3.6888794541139363,0,0,4,4,9,8.75,2.277267285009756,0.75,2,5.5,1.8718021769015913,0.5,1,2.75,1.3217558399823195,0.75,2,1,0,570.0
7,4,2,12,14,8,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,1.25,0.8109302162163288,0.25,2,4.75,1.749199854809259,0.75,2,7.0,2.0794415416798357,0.0,1,1,1,325.25
