slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_food,slot_animal_plural,slot_animal_singular,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_first_daily,slot_first_daily_abs_log1p,slot_first_daily_is_even,slot_first_daily_mod3,slot_first_daily_mod5,slot_first_daily_mod7,slot_first_daily_mod10,slot_delta,slot_delta_abs_log1p,slot_delta_is_even,slot_delta_mod3,slot_delta_mod5,slot_delta_mod7,slot_delta_mod10,gcd_all,n_multiple_pairs,y
5,228,5.43372200355424,1,0,3,4,8,8,0,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,3,6.0
7,324,5.783825182329737,1,0,4,2,4,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,1,2,31.0
5,477,6.169610732491456,0,0,2,1,7,1,4,4,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,1,21.0
6,280,5.638354669333745,1,1,0,0,0,7,2,2,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,1,1,9.0
6,760,6.634633357861686,1,1,0,4,0,9,7,7,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,2,35.0
2,408,6.013715156042802,1,0,3,2,8,0,1,1,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,3,34.0
7,632,6.450470422144176,1,2,2,2,2,8,4,4,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,2,2,29.0
7,495,6.206575926724928,0,0,0,5,5,2,0,0,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,2,20.0
3,546,6.304448802421981,1,0,1,0,6,7,4,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,3,38.0
5,235,5.4638318050256105,0,1,0,4,5,8,6,6,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,1,1,24.0
5,329,5.799092654460526,0,2,4,0,9,4,7,7,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,2,5.0
3,840,6.734591659972948,1,0,0,0,0,6,5,5,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,2,34.0
7,390,5.968707559985366,1,0,0,5,0,7,6,6,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,2,19.0
1,280,5.638354669333745,1,1,0,0,0,9,3,3,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,6,15.0
3,522,6.259581464064923,1,0,2,4,2,8,7,7,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,1,1,6.0
4,351,5.863631175598097,0,0,1,1,1,0,0,0,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,24.0
1,335,5.817111159963204,0,2,0,6,5,8,7,7,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,4,18.0
5,216,5.37989735354046,1,0,1,6,6,5,0,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,2,7.0
0,477,6.169610732491456,0,0,2,1,7,8,7,7,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,38.0
1,522,6.259581464064923,1,0,2,4,2,8,6,6,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,1,1,39.0
6,265,5.583496308781699,0,1,0,6,5,2,3,3,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,3,14.0
1,486,6.18826412308259,1,0,1,3,6,9,0,0,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,1,6.0
0,352,5.8664680569332965,1,1,2,2,2,0,4,4,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,3.0
3,405,6.0063531596017325,0,0,0,6,5,6,5,5,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,1,11.0
3,272,5.60947179518496,1,2,2,6,2,1,7,7,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,2,1,8.0
1,258,5.556828061699537,1,0,3,6,8,8,7,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,4,34.0
6,445,6.100318952020064,0,1,0,4,5,5,4,4,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,1,39.0
6,345,5.846438775057725,0,0,0,2,5,9,2,2,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,2,34.0
5,504,6.22455842927536,1,0,4,0,4,9,0,0,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,1,2,8.0
5,288,5.666426688112432,1,0,3,1,8,2,6,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,3,24.0
4,312,5.746203190540153,1,0,2,4,2,7,2,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,2,29.0
0,324,5.783825182329737,1,0,4,2,4,7,2,2,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,3,18.0
0,552,6.315358001522335,1,0,2,6,2,8,6,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,1,3,40.0
0,384,5.953243334287785,1,0,4,6,4,3,4,4,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,1,1.0
1,392,5.973809611869261,1,2,2,0,2,6,5,5,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,1,1,12.0
2,600,6.398594934535208,1,0,0,5,0,2,4,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,2,32.0
4,150,5.017279836814924,1,0,0,3,0,7,6,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,3,11.0
6,558,6.326149473155099,1,0,3,5,8,9,6,6,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,3,4,17.0
2,370,5.916202062607435,1,1,0,6,0,4,5,5,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,1,30.0
1,630,6.447305862541213,1,0,0,0,0,2,5,5,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,1,2,26.0
5,252,5.53338948872752,1,0,2,0,2,9,0,0,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,5,12.0
0,370,5.916202062607435,1,1,0,6,0,9,4,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,1,2,17.0
2,312,5.746203190540153,1,0,2,4,2,9,6,6,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,3,29.0
5,738,6.6052979209482015,1,0,3,3,8,3,3,3,9,2.302585092994046,0,0,4,2,9,23,3.1780538303479458,0,2,3,2,3,12,2.5649493574615367,1,0,2,5,2,1,1,24.0
6,456,6.124683390894205,1,0,1,1,6,1,5,5,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,1,33.0
6,427,6.059123195581797,0,1,2,0,7,2,2,2,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,1,1,10.0
0,192,5.262690188904886,1,0,2,3,2,4,3,3,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,4,5.0
0,552,6.315358001522335,1,0,2,6,2,4,4,4,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,1,1,29.0
6,511,6.238324625039508,0,1,1,0,1,8,7,7,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,2,36.0
1,258,5.556828061699537,1,0,3,6,8,2,5,5,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,4,24.0
3,400,5.993961427306569,1,1,0,1,0,8,4,4,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,1,9.0
6,497,6.210600077024653,0,2,2,0,7,6,4,4,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,1,23.0
7,440,6.089044875446846,1,2,0,6,0,2,4,4,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,3,13.0
1,623,6.436150368369428,0,2,3,0,3,1,1,1,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,1,1,31.0
7,285,5.655991810819852,0,0,0,5,5,3,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,1,2,27.0
2,296,5.6937321388027,1,2,1,2,6,9,7,7,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,1,1,8.0
4,320,5.771441123130016,1,2,0,5,0,2,6,6,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,2,2.0
2,469,6.152732694704104,0,1,4,0,9,1,6,6,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,1,19.0
3,384,5.953243334287785,1,0,4,6,4,3,2,2,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,3,38.0
4,520,6.255750041753367,1,1,0,2,0,4,7,7,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,1,2.0
5,195,5.278114659230517,0,0,0,6,5,1,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,5,5,19.0
3,504,6.22455842927536,1,0,4,0,4,6,2,2,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,1,1,36.0
4,336,5.820082930352362,1,0,1,0,6,2,7,7,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,3,9.0
6,259,5.560681631015528,0,1,4,0,9,5,3,3,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,1,3,8.0
3,250,5.5254529391317835,1,1,0,5,0,1,1,1,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,19.0
7,399,5.991464547107982,0,0,4,0,9,2,0,0,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,3,30.0
0,427,6.059123195581797,0,1,2,0,7,1,4,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,1,37.0
6,340,5.831882477283517,1,1,0,4,0,2,2,2,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,19.0
2,632,6.450470422144176,1,2,2,2,2,9,7,7,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,4,40.0
5,168,5.1298987149230735,1,0,3,0,8,2,5,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,6,1.0
3,336,5.820082930352362,1,0,1,0,6,6,1,1,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,4,17.0
4,336,5.820082930352362,1,0,1,0,6,7,0,0,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,2,11.0
7,285,5.655991810819852,0,0,0,5,5,7,0,0,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,1,1,2.0
4,364,5.8998973535824915,1,1,4,0,4,9,6,6,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,1,1,16.0
7,776,6.655440350367647,1,2,1,6,6,0,3,3,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,1,1,37.0
3,108,4.6913478822291435,1,0,3,3,8,4,5,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,3,1.0
7,480,6.175867270105761,1,0,0,4,0,9,3,3,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,4,19.0
6,294,5.68697535633982,1,0,4,0,4,0,4,4,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,1,1,1.0
4,590,6.3818160174060985,1,2,0,2,0,4,1,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,3,32.0
3,376,5.932245187448011,1,1,1,5,6,1,5,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,2,1,25.0
6,520,6.255750041753367,1,1,0,2,0,4,1,1,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,3,35.0
6,320,5.771441123130016,1,2,0,5,0,7,3,3,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,3,30.0
2,234,5.459585514144159,1,0,4,3,4,7,3,3,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,3,3,2.0
7,670,6.508769136971682,1,1,0,5,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,5,3,27.0
1,208,5.342334251964811,1,1,3,5,8,1,1,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,3,16.0
6,560,6.329720905522696,1,2,0,0,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,2,32.0
5,240,5.484796933490655,1,0,0,2,0,4,3,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,2,18.0
2,497,6.210600077024653,0,2,2,0,7,9,2,2,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,1,30.0
3,330,5.802118375377063,1,0,0,1,0,2,5,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,5,15.0
7,322,5.777652323222656,1,1,2,0,2,1,6,6,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,1,24.0
2,380,5.942799375126701,1,2,0,2,0,1,0,0,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,4,39.0
2,222,5.407171771460119,1,0,2,5,2,7,0,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,18.0
4,408,6.013715156042802,1,0,3,2,8,5,1,1,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,3,40.0
5,340,5.831882477283517,1,1,0,4,0,1,7,7,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,3,11.0
0,528,6.270988431858299,1,0,3,3,8,2,3,3,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,2,23.0
2,392,5.973809611869261,1,2,2,0,2,0,4,4,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,1,27.0
3,378,5.937536205082426,1,0,3,0,8,4,0,0,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,4,22.0
7,581,6.366470447731438,0,2,1,0,1,1,0,0,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,1,22.0
3,210,5.351858133476067,1,0,0,0,0,0,3,3,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,3,1.0
0,657,6.489204931325317,0,0,2,6,7,6,2,2,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,2,30.0
3,440,6.089044875446846,1,2,0,6,0,9,6,6,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,6,22.0
3,186,5.231108616854587,1,0,1,4,6,0,3,3,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,1,1,2.0
4,246,5.5093883366279774,1,0,1,1,6,5,0,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,3,21.0
6,539,6.29156913955832,0,2,4,0,9,1,2,2,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,1,37.0
0,396,5.983936280687191,1,0,1,4,6,5,2,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,1,2,39.0
1,256,5.54907608489522,1,1,1,4,6,5,2,2,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,1,3.0
6,288,5.666426688112432,1,0,3,1,8,6,6,6,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,3,10.0
3,520,6.255750041753367,1,1,0,2,0,6,6,6,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,2,19.0
2,496,6.208590026096629,1,1,1,6,6,6,4,4,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,1,1,27.0
1,640,6.46302945692067,1,1,0,3,0,2,1,1,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,1,1,9.0
1,372,5.921578419643816,1,0,2,1,2,2,4,4,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,3,26.0
5,520,6.255750041753367,1,1,0,2,0,7,4,4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,2,2,20.0
3,990,6.898714534329988,1,0,0,3,0,2,1,1,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,5,3,39.0
2,248,5.517452896464707,1,2,3,3,8,8,5,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,2,2,7.0
5,800,6.68586094706836,1,2,0,2,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,3,26.0
4,250,5.5254529391317835,1,1,0,5,0,4,7,7,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,4,17.0
5,680,6.523562306149512,1,2,0,1,0,6,1,1,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,4,38.0
5,366,5.905361848054571,1,0,1,2,6,8,7,7,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,1,22.0
2,255,5.545177444479562,0,0,0,3,5,1,1,1,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,1,1,12.0
2,440,6.089044875446846,1,2,0,6,0,0,1,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,2,29.0
2,472,6.159095388491933,1,1,2,3,2,5,6,6,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,1,1,4.0
6,294,5.68697535633982,1,0,4,0,4,7,2,2,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,1,1,3.0
1,315,5.755742213586912,0,0,0,0,5,0,4,4,9,2.302585092994046,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,3,4.0
5,441,6.091309882077698,0,0,1,0,1,7,6,6,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,1,18.0
1,830,6.7226297948554485,1,2,0,4,0,4,4,4,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,2,2,31.0
6,312,5.746203190540153,1,0,2,4,2,2,7,7,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,2,26.0
4,512,6.240275845170769,1,2,2,1,2,3,7,7,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,3,24.0
0,546,6.304448802421981,1,0,1,0,6,1,2,2,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,1,28.0
6,170,5.14166355650266,1,2,0,2,0,9,1,1,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,2,14.0
6,366,5.905361848054571,1,0,1,2,6,3,0,0,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,2,21.0
6,576,6.3578422665081,1,0,1,2,6,1,5,5,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,4,4,36.0
0,294,5.68697535633982,1,0,4,0,4,1,5,5,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,3,29.0
5,357,5.8805329864007,0,0,2,0,7,7,3,3,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,1,7.0
0,450,6.111467339502679,1,0,0,2,0,1,4,4,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,4,25.0
1,560,6.329720905522696,1,2,0,0,0,0,7,7,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,11,2.4849066497880004,0,2,1,4,1,1,1,7.0
6,133,4.897839799950911,0,1,3,0,3,4,3,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,1,5.0
1,180,5.198497031265826,1,0,0,5,0,1,3,3,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,2,2.0
4,160,5.081404364984463,1,1,0,6,0,3,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,3,10.0
0,602,6.401917196727186,1,2,2,0,2,1,0,0,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,1,1,27.0
