slot_producer,slot_product_name_singular,slot_product_name_plural,slot_per_day,slot_per_day_abs_log1p,slot_per_day_is_even,slot_per_day_mod3,slot_per_day_mod5,slot_per_day_mod7,slot_per_day_mod10,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_is_even,slot_unit_price_mod3,slot_unit_price_mod5,slot_unit_price_mod7,slot_unit_price_mod10,slot_currency_symbol,slot_num_weeks,slot_num_weeks_abs_log1p,slot_num_weeks_is_even,slot_num_weeks_mod3,slot_num_weeks_mod5,slot_num_weeks_mod7,slot_num_weeks_mod10,n_multiple_pairs,y
4,6,6,10067,9.217117356255207,0,2,2,1,7,9,2.302585092994046,0,0,4,2,9,2,2,1.0986122886681098,1,2,2,2,2,0,1268442.0
6,2,2,8859,9.089302043599126,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,3,3,1.3862943611198906,0,0,3,3,3,1,372078.0
4,8,8,11006,9.306286713023391,1,2,1,2,6,9,2.302585092994046,0,0,4,2,9,2,3,1.3862943611198906,0,0,3,3,3,1,2080134.0
5,5,5,17737,9.783464509936397,0,1,2,6,7,11,2.4849066497880004,0,2,1,4,1,2,5,1.791759469228055,0,2,0,5,5,0,6828745.0
2,7,7,14208,9.561630845638076,1,0,3,5,8,3,1.3862943611198906,0,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,895104.0
3,1,1,1135,7.035268599281097,0,1,0,1,5,19,2.995732273553991,0,1,4,5,9,0,2,1.0986122886681098,1,2,2,2,2,0,301910.0
1,9,9,2473,7.813591552952433,0,1,3,2,3,4,1.6094379124341003,1,1,4,4,4,2,5,1.791759469228055,0,2,0,5,5,0,346220.0
3,4,4,7869,8.970813341411448,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,0,1,0.6931471805599453,0,1,1,1,1,5,55083.0
6,2,2,12648,9.445333439647541,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,3,4,1.6094379124341003,1,1,4,4,4,2,7082880.0
0,0,0,13350,9.499346567390095,1,0,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,5,1.791759469228055,0,2,0,5,5,2,1401750.0
5,2,2,7510,8.924123891686012,1,1,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,4,1.6094379124341003,1,1,4,4,4,0,1261680.0
1,7,7,17487,9.76927021041632,0,0,2,1,7,19,2.995732273553991,0,1,4,5,9,0,4,1.6094379124341003,1,1,4,4,4,0,9303084.0
2,4,4,12107,9.401621670141608,0,2,2,4,7,18,2.9444389791664403,1,0,3,4,8,1,3,1.3862943611198906,0,0,3,3,3,1,4576446.0
2,5,5,14805,9.602787783003043,0,0,0,0,5,25,3.258096538021482,0,1,0,4,5,1,2,1.0986122886681098,1,2,2,2,2,1,5181750.0
6,2,2,1785,7.487733761436444,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,3,5,1.791759469228055,0,2,0,5,5,4,437325.0
1,5,5,4017,8.29853954537488,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,1,3,1.3862943611198906,0,0,3,3,3,1,1940211.0
5,6,6,6483,8.777092882855566,0,0,3,1,3,8,2.1972245773362196,1,2,3,1,8,0,4,1.6094379124341003,1,1,4,4,4,1,1452192.0
4,8,8,9211,9.128262260940575,0,1,1,6,1,19,2.995732273553991,0,1,4,5,9,3,6,1.9459101490553132,1,0,1,6,6,0,7350378.0
2,0,0,13186,9.486986774807699,1,1,1,5,6,20,3.044522437723423,1,2,0,6,0,0,5,1.791759469228055,0,2,0,5,5,1,9230200.0
2,5,5,14894,9.608780865147382,1,2,4,5,4,12,2.5649493574615367,1,0,2,5,2,1,2,1.0986122886681098,1,2,2,2,2,2,2502192.0
3,7,7,1140,7.039660349862076,1,0,0,6,0,23,3.1780538303479458,0,2,3,2,3,1,1,0.6931471805599453,0,1,1,1,1,3,183540.0
4,8,8,12917,9.466376966592419,0,2,2,2,7,7,2.0794415416798357,0,1,2,0,7,0,6,1.9459101490553132,1,0,1,6,6,1,3797598.0
2,6,6,14730,9.597709395814938,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,0,1,0.6931471805599453,0,1,1,1,1,5,103110.0
1,5,5,7320,8.898502209646642,1,0,0,5,0,5,1.791759469228055,0,2,0,5,5,0,2,1.0986122886681098,1,2,2,2,2,2,512400.0
2,7,7,8242,9.017119634313227,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,1,6,1.9459101490553132,1,0,1,6,6,1,2076984.0
2,0,0,19519,9.879194859967084,0,1,4,3,9,14,2.70805020110221,1,2,4,0,4,2,1,0.6931471805599453,0,1,1,1,1,4,1912862.0
4,0,0,2806,7.939871576361883,1,1,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,5,1.791759469228055,0,2,0,5,5,0,589260.0
4,3,3,10376,9.247347097605278,1,2,1,2,6,15,2.772588722239781,0,0,0,1,5,1,3,1.3862943611198906,0,0,3,3,3,1,3268440.0
2,8,8,15738,9.6638969875516,1,0,3,2,8,25,3.258096538021482,0,1,0,4,5,1,5,1.791759469228055,0,2,0,5,5,1,13770750.0
1,5,5,17241,9.75510354676987,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,3,6,1.9459101490553132,1,0,1,6,6,2,13034196.0
5,9,9,7711,8.950532836290382,0,1,1,4,1,5,1.791759469228055,0,2,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,0,1079540.0
2,3,3,9085,9.114490046319348,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,1,1017520.0
5,9,9,13449,9.506734385029985,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,0,6,1.9459101490553132,1,0,1,6,6,1,7908012.0
1,8,8,11704,9.367771379925012,1,1,4,0,4,25,3.258096538021482,0,1,0,4,5,0,5,1.791759469228055,0,2,0,5,5,2,10241000.0
1,9,9,14325,9.569831347174397,0,0,0,3,5,14,2.70805020110221,1,2,4,0,4,2,2,1.0986122886681098,1,2,2,2,2,2,2807700.0
2,7,7,16613,9.718000992399016,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,0,2,1.0986122886681098,1,2,2,2,2,1,4186476.0
0,6,6,3183,8.065893546964274,0,0,3,5,3,1,0.6931471805599453,0,1,1,1,1,3,5,1.791759469228055,0,2,0,5,5,3,111405.0
6,0,0,15888,9.673382324888367,1,0,3,5,8,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,3,1334592.0
6,6,6,2569,7.851661177889265,0,1,4,0,9,24,3.2188758248682006,1,0,4,3,4,2,4,1.6094379124341003,1,1,4,4,4,2,1726368.0
4,8,8,16617,9.718241724224926,0,0,2,6,7,21,3.091042453358316,0,0,1,0,1,1,5,1.791759469228055,0,2,0,5,5,1,12213495.0
6,8,8,9567,9.166179476190413,0,0,2,5,7,10,2.3978952727983707,1,1,0,3,0,2,5,1.791759469228055,0,2,0,5,5,1,3348450.0
4,5,5,13599,9.517825071724143,0,0,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,4,1.6094379124341003,1,1,4,4,4,1,2665404.0
0,6,6,9620,9.171703488361265,1,2,0,2,0,1,0.6931471805599453,0,1,1,1,1,2,4,1.6094379124341003,1,1,4,4,4,4,269360.0
6,3,3,16273,9.697324021256602,0,1,3,5,3,11,2.4849066497880004,0,2,1,4,1,3,1,0.6931471805599453,0,1,1,1,1,3,1253021.0
1,6,6,16269,9.697078200213083,0,0,4,1,9,9,2.302585092994046,0,0,4,2,9,1,2,1.0986122886681098,1,2,2,2,2,0,2049894.0
1,1,1,6836,8.830104317913793,1,2,1,4,6,22,3.1354942159291497,1,1,2,1,2,1,5,1.791759469228055,0,2,0,5,5,0,5263720.0
5,5,5,17591,9.775199532234597,0,2,1,0,1,8,2.1972245773362196,1,2,3,1,8,1,1,0.6931471805599453,0,1,1,1,1,4,985096.0
5,9,9,10299,9.239899174217728,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,0,6,1.9459101490553132,1,0,1,6,6,1,5190696.0
6,4,4,1865,7.531552381407289,0,2,0,3,5,14,2.70805020110221,1,2,4,0,4,3,2,1.0986122886681098,1,2,2,2,2,2,365540.0
3,3,3,17730,9.783069799056989,1,0,0,6,0,21,3.091042453358316,0,0,1,0,1,0,2,1.0986122886681098,1,2,2,2,2,2,5212620.0
4,7,7,5136,8.544224530467268,1,0,1,5,6,21,3.091042453358316,0,0,1,0,1,1,2,1.0986122886681098,1,2,2,2,2,2,1509984.0
0,3,3,2355,7.764720544771477,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,2,4,1.6094379124341003,1,1,4,4,4,0,1648500.0
4,1,1,16230,9.69467827290507,1,0,0,4,0,11,2.4849066497880004,0,2,1,4,1,3,4,1.6094379124341003,1,1,4,4,4,0,4998840.0
1,7,7,11114,9.316050826398296,1,2,4,5,4,10,2.3978952727983707,1,1,0,3,0,2,1,0.6931471805599453,0,1,1,1,1,3,777980.0
3,5,5,19662,9.886493976159556,1,0,2,6,2,24,3.2188758248682006,1,0,4,3,4,2,3,1.3862943611198906,0,0,3,3,3,2,9909648.0
3,8,8,3737,8.226305988015508,0,2,2,6,7,21,3.091042453358316,0,0,1,0,1,1,6,1.9459101490553132,1,0,1,6,6,1,3296034.0
0,0,0,10023,9.212737496575905,0,0,3,6,3,13,2.6390573296152584,0,1,3,6,3,0,1,0.6931471805599453,0,1,1,1,1,4,912093.0
2,5,5,9757,9.185842740375783,0,1,2,6,7,16,2.833213344056216,1,1,1,2,6,3,6,1.9459101490553132,1,0,1,6,6,0,6556704.0
3,7,7,17596,9.775483711951761,1,1,1,5,6,19,2.995732273553991,0,1,4,5,9,1,6,1.9459101490553132,1,0,1,6,6,0,14041608.0
1,5,5,2801,7.938088726896952,0,2,1,1,1,13,2.6390573296152584,0,1,3,6,3,2,1,0.6931471805599453,0,1,1,1,1,3,254891.0
2,6,6,9524,9.161675199994901,1,2,4,4,4,22,3.1354942159291497,1,1,2,1,2,2,5,1.791759469228055,0,2,0,5,5,0,7333480.0
6,2,2,6539,8.785692444451245,0,2,4,1,9,21,3.091042453358316,0,0,1,0,1,0,2,1.0986122886681098,1,2,2,2,2,1,1922466.0
6,9,9,12035,9.395657437749936,0,2,0,2,5,2,1.0986122886681098,1,2,2,2,2,3,1,0.6931471805599453,0,1,1,1,1,3,168490.0
0,7,7,19504,9.878426121940757,1,1,4,2,4,1,0.6931471805599453,0,1,1,1,1,0,5,1.791759469228055,0,2,0,5,5,3,682640.0
4,8,8,18578,9.82978718960617,1,2,3,0,8,19,2.995732273553991,0,1,4,5,9,1,3,1.3862943611198906,0,0,3,3,3,1,7412622.0
5,1,1,7563,8.931155429778348,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,2,5,1.791759469228055,0,2,0,5,5,0,6088215.0
2,7,7,13113,9.481435640823564,0,0,3,2,3,21,3.091042453358316,0,0,1,0,1,1,1,0.6931471805599453,0,1,1,1,1,4,1927611.0
1,1,1,14330,9.570180302058072,1,2,0,1,0,23,3.1780538303479458,0,2,3,2,3,1,4,1.6094379124341003,1,1,4,4,4,0,9228520.0
0,3,3,8516,9.04981944514108,1,2,1,4,6,10,2.3978952727983707,1,1,0,3,0,0,6,1.9459101490553132,1,0,1,6,6,0,3576720.0
2,1,1,1147,7.045776576879511,0,1,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,48174.0
5,7,7,19629,9.884814287270506,0,0,4,1,9,23,3.1780538303479458,0,2,3,2,3,1,2,1.0986122886681098,1,2,2,2,2,0,6320538.0
4,9,9,11545,9.354094335620879,0,1,0,2,5,13,2.6390573296152584,0,1,3,6,3,0,5,1.791759469228055,0,2,0,5,5,1,5252975.0
6,9,9,2574,7.853604813097837,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,2,4,1.6094379124341003,1,1,4,4,4,0,360360.0
3,8,8,1997,7.599901959208498,0,2,2,2,7,3,1.3862943611198906,0,0,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,167748.0
0,4,4,7338,8.900957872545062,1,0,3,2,8,11,2.4849066497880004,0,2,1,4,1,3,1,0.6931471805599453,0,1,1,1,1,3,565026.0
2,3,3,14364,9.57254997141339,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,0,4,1.6094379124341003,1,1,4,4,4,3,2413152.0
3,8,8,3708,8.21851757748959,1,0,3,5,8,24,3.2188758248682006,1,0,4,3,4,0,4,1.6094379124341003,1,1,4,4,4,2,2491776.0
2,6,6,5441,8.601901919343192,0,2,1,2,1,24,3.2188758248682006,1,0,4,3,4,2,5,1.791759469228055,0,2,0,5,5,0,4570440.0
1,7,7,13067,9.477921772720961,0,2,2,5,7,16,2.833213344056216,1,1,1,2,6,3,1,0.6931471805599453,0,1,1,1,1,3,1463504.0
3,8,8,11273,9.33025446864152,0,2,3,3,3,14,2.70805020110221,1,2,4,0,4,0,5,1.791759469228055,0,2,0,5,5,1,5523770.0
5,5,5,8062,8.995040974685022,1,1,2,5,2,25,3.258096538021482,0,1,0,4,5,1,6,1.9459101490553132,1,0,1,6,6,0,8465100.0
2,2,2,1880,7.53955882930103,1,2,0,4,0,18,2.9444389791664403,1,0,3,4,8,0,6,1.9459101490553132,1,0,1,6,6,1,1421280.0
5,2,2,17296,9.758288355043923,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,4,1.6094379124341003,1,1,4,4,4,3,1937152.0
5,4,4,10426,9.252153874789594,1,1,1,3,6,22,3.1354942159291497,1,1,2,1,2,3,5,1.791759469228055,0,2,0,5,5,0,8028020.0
1,5,5,5815,8.668368019213355,0,1,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,122115.0
6,7,7,2410,7.787796878181171,1,1,0,2,0,24,3.2188758248682006,1,0,4,3,4,1,1,0.6931471805599453,0,1,1,1,1,3,404880.0
1,5,5,17929,9.794230566599179,0,1,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,4,1.6094379124341003,1,1,4,4,4,1,4016096.0
1,1,1,9521,9.161360189754465,0,2,1,1,1,19,2.995732273553991,0,1,4,5,9,3,4,1.6094379124341003,1,1,4,4,4,0,5065172.0
1,4,4,6872,8.835355971121606,1,2,2,5,2,5,1.791759469228055,0,2,0,5,5,0,2,1.0986122886681098,1,2,2,2,2,1,481040.0
6,0,0,8591,9.058586816748646,0,2,1,2,1,5,1.791759469228055,0,2,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,0,902055.0
3,7,7,2766,7.925518979786926,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,1,3,1.3862943611198906,0,0,3,3,3,2,697032.0
2,4,4,13506,9.510963348560765,1,0,1,3,6,20,3.044522437723423,1,2,0,6,0,2,3,1.3862943611198906,0,0,3,3,3,1,5672520.0
1,1,1,18747,9.838842359042596,0,0,2,1,7,6,1.9459101490553132,1,0,1,6,6,3,6,1.9459101490553132,1,0,1,6,6,1,4724244.0
3,4,4,9380,9.14644164612595,1,2,0,0,0,23,3.1780538303479458,0,2,3,2,3,0,5,1.791759469228055,0,2,0,5,5,2,7550900.0
4,3,3,14048,9.550306497851652,1,2,3,6,8,17,2.8903717578961645,0,2,2,3,7,3,5,1.791759469228055,0,2,0,5,5,0,8358560.0
4,6,6,4772,8.470730317005897,1,2,2,5,2,4,1.6094379124341003,1,1,4,4,4,0,1,0.6931471805599453,0,1,1,1,1,4,133616.0
1,5,5,12686,9.448333126140598,1,2,1,2,6,6,1.9459101490553132,1,0,1,6,6,2,2,1.0986122886681098,1,2,2,2,2,2,1065624.0
3,1,1,11209,9.324561516066206,0,1,4,2,9,19,2.995732273553991,0,1,4,5,9,0,3,1.3862943611198906,0,0,3,3,3,0,4472391.0
5,0,0,14876,9.607571675157244,1,2,1,1,6,14,2.70805020110221,1,2,4,0,4,0,5,1.791759469228055,0,2,0,5,5,1,7289240.0
4,5,5,4927,8.502688505213357,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,413868.0
2,4,4,17342,9.760944245750586,1,2,2,3,2,13,2.6390573296152584,0,1,3,6,3,1,4,1.6094379124341003,1,1,4,4,4,1,6312488.0
0,2,2,18359,9.817929664174482,0,2,4,5,9,6,1.9459101490553132,1,0,1,6,6,3,3,1.3862943611198906,0,0,3,3,3,1,2313234.0
6,8,8,15059,9.619797501353885,0,2,4,2,9,6,1.9459101490553132,1,0,1,6,6,3,4,1.6094379124341003,1,1,4,4,4,0,2529912.0
4,1,1,7396,8.908829791587868,1,1,1,4,6,15,2.772588722239781,0,0,0,1,5,1,5,1.791759469228055,0,2,0,5,5,1,3882900.0
3,0,0,4843,8.485496104672983,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,0,6,1.9459101490553132,1,0,1,6,6,1,406812.0
3,0,0,15845,9.670672381525188,0,2,0,4,5,10,2.3978952727983707,1,1,0,3,0,2,6,1.9459101490553132,1,0,1,6,6,0,6654900.0
0,4,4,16929,9.736842475127181,0,0,4,3,9,19,2.995732273553991,0,1,4,5,9,0,2,1.0986122886681098,1,2,2,2,2,1,4503114.0
4,1,1,1584,7.368339686311381,1,0,4,2,4,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,3,133056.0
3,5,5,13544,9.513772754519195,1,2,4,6,4,3,1.3862943611198906,0,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,853272.0
3,8,8,18662,9.83429823318313,1,2,2,0,2,11,2.4849066497880004,0,2,1,4,1,3,2,1.0986122886681098,1,2,2,2,2,2,2873948.0
1,5,5,13624,9.519661619531444,1,1,4,2,4,6,1.9459101490553132,1,0,1,6,6,0,3,1.3862943611198906,0,0,3,3,3,1,1716624.0
0,0,0,12659,9.446202695698167,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,2,1.0986122886681098,1,2,2,2,2,0,531678.0
6,6,6,16766,9.727167947937808,1,2,1,1,6,23,3.1780538303479458,0,2,3,2,3,1,1,0.6931471805599453,0,1,1,1,1,3,2699326.0
1,3,3,15382,9.64101828255575,1,1,2,3,2,19,2.995732273553991,0,1,4,5,9,3,3,1.3862943611198906,0,0,3,3,3,0,6137418.0
4,2,2,2136,7.667158255319148,1,0,1,1,6,11,2.4849066497880004,0,2,1,4,1,1,1,0.6931471805599453,0,1,1,1,1,3,164472.0
5,4,4,12933,9.467614782006539,0,0,3,4,3,15,2.772588722239781,0,0,0,1,5,2,3,1.3862943611198906,0,0,3,3,3,2,4073895.0
6,8,8,434,6.075346031088684,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,3,5,1.791759469228055,0,2,0,5,5,1,167090.0
5,4,4,1026,6.934397209928558,1,0,1,4,6,13,2.6390573296152584,0,1,3,6,3,0,2,1.0986122886681098,1,2,2,2,2,1,186732.0
0,6,6,17613,9.776449319365405,0,0,3,1,3,11,2.4849066497880004,0,2,1,4,1,1,5,1.791759469228055,0,2,0,5,5,0,6781005.0
1,8,8,3842,8.254008590564844,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,1,1,0.6931471805599453,0,1,1,1,1,4,188258.0
1,5,5,13749,9.528794103094718,0,0,4,1,9,18,2.9444389791664403,1,0,3,4,8,0,1,0.6931471805599453,0,1,1,1,1,3,1732374.0
0,0,0,15409,9.642771928314161,0,1,4,2,9,12,2.5649493574615367,1,0,2,5,2,3,2,1.0986122886681098,1,2,2,2,2,1,2588712.0
4,8,8,18036,9.8001804826702,1,0,1,4,6,17,2.8903717578961645,0,2,2,3,7,2,3,1.3862943611198906,0,0,3,3,3,1,6438852.0
0,9,9,19580,9.882314987303326,1,2,0,1,0,17,2.8903717578961645,0,2,2,3,7,2,4,1.6094379124341003,1,1,4,4,4,1,9320080.0
1,4,4,3058,8.025843344150903,1,1,3,6,8,4,1.6094379124341003,1,1,4,4,4,2,4,1.6094379124341003,1,1,4,4,4,1,342496.0
6,0,0,2447,7.803026643632217,0,2,2,4,7,10,2.3978952727983707,1,1,0,3,0,1,2,1.0986122886681098,1,2,2,2,2,1,342580.0
6,9,9,951,6.858565034791365,0,0,1,6,1,7,2.0794415416798357,0,1,2,0,7,0,5,1.791759469228055,0,2,0,5,5,1,232995.0
3,1,1,15961,9.677966176435953,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,2,1.0986122886681098,1,2,2,2,2,1,1787632.0
2,5,5,16086,9.685766771390307,1,0,1,0,6,14,2.70805020110221,1,2,4,0,4,3,6,1.9459101490553132,1,0,1,6,6,4,9458568.0
0,7,7,16834,9.731215331595175,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,0,6,1.9459101490553132,1,0,1,6,6,0,7777308.0
1,2,2,6899,8.83927669058535,0,2,4,4,9,13,2.6390573296152584,0,1,3,6,3,0,2,1.0986122886681098,1,2,2,2,2,0,1255618.0
1,4,4,8255,9.018695487721343,0,2,0,2,5,25,3.258096538021482,0,1,0,4,5,0,6,1.9459101490553132,1,0,1,6,6,0,8667750.0
3,1,1,6140,8.722742874329398,1,2,0,1,0,19,2.995732273553991,0,1,4,5,9,0,6,1.9459101490553132,1,0,1,6,6,0,4899720.0
0,5,5,15418,9.643355794171352,1,1,3,4,8,6,1.9459101490553132,1,0,1,6,6,3,1,0.6931471805599453,0,1,1,1,1,3,647556.0
6,1,1,8771,9.079320109537779,0,2,1,0,1,16,2.833213344056216,1,1,1,2,6,2,6,1.9459101490553132,1,0,1,6,6,1,5894112.0
4,2,2,6560,8.788898309344878,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,0,2,1.0986122886681098,1,2,2,2,2,2,1653120.0
3,7,7,5227,8.561784074744113,0,1,2,5,7,15,2.772588722239781,0,0,0,1,5,3,4,1.6094379124341003,1,1,4,4,4,0,2195340.0
2,3,3,16601,9.71727844901498,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,1,1,0.6931471805599453,0,1,1,1,1,4,1626898.0
5,7,7,9784,9.188605879830176,1,1,4,5,4,11,2.4849066497880004,0,2,1,4,1,2,1,0.6931471805599453,0,1,1,1,1,3,753368.0
5,2,2,14685,9.594649938011555,0,0,0,6,5,13,2.6390573296152584,0,1,3,6,3,2,5,1.791759469228055,0,2,0,5,5,1,6681675.0
5,1,1,9707,9.180705566846491,0,2,2,5,7,16,2.833213344056216,1,1,1,2,6,1,2,1.0986122886681098,1,2,2,2,2,1,2174368.0
0,5,5,5274,8.570733958344267,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,1,5,1.791759469228055,0,2,0,5,5,1,1845900.0
5,1,1,12938,9.468001285315953,1,2,3,2,8,17,2.8903717578961645,0,2,2,3,7,3,4,1.6094379124341003,1,1,4,4,4,0,6158488.0
3,8,8,12656,9.44596570079245,1,2,1,0,6,11,2.4849066497880004,0,2,1,4,1,0,5,1.791759469228055,0,2,0,5,5,1,4872560.0
4,2,2,10063,9.216719978940223,0,1,3,4,3,3,1.3862943611198906,0,0,3,3,3,0,2,1.0986122886681098,1,2,2,2,2,0,422646.0
6,5,5,9040,9.109525066737367,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,2,3,1.3862943611198906,0,0,3,3,3,1,2847600.0
4,7,7,747,6.617402977974478,0,0,2,5,7,20,3.044522437723423,1,2,0,6,0,1,5,1.791759469228055,0,2,0,5,5,1,522900.0
0,4,4,5333,8.58185670474196,0,2,3,6,3,7,2.0794415416798357,0,1,2,0,7,2,4,1.6094379124341003,1,1,4,4,4,1,1045268.0
3,1,1,4338,8.37539918579835,1,0,3,5,8,4,1.6094379124341003,1,1,4,4,4,0,1,0.6931471805599453,0,1,1,1,1,3,121464.0
0,9,9,6711,8.811652248147043,0,0,1,5,1,8,2.1972245773362196,1,2,3,1,8,1,4,1.6094379124341003,1,1,4,4,4,1,1503264.0
5,3,3,6128,8.720786883485731,1,2,3,3,8,23,3.1780538303479458,0,2,3,2,3,2,4,1.6094379124341003,1,1,4,4,4,1,3946432.0
4,0,0,5829,8.670772279344538,0,0,4,5,9,6,1.9459101490553132,1,0,1,6,6,0,4,1.6094379124341003,1,1,4,4,4,0,979272.0
5,3,3,9493,9.158415299111264,0,1,3,1,3,24,3.2188758248682006,1,0,4,3,4,3,5,1.791759469228055,0,2,0,5,5,0,7974120.0
0,6,6,13882,9.538420349034803,1,1,2,1,2,17,2.8903717578961645,0,2,2,3,7,0,1,0.6931471805599453,0,1,1,1,1,3,1651958.0
6,8,8,17158,9.750278096285621,1,1,3,1,8,21,3.091042453358316,0,0,1,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,10088904.0
2,9,9,562,6.333279628139691,1,1,2,2,2,19,2.995732273553991,0,1,4,5,9,2,3,1.3862943611198906,0,0,3,3,3,0,224238.0
5,5,5,15291,9.635085094816304,0,0,1,3,1,23,3.1780538303479458,0,2,3,2,3,2,3,1.3862943611198906,0,0,3,3,3,1,7385553.0
3,8,8,12614,9.442641861075158,1,2,4,0,4,14,2.70805020110221,1,2,4,0,4,2,3,1.3862943611198906,0,0,3,3,3,3,3708516.0
6,9,9,15430,9.644133752071205,1,1,0,2,0,8,2.1972245773362196,1,2,3,1,8,2,1,0.6931471805599453,0,1,1,1,1,3,864080.0
2,4,4,18430,9.821789308551622,1,1,0,6,0,14,2.70805020110221,1,2,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,1,10836840.0
6,8,8,15968,9.678404621840867,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,0.6931471805599453,0,1,1,1,1,4,447104.0
6,2,2,11162,9.320360017014732,1,2,2,4,2,13,2.6390573296152584,0,1,3,6,3,2,3,1.3862943611198906,0,0,3,3,3,0,3047226.0
6,6,6,9301,9.137984709784043,0,1,1,5,1,14,2.70805020110221,1,2,4,0,4,1,5,1.791759469228055,0,2,0,5,5,1,4557490.0
1,6,6,8291,9.02304647355567,0,2,1,3,1,20,3.044522437723423,1,2,0,6,0,0,4,1.6094379124341003,1,1,4,4,4,1,4642960.0
2,2,2,17919,9.793672686528922,0,0,4,6,9,12,2.5649493574615367,1,0,2,5,2,2,4,1.6094379124341003,1,1,4,4,4,1,6020784.0
6,2,2,1772,7.480428306074208,1,2,2,1,2,9,2.302585092994046,0,0,4,2,9,2,4,1.6094379124341003,1,1,4,4,4,1,446544.0
6,5,5,1330,7.193685818395112,1,1,0,0,0,13,2.6390573296152584,0,1,3,6,3,2,6,1.9459101490553132,1,0,1,6,6,1,726180.0
2,7,7,19716,9.889236486766269,1,0,1,4,6,19,2.995732273553991,0,1,4,5,9,3,6,1.9459101490553132,1,0,1,6,6,1,15733368.0
4,4,4,10391,9.248791558350435,0,2,1,3,1,19,2.995732273553991,0,1,4,5,9,2,4,1.6094379124341003,1,1,4,4,4,0,5528012.0
0,7,7,8550,9.053803514155955,1,0,0,3,0,13,2.6390573296152584,0,1,3,6,3,2,2,1.0986122886681098,1,2,2,2,2,1,1556100.0
0,5,5,6757,8.818482267274236,0,1,2,2,7,9,2.302585092994046,0,0,4,2,9,1,3,1.3862943611198906,0,0,3,3,3,1,1277073.0
2,6,6,19892,9.898123190036978,1,2,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,6,1.9459101490553132,1,0,1,6,6,0,9190104.0
2,7,7,8601,9.059750013343681,0,0,1,5,1,19,2.995732273553991,0,1,4,5,9,0,2,1.0986122886681098,1,2,2,2,2,0,2287866.0
5,4,4,19873,9.897167623791308,0,1,3,0,3,15,2.772588722239781,0,0,0,1,5,0,5,1.791759469228055,0,2,0,5,5,2,10433325.0
1,7,7,19503,9.878374851721052,0,0,3,1,3,10,2.3978952727983707,1,1,0,3,0,2,4,1.6094379124341003,1,1,4,4,4,0,5460840.0
