slot_seller,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_item_name,slot_container_name,slot_capacity_per_container,slot_capacity_per_container_abs_log1p,slot_capacity_per_container_is_even,slot_capacity_per_container_mod3,slot_capacity_per_container_mod5,slot_capacity_per_container_mod7,slot_capacity_per_container_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_frac,slot_price_per_container_n_decimals,slot_currency_symbol,gcd_all,y
1,4312,8.369388996647842,1,1,2,0,2,0,2,56,4.04305126783455,1,2,1,0,6,9.25,2.327277705584417,0.25,2,3,56,712.25
5,2409,7.787382026484701,0,0,4,1,9,1,3,33,3.5263605246161616,0,0,3,5,3,18.75,2.9831534913471307,0.75,2,1,33,1368.75
4,430,6.066108090103747,1,1,0,3,0,5,2,5,1.791759469228055,0,2,0,5,5,4.75,1.749199854809259,0.75,2,1,5,408.5
0,80,4.394449154672439,1,2,0,3,0,3,6,10,2.3978952727983707,1,1,0,3,0,16.0,2.833213344056216,0.0,1,1,10,128.0
6,4256,8.356319965828153,1,2,1,0,6,6,3,32,3.4965075614664802,1,2,2,4,2,11.25,2.505525936990736,0.25,2,0,32,1496.25
2,4940,8.50532301884575,1,2,0,5,0,6,1,52,3.970291913552122,1,1,2,3,2,0.25,0.22314355131420976,0.25,2,2,52,23.75
6,1632,7.398174092970465,1,0,2,1,2,5,1,24,3.2188758248682006,1,0,4,3,4,8.5,2.2512917986064953,0.5,1,2,24,578.0
2,3250,8.086717920303906,1,1,0,2,0,4,0,25,3.258096538021482,0,1,0,4,5,7.75,2.169053700369523,0.75,2,0,25,1007.5
4,884,6.785587645007929,1,2,4,2,4,1,1,34,3.5553480614894135,1,1,4,6,4,5.75,1.9095425048844386,0.75,2,2,34,149.5
5,2460,7.8083230503910555,1,0,0,3,0,1,6,30,3.4339872044851463,1,0,0,2,0,8.25,2.224623551524334,0.25,2,3,30,676.5
1,3204,8.07246736935477,1,0,4,5,4,0,0,36,3.6109179126442243,1,0,1,1,6,5.0,1.791759469228055,0.0,1,3,36,445.0
6,1656,7.4127640174265625,1,0,1,4,6,3,5,18,2.9444389791664403,1,0,3,4,8,13.25,2.6567569067146595,0.25,2,3,18,1219.0
2,282,5.645446897643238,1,0,2,2,2,3,6,2,1.0986122886681098,1,2,2,2,2,19.25,3.0081547935525483,0.25,2,0,2,2714.25
5,85,4.454347296253507,0,1,0,1,5,4,1,5,1.791759469228055,0,2,0,5,5,13.5,2.6741486494265287,0.5,1,3,5,229.5
3,2992,8.0040315078527,1,1,2,3,2,2,4,44,3.8066624897703196,1,2,4,2,4,4.0,1.6094379124341003,0.0,1,1,44,272.0
6,2020,7.611347717403621,1,1,0,4,0,5,1,20,3.044522437723423,1,2,0,6,0,8.5,2.2512917986064953,0.5,1,0,20,858.5
1,6102,8.716535732544495,1,0,2,5,2,1,6,54,4.007333185232471,1,0,4,5,4,15.0,2.772588722239781,0.0,1,1,54,1695.0
4,282,5.645446897643238,1,0,2,2,2,6,5,6,1.9459101490553132,1,0,1,6,6,4.25,1.6582280766035324,0.25,2,0,6,199.75
6,5885,8.680331928793418,0,2,0,5,5,4,0,55,4.02535169073515,0,1,0,6,5,3.25,1.4469189829363254,0.25,2,2,55,347.75
6,84,4.442651256490317,1,0,4,0,4,7,3,2,1.0986122886681098,1,2,2,2,2,11.5,2.5257286443082556,0.5,1,3,2,483.0
4,66,4.204692619390966,1,0,1,3,6,4,4,2,1.0986122886681098,1,2,2,2,2,3.0,1.3862943611198906,0.0,1,3,2,99.0
2,528,6.270988431858299,1,0,3,3,8,3,1,6,1.9459101490553132,1,0,1,6,6,10.75,2.463853240590168,0.75,2,3,6,946.0
4,2926,7.9817332866918855,1,1,1,0,6,6,2,38,3.6635616461296463,1,2,3,3,8,18.5,2.970414465569701,0.5,1,2,38,1424.5
5,500,6.2166061010848646,1,2,0,3,0,1,4,25,3.258096538021482,0,1,0,4,5,2.0,1.0986122886681098,0.0,1,2,25,40.0
0,435,6.077642243349034,0,0,0,1,5,5,1,5,1.791759469228055,0,2,0,5,5,12.0,2.5649493574615367,0.0,1,1,5,1044.0
0,8085,8.997889450200717,0,0,0,0,5,3,5,55,4.02535169073515,0,1,0,6,5,16.75,2.8763855159214247,0.75,2,3,55,2462.25
6,110,4.709530201312334,1,2,0,5,0,0,2,10,2.3978952727983707,1,1,0,3,0,8.25,2.224623551524334,0.25,2,1,10,90.75
5,280,5.638354669333745,1,1,0,0,0,6,0,56,4.04305126783455,1,2,1,0,6,9.0,2.302585092994046,0.0,1,0,56,45.0
6,1738,7.461065514354283,1,1,3,2,8,6,0,22,3.1354942159291497,1,1,2,1,2,12.25,2.583997552432231,0.25,2,2,22,967.75
3,5700,8.648396877031582,1,0,0,2,0,3,1,50,3.9318256327243257,1,2,0,1,0,3.0,1.3862943611198906,0.0,1,1,50,342.0
6,72,4.290459441148391,1,0,2,2,2,2,4,2,1.0986122886681098,1,2,2,2,2,7.25,2.1102132003465894,0.25,2,1,2,261.0
6,672,6.511745329644728,1,0,2,0,2,4,3,14,2.70805020110221,1,2,4,0,4,19.25,3.0081547935525483,0.25,2,3,14,924.0
0,840,6.734591659972948,1,0,0,0,0,7,2,40,3.713572066704308,1,1,0,5,0,3.75,1.55814461804655,0.75,2,3,40,78.75
6,1147,7.045776576879511,0,1,2,6,7,7,0,31,3.4657359027997265,0,1,1,3,1,8.25,2.224623551524334,0.25,2,1,31,305.25
3,3500,8.160803920954665,1,2,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,0.25,0.22314355131420976,0.25,2,0,28,31.25
6,504,6.22455842927536,1,0,4,0,4,3,1,21,3.091042453358316,0,0,1,0,1,8.0,2.1972245773362196,0.0,1,2,21,192.0
4,1080,6.985641817639208,1,0,0,2,0,3,2,27,3.332204510175204,0,0,2,6,7,8.75,2.277267285009756,0.75,2,0,27,350.0
6,273,5.6131281063880705,0,0,3,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,19.75,3.0325462466767075,0.75,2,1,3,1797.25
0,1152,7.050122520269059,1,0,2,4,2,1,2,18,2.9444389791664403,1,0,3,4,8,18.0,2.9444389791664403,0.0,1,1,18,1152.0
6,465,6.144185634125646,0,0,0,3,5,5,1,5,1.791759469228055,0,2,0,5,5,16.75,2.8763855159214247,0.75,2,2,5,1557.75
1,90,4.51085950651685,1,0,0,6,0,6,2,9,2.302585092994046,0,0,4,2,9,0.5,0.4054651081081644,0.5,1,1,9,5.0
0,3698,8.215817791832453,1,2,3,2,8,2,6,43,3.784189633918261,0,1,3,1,3,7.25,2.1102132003465894,0.25,2,0,43,623.5
5,100,4.61512051684126,1,1,0,2,0,5,6,2,1.0986122886681098,1,2,2,2,2,5.5,1.8718021769015913,0.5,1,3,2,275.0
1,3306,8.103796712981794,1,0,1,2,6,7,4,58,4.07753744390572,1,1,3,2,8,7.0,2.0794415416798357,0.0,1,3,58,399.0
4,2106,7.653020413804189,1,0,1,6,6,6,2,54,4.007333185232471,1,0,4,5,4,5.25,1.8325814637483102,0.25,2,2,54,204.75
6,693,6.542471960506805,0,0,3,0,3,7,6,21,3.091042453358316,0,0,1,0,1,16.75,2.8763855159214247,0.75,2,0,21,552.75
4,885,6.786716950605081,0,0,0,3,5,6,6,15,2.772588722239781,0,0,0,1,5,10.5,2.4423470353692043,0.5,1,2,15,619.5
6,2142,7.669961995473577,1,0,2,0,2,2,5,51,3.9512437185814275,0,0,1,2,1,14.5,2.740840023925201,0.5,1,0,51,609.0
1,5733,8.654168646443315,0,0,3,0,3,6,6,49,3.912023005428146,0,1,4,0,9,20.0,3.044522437723423,0.0,1,0,49,2340.0
6,6496,8.77909581088053,1,1,1,0,6,1,5,56,4.04305126783455,1,2,1,0,6,9.5,2.3513752571634776,0.5,1,3,56,1102.0
0,1183,7.076653815443951,0,1,3,0,3,3,4,13,2.6390573296152584,0,1,3,6,3,9.5,2.3513752571634776,0.5,1,3,13,864.5
4,927,6.833031732786201,0,0,2,3,7,2,2,9,2.302585092994046,0,0,4,2,9,4.25,1.6582280766035324,0.25,2,2,9,437.75
2,154,5.043425116919247,1,1,4,0,4,1,2,7,2.0794415416798357,0,1,2,0,7,20.0,3.044522437723423,0.0,1,1,7,440.0
5,1656,7.4127640174265625,1,0,1,4,6,5,2,46,3.8501476017100584,1,1,1,4,6,4.0,1.6094379124341003,0.0,1,2,46,144.0
0,1701,7.43955930913332,0,0,1,0,1,6,5,21,3.091042453358316,0,0,1,0,1,19.25,3.0081547935525483,0.25,2,3,21,1559.25
4,4440,8.398634855292102,1,0,0,2,0,2,5,30,3.4339872044851463,1,0,0,2,0,4.5,1.7047480922384253,0.5,1,2,30,666.0
4,4080,8.314097335405807,1,0,0,6,0,1,3,51,3.9512437185814275,0,0,1,2,1,13.25,2.6567569067146595,0.25,2,3,51,1060.0
2,756,6.6293632534374485,1,0,1,0,6,4,2,14,2.70805020110221,1,2,4,0,4,9.75,2.3749057545736716,0.75,2,0,14,526.5
3,1482,7.301822342137932,1,0,2,5,2,6,4,26,3.295836866004329,1,2,1,5,6,4.5,1.7047480922384253,0.5,1,2,26,256.5
0,2632,7.87587915949631,1,1,2,0,2,0,2,56,4.04305126783455,1,2,1,0,6,17.75,2.9311937524164198,0.75,2,1,56,834.25
3,3570,8.18060094759445,1,0,0,0,0,7,2,34,3.5553480614894135,1,1,4,6,4,1.25,0.8109302162163288,0.25,2,1,34,131.25
0,2530,7.836369760545124,1,1,0,3,0,3,0,55,4.02535169073515,0,1,0,6,5,6.0,1.9459101490553132,0.0,1,1,55,276.0
3,650,6.478509642208569,1,2,0,6,0,6,2,13,2.6390573296152584,0,1,3,6,3,16.0,2.833213344056216,0.0,1,2,13,800.0
6,3429,8.140315540159985,0,0,4,6,9,0,3,27,3.332204510175204,0,0,2,6,7,6.0,1.9459101490553132,0.0,1,3,27,762.0
3,1800,7.496097345175956,1,0,0,1,0,0,1,24,3.2188758248682006,1,0,4,3,4,1.5,0.9162907318741551,0.5,1,2,24,112.5
1,826,6.717804695023691,1,1,1,0,6,4,5,59,4.0943445622221,0,2,4,3,9,1.25,0.8109302162163288,0.25,2,2,59,17.5
0,4779,8.472195825485501,0,0,4,5,9,1,3,59,4.0943445622221,0,2,4,3,9,3.25,1.4469189829363254,0.25,2,3,59,263.25
4,1200,7.0909098220799835,1,0,0,3,0,3,6,40,3.713572066704308,1,1,0,5,0,1.25,0.8109302162163288,0.25,2,3,40,37.5
1,1760,7.473637108496206,1,2,0,3,0,7,0,40,3.713572066704308,1,1,0,5,0,6.75,2.0476928433652555,0.75,2,0,40,297.0
3,2412,7.7886260656250315,1,0,2,4,2,7,1,36,3.6109179126442243,1,0,1,1,6,18.0,2.9444389791664403,0.0,1,3,36,1206.0
5,72,4.290459441148391,1,0,2,2,2,1,2,4,1.6094379124341003,1,1,4,4,4,6.0,1.9459101490553132,0.0,1,1,4,108.0
3,6780,8.821879862683842,1,0,0,4,0,7,3,60,4.110873864173311,1,0,0,4,0,17.75,2.9311937524164198,0.75,2,1,60,2005.75
5,3200,8.071218539969863,1,2,0,1,0,4,0,50,3.9318256327243257,1,2,0,1,0,6.5,2.0149030205422647,0.5,1,2,50,416.0
3,1924,7.562681246721884,1,1,4,6,4,3,5,26,3.295836866004329,1,2,1,5,6,3.25,1.4469189829363254,0.25,2,2,26,240.5
3,144,4.976733742420574,1,0,4,4,4,6,6,6,1.9459101490553132,1,0,1,6,6,19.5,3.0204248861443626,0.5,1,2,6,468.0
1,222,5.407171771460119,1,0,2,5,2,5,4,3,1.3862943611198906,0,0,3,3,3,1.75,1.0116009116784799,0.75,2,2,3,129.5
2,276,5.6240175061873385,1,0,1,3,6,2,2,12,2.5649493574615367,1,0,2,5,2,19.75,3.0325462466767075,0.75,2,2,12,454.25
1,140,4.948759890378168,1,2,0,0,0,0,4,28,3.367295829986474,1,1,3,0,8,16.0,2.833213344056216,0.0,1,0,28,80.0
4,1935,7.568379267836522,0,0,0,3,5,0,6,45,3.828641396489095,0,0,0,3,5,15.75,2.8183982582710754,0.75,2,2,45,677.25
0,5292,8.574140471857987,1,0,2,0,2,0,6,54,4.007333185232471,1,0,4,5,4,14.75,2.7568403652716422,0.75,2,3,54,1445.5
5,4080,8.314097335405807,1,0,0,6,0,3,0,51,3.9512437185814275,0,0,1,2,1,9.5,2.3513752571634776,0.5,1,0,51,760.0
2,2726,7.910957382845589,1,2,1,3,6,3,6,47,3.871201010907891,0,2,2,5,7,11.5,2.5257286443082556,0.5,1,1,47,667.0
3,969,6.877296071497429,0,0,4,3,9,6,1,17,2.8903717578961645,0,2,2,3,7,6.25,1.9810014688665833,0.25,2,2,17,356.25
1,4081,8.31434234336979,0,1,1,0,1,0,6,53,3.9889840465642745,0,2,3,4,3,10.25,2.4203681286504293,0.25,2,1,53,789.25
1,361,5.8916442118257715,0,1,1,4,1,7,4,19,2.995732273553991,0,1,4,5,9,9.75,2.3749057545736716,0.75,2,0,19,185.25
4,635,6.455198563340122,0,2,0,5,5,4,2,5,1.791759469228055,0,2,0,5,5,16.75,2.8763855159214247,0.75,2,3,5,2127.25
5,912,6.816735880594968,1,0,2,2,2,7,5,12,2.5649493574615367,1,0,2,5,2,7.0,2.0794415416798357,0.0,1,3,12,532.0
6,2460,7.8083230503910555,1,0,0,3,0,6,2,41,3.7376696182833684,0,2,1,6,1,4.25,1.6582280766035324,0.25,2,3,41,255.0
3,7729,8.952864141581468,0,1,4,1,9,4,6,59,4.0943445622221,0,2,4,3,9,2.25,1.1786549963416462,0.25,2,3,59,294.75
6,1547,7.344719054149673,0,2,2,0,7,3,4,17,2.8903717578961645,0,2,2,3,7,14.5,2.740840023925201,0.5,1,3,17,1319.5
0,572,6.35088571671474,1,2,2,5,2,6,1,22,3.1354942159291497,1,1,2,1,2,9.75,2.3749057545736716,0.75,2,1,22,253.5
1,1856,7.526717561352706,1,2,1,1,6,3,4,32,3.4965075614664802,1,2,2,4,2,4.5,1.7047480922384253,0.5,1,2,32,261.0
5,6960,8.848078421168667,1,0,0,2,0,1,5,60,4.110873864173311,1,0,0,4,0,18.25,2.9575110607337933,0.25,2,0,60,2117.0
4,2829,7.948031990637284,0,0,4,1,9,0,6,23,3.1780538303479458,0,2,3,2,3,7.0,2.0794415416798357,0.0,1,3,23,861.0
4,4407,8.391176350832751,0,0,2,4,7,1,6,39,3.6888794541139363,0,0,4,4,9,15.75,2.8183982582710754,0.75,2,3,39,1779.75
2,1375,7.226936018493289,0,1,0,3,5,6,2,55,4.02535169073515,0,1,0,6,5,16.5,2.8622008809294686,0.5,1,2,55,412.5
4,2700,7.901377353792616,1,0,0,5,0,2,2,30,3.4339872044851463,1,0,0,2,0,4.0,1.6094379124341003,0.0,1,0,30,360.0
0,3375,8.124446855715847,0,0,0,1,5,1,6,25,3.258096538021482,0,1,0,4,5,5.0,1.791759469228055,0.0,1,1,25,675.0
4,2394,7.781138509845015,1,0,4,0,4,7,1,21,3.091042453358316,0,0,1,0,1,17.75,2.9311937524164198,0.75,2,3,21,2023.5
5,182,5.209486152841421,1,2,2,0,2,3,5,14,2.70805020110221,1,2,4,0,4,19.0,2.995732273553991,0.0,1,2,14,247.0
3,4802,8.476996001664824,1,2,2,0,2,4,0,49,3.912023005428146,0,1,4,0,9,15.0,2.772588722239781,0.0,1,3,49,1470.0
2,209,5.3471075307174685,0,2,4,6,9,4,0,11,2.4849066497880004,0,2,1,4,1,11.5,2.5257286443082556,0.5,1,2,11,218.5
1,1080,6.985641817639208,1,0,0,2,0,0,4,40,3.713572066704308,1,1,0,5,0,12.0,2.5649493574615367,0.0,1,1,40,324.0
6,790,6.673297967767654,1,1,0,6,0,0,5,10,2.3978952727983707,1,1,0,3,0,15.0,2.772588722239781,0.0,1,3,10,1185.0
2,3472,8.152774052744075,1,1,2,0,2,0,5,31,3.4657359027997265,0,1,1,3,1,12.0,2.5649493574615367,0.0,1,2,31,1344.0
3,1365,7.2196420401307355,0,0,0,0,5,6,2,15,2.772588722239781,0,0,0,1,5,13.25,2.6567569067146595,0.25,2,0,15,1205.75
2,4830,8.482808764554406,1,0,0,0,0,7,2,35,3.58351893845611,0,2,0,0,5,13.75,2.691243082785829,0.75,2,3,35,1897.5
4,448,6.1070228877422545,1,1,3,0,8,7,4,56,4.04305126783455,1,2,1,0,6,13.5,2.6741486494265287,0.5,1,2,56,108.0
4,6588,8.793156870913819,1,0,3,1,8,6,4,54,4.007333185232471,1,0,4,5,4,5.75,1.9095425048844386,0.75,2,1,54,701.5
5,742,6.610696044717759,1,1,2,0,2,7,1,7,2.0794415416798357,0,1,2,0,7,11.0,2.4849066497880004,0.0,1,3,7,1166.0
6,2540,7.840312983320164,1,2,0,6,0,7,6,20,3.044522437723423,1,2,0,6,0,14.75,2.7568403652716422,0.75,2,2,20,1873.25
3,4292,8.36474106822456,1,2,2,1,2,0,3,29,3.4011973816621555,0,2,4,1,9,12.0,2.5649493574615367,0.0,1,2,29,1776.0
3,1406,7.249215057114389,1,2,1,6,6,1,1,19,2.995732273553991,0,1,4,5,9,12.75,2.6210388241125804,0.75,2,1,19,943.5
2,4557,8.42463920980563,0,0,2,0,7,6,3,31,3.4657359027997265,0,1,1,3,1,13.75,2.691243082785829,0.75,2,1,31,2021.25
3,897,6.8001700683022,0,0,2,1,7,2,4,23,3.1780538303479458,0,2,3,2,3,12.25,2.583997552432231,0.25,2,0,23,477.75
2,2884,7.9672801789422,1,1,4,0,4,5,2,28,3.367295829986474,1,1,3,0,8,14.0,2.70805020110221,0.0,1,3,28,1442.0
3,372,5.921578419643816,1,0,2,1,2,6,2,6,1.9459101490553132,1,0,1,6,6,12.5,2.6026896854443837,0.5,1,2,6,775.0
1,1710,7.444833273892193,1,0,0,2,0,2,0,18,2.9444389791664403,1,0,3,4,8,5.25,1.8325814637483102,0.25,2,1,18,498.75
6,4816,8.479906606630221,1,1,1,0,6,4,3,43,3.784189633918261,0,1,3,1,3,11.25,2.505525936990736,0.25,2,3,43,1260.0
2,3640,8.200013648175434,1,1,0,0,0,2,0,26,3.295836866004329,1,2,1,5,6,6.25,1.9810014688665833,0.25,2,3,26,875.0
1,3584,8.184513753033722,1,2,4,0,4,1,0,56,4.04305126783455,1,2,1,0,6,3.0,1.3862943611198906,0.0,1,2,56,192.0
5,2754,7.9211727215870145,1,0,4,3,4,5,4,27,3.332204510175204,0,0,2,6,7,13.75,2.691243082785829,0.75,2,0,27,1402.5
4,2888,7.968665700466235,1,2,3,4,8,5,4,38,3.6635616461296463,1,2,3,3,8,8.0,2.1972245773362196,0.0,1,2,38,608.0
2,3599,8.1886891244442,0,2,4,1,9,6,2,59,4.0943445622221,0,2,4,3,9,17.75,2.9311937524164198,0.75,2,2,59,1082.75
6,2376,7.773594467360194,1,0,1,3,6,5,5,54,4.007333185232471,1,0,4,5,4,18.75,2.9831534913471307,0.75,2,2,54,825.0
0,4972,8.511778558714738,1,1,2,2,2,6,3,44,3.8066624897703196,1,2,4,2,4,6.75,2.0476928433652555,0.75,2,2,44,762.75
6,4455,8.40200678160712,0,0,0,3,5,4,0,55,4.02535169073515,0,1,0,6,5,5.75,1.9095425048844386,0.75,2,3,55,465.75
4,1860,7.528869256642251,1,0,0,5,0,6,0,30,3.4339872044851463,1,0,0,2,0,11.5,2.5257286443082556,0.5,1,2,30,713.0
4,1802,7.497207223203318,1,2,2,3,2,2,3,17,2.8903717578961645,0,2,2,3,7,12.5,2.6026896854443837,0.5,1,2,17,1325.0
2,396,5.983936280687191,1,0,1,4,6,3,5,44,3.8066624897703196,1,2,4,2,4,17.0,2.8903717578961645,0.0,1,3,44,153.0
0,7938,8.979542601725113,1,0,3,0,8,4,1,54,4.007333185232471,1,0,4,5,4,2.0,1.0986122886681098,0.0,1,1,54,294.0
0,3780,8.237743803890933,1,0,0,0,0,4,3,42,3.7612001156935624,1,0,2,0,2,10.25,2.4203681286504293,0.25,2,3,42,922.5
6,918,6.823286122355687,1,0,3,1,8,6,4,18,2.9444389791664403,1,0,3,4,8,9.5,2.3513752571634776,0.5,1,1,18,484.5
4,5136,8.544224530467268,1,0,1,5,6,1,4,48,3.8918202981106265,1,0,3,6,8,16.75,2.8763855159214247,0.75,2,1,48,1792.25
3,1695,7.4360278163518485,0,0,0,1,5,5,3,15,2.772588722239781,0,0,0,1,5,13.0,2.6390573296152584,0.0,1,2,15,1469.0
0,3192,8.068716192714781,1,0,2,0,2,2,1,28,3.367295829986474,1,1,3,0,8,14.0,2.70805020110221,0.0,1,1,28,1596.0
2,2530,7.836369760545124,1,1,0,3,0,1,1,46,3.8501476017100584,1,1,1,4,6,18.25,2.9575110607337933,0.25,2,3,46,1003.75
1,396,5.983936280687191,1,0,1,4,6,5,3,3,1.3862943611198906,0,0,3,3,3,16.75,2.8763855159214247,0.75,2,3,3,2211.0
0,672,6.511745329644728,1,0,2,0,2,1,6,12,2.5649493574615367,1,0,2,5,2,18.75,2.9831534913471307,0.75,2,3,12,1050.0
4,1534,7.336285660021297,1,1,4,1,4,5,1,59,4.0943445622221,0,2,4,3,9,1.75,1.0116009116784799,0.75,2,0,59,45.5
3,1792,7.491645473605133,1,1,2,0,2,7,3,14,2.70805020110221,1,2,4,0,4,9.75,2.3749057545736716,0.75,2,2,14,1248.0
5,3762,8.232971790593437,1,0,2,3,2,4,3,38,3.6635616461296463,1,2,3,3,8,2.25,1.1786549963416462,0.25,2,1,38,222.75
2,4704,8.45638105201948,1,0,4,0,4,4,0,32,3.4965075614664802,1,2,2,4,2,2.5,1.252762968495368,0.5,1,2,32,367.5
0,3480,8.15507488781144,1,0,0,1,0,3,1,24,3.2188758248682006,1,0,4,3,4,0.25,0.22314355131420976,0.25,2,3,24,36.25
4,2368,7.7702232041587855,1,1,3,2,8,3,5,37,3.6375861597263857,0,1,2,2,7,5.75,1.9095425048844386,0.75,2,0,37,368.0
6,3024,8.014666370464942,1,0,4,0,4,5,2,27,3.332204510175204,0,0,2,6,7,11.75,2.545531271604435,0.75,2,3,27,1316.0
6,4340,8.375860015299594,1,2,0,0,0,5,0,35,3.58351893845611,0,2,0,0,5,10.0,2.3978952727983707,0.0,1,3,35,1240.0
5,871,6.77078942390898,0,1,1,3,1,7,3,13,2.6390573296152584,0,1,3,6,3,4.0,1.6094379124341003,0.0,1,1,13,268.0
1,2200,7.696667081526462,1,1,0,2,0,6,6,25,3.258096538021482,0,1,0,4,5,13.25,2.6567569067146595,0.25,2,2,25,1166.0
1,2356,7.7651449029361315,1,1,1,4,6,7,4,38,3.6635616461296463,1,2,3,3,8,4.0,1.6094379124341003,0.0,1,1,38,248.0
5,4212,8.345930261979017,1,0,2,5,2,5,0,39,3.6888794541139363,0,0,4,4,9,8.25,2.224623551524334,0.25,2,1,39,891.0
0,2940,7.9865049385539955,1,0,0,0,0,1,2,28,3.367295829986474,1,1,3,0,8,9.0,2.302585092994046,0.0,1,3,28,945.0
3,5421,8.598220030058611,0,0,1,3,1,3,2,39,3.6888794541139363,0,0,4,4,9,13.0,2.6390573296152584,0.0,1,2,39,1807.0
2,1386,7.234898420314831,1,0,1,0,6,2,4,11,2.4849066497880004,0,2,1,4,1,15.25,2.7880929087757464,0.25,2,0,11,1921.5
1,2465,7.81035268372429,0,2,0,1,5,0,5,17,2.8903717578961645,0,2,2,3,7,5.75,1.9095425048844386,0.75,2,0,17,833.75
5,4949,8.507142855562735,0,2,4,0,9,2,2,49,3.912023005428146,0,1,4,0,9,3.75,1.55814461804655,0.75,2,2,49,378.75
3,1066,6.9726062513017535,1,1,1,2,6,2,4,41,3.7376696182833684,0,2,1,6,1,18.5,2.970414465569701,0.5,1,1,41,481.0
0,1725,7.453561871643373,0,0,0,3,5,3,4,25,3.258096538021482,0,1,0,4,5,11.25,2.505525936990736,0.25,2,1,25,776.25
3,690,6.53813982376767,1,0,0,4,0,0,4,23,3.1780538303479458,0,2,3,2,3,17.0,2.8903717578961645,0.0,1,2,23,510.0
2,695,6.54534966033442,0,2,0,2,5,2,0,5,1.791759469228055,0,2,0,5,5,5.5,1.8718021769015913,0.5,1,0,5,764.5
3,96,4.574710978503383,1,0,1,5,6,1,0,3,1.3862943611198906,0,0,3,3,3,5.25,1.8325814637483102,0.25,2,3,3,168.0
6,1360,7.215975002651466,1,1,0,2,0,4,0,20,3.044522437723423,1,2,0,6,0,19.25,3.0081547935525483,0.25,2,3,20,1309.0
4,1750,7.467942332285852,1,1,0,0,0,5,4,50,3.9318256327243257,1,2,0,1,0,7.25,2.1102132003465894,0.25,2,0,50,253.75
0,1188,7.080867896690782,1,0,3,5,8,6,0,9,2.302585092994046,0,0,4,2,9,12.5,2.6026896854443837,0.5,1,3,9,1650.0
3,1785,7.487733761436444,0,0,0,0,5,4,0,17,2.8903717578961645,0,2,2,3,7,7.5,2.1400661634962708,0.5,1,0,17,787.5
5,1008,6.9167150203536085,1,0,3,0,8,4,0,42,3.7612001156935624,1,0,2,0,2,15.25,2.7880929087757464,0.25,2,1,42,366.0
4,688,6.535241271013659,1,1,3,2,8,2,2,16,2.833213344056216,1,1,1,2,6,19.25,3.0081547935525483,0.25,2,2,16,827.75
2,90,4.51085950651685,1,0,0,6,0,4,6,5,1.791759469228055,0,2,0,5,5,12.25,2.583997552432231,0.25,2,2,5,220.5
4,5400,8.594339400592892,1,0,0,3,0,5,2,36,3.6109179126442243,1,0,1,1,6,17.75,2.9311937524164198,0.75,2,1,36,2662.5
2,8468,9.0441677169216,1,2,3,5,8,4,4,58,4.07753744390572,1,1,3,2,8,12.0,2.5649493574615367,0.0,1,1,58,1752.0
2,5760,8.658866349732383,1,0,0,6,0,6,6,40,3.713572066704308,1,1,0,5,0,6.5,2.0149030205422647,0.5,1,1,40,936.0
2,1034,6.942156705699469,1,2,4,5,4,1,3,22,3.1354942159291497,1,1,2,1,2,9.25,2.327277705584417,0.25,2,1,22,434.75
6,540,6.293419278846481,1,0,0,1,0,5,3,9,2.302585092994046,0,0,4,2,9,10.0,2.3978952727983707,0.0,1,3,9,600.0
4,6216,8.735042754269337,1,0,1,0,6,6,0,56,4.04305126783455,1,2,1,0,6,1.75,1.0116009116784799,0.75,2,3,56,194.25
1,1740,7.462214939768189,1,0,0,4,0,3,5,29,3.4011973816621555,0,2,4,1,9,17.75,2.9311937524164198,0.75,2,2,29,1065.0
4,2378,7.774435510302958,1,2,3,5,8,3,4,29,3.4011973816621555,0,2,4,1,9,17.5,2.917770732084279,0.5,1,2,29,1435.0
4,3210,8.074337694089515,1,0,0,4,0,7,6,30,3.4339872044851463,1,0,0,2,0,14.75,2.7568403652716422,0.75,2,0,30,1578.25
2,4565,8.42639282708974,0,2,0,1,5,5,6,55,4.02535169073515,0,1,0,6,5,20.0,3.044522437723423,0.0,1,3,55,1660.0
6,735,6.601230118728877,0,0,0,0,5,3,5,21,3.091042453358316,0,0,1,0,1,17.5,2.917770732084279,0.5,1,2,21,612.5
0,4212,8.345930261979017,1,0,2,5,2,3,1,36,3.6109179126442243,1,0,1,1,6,6.75,2.0476928433652555,0.75,2,3,36,789.75
3,1581,7.366445148327599,0,0,1,6,1,7,5,31,3.4657359027997265,0,1,1,3,1,9.25,2.327277705584417,0.25,2,0,31,471.75
4,7050,8.860924729719041,1,0,0,1,0,5,4,50,3.9318256327243257,1,2,0,1,0,17.75,2.9311937524164198,0.75,2,0,50,2502.75
4,2166,7.681099001536359,1,0,1,3,6,3,4,19,2.995732273553991,0,1,4,5,9,2.0,1.0986122886681098,0.0,1,3,19,228.0
1,4704,8.45638105201948,1,0,4,0,4,0,6,49,3.912023005428146,0,1,4,0,9,6.75,2.0476928433652555,0.75,2,1,49,648.0
