slot_buyer_name,slot_item,slot_currency_symbol,slot_initial_price,slot_initial_price_abs_log1p,slot_initial_price_mod3,slot_initial_price_mod7,slot_rate_percent,slot_rate_percent_abs_log1p,slot_rate_percent_is_even,slot_rate_percent_mod3,slot_rate_percent_mod5,slot_rate_percent_mod7,slot_rate_percent_mod10,slot_start_year,slot_start_year_abs_log1p,slot_start_year_is_even,slot_start_year_mod3,slot_start_year_mod5,slot_start_year_mod7,slot_start_year_mod10,slot_end_year,slot_end_year_abs_log1p,slot_end_year_is_even,slot_end_year_mod3,slot_end_year_mod5,slot_end_year_mod7,slot_end_year_mod10,gcd_all,n_multiple_pairs,y
0,5,3,26200,10.173552856959743,1,6,23,3.1780538303479458,0,2,3,2,3,2020,7.611347717403621,1,1,0,4,0,2024,7.613324979540639,1,2,4,1,4,1,1,2096.0
6,7,1,38100,10.547995807489514,0,6,11,2.4849066497880004,0,2,1,4,1,2011,7.60688453121963,0,1,1,2,1,2015,7.60887062919126,0,2,0,6,5,1,0,21336.0
3,6,3,21500,9.975854724662028,2,3,20,3.044522437723423,1,2,0,6,0,2020,7.611347717403621,1,1,0,4,0,2022,7.612336837167746,1,0,2,6,2,2,2,12900.0
4,7,3,47100,10.76004951120163,0,4,6,1.9459101490553132,1,0,1,6,6,2001,7.601901959875166,0,0,1,6,1,2011,7.60688453121963,0,1,1,2,1,1,1,18840.0
2,6,0,25900,10.16203685698089,1,0,11,2.4849066497880004,0,2,1,4,1,1998,7.6004023345004,1,0,3,3,8,2005,7.603897968521881,0,1,0,3,5,1,0,5957.0
1,6,1,87400,11.37826200322577,1,5,15,2.772588722239781,0,0,0,1,5,2004,7.60339933974067,1,0,4,2,4,2010,7.606387389772652,1,0,0,1,0,1,1,8740.0
2,4,3,81100,11.303450570483712,1,5,12,2.5649493574615367,1,0,2,5,2,2013,7.607878073278507,0,0,3,4,3,2020,7.611347717403621,1,1,0,4,0,1,0,12976.0
3,5,3,23300,10.056251557087757,2,4,23,3.1780538303479458,0,2,3,2,3,2013,7.607878073278507,0,0,3,4,3,2014,7.608374474380783,1,1,4,5,4,1,0,17941.0
4,7,0,77600,11.259335592686217,2,5,23,3.1780538303479458,0,2,3,2,3,2017,7.609862200913554,0,1,2,1,7,2018,7.610357618312838,1,2,3,2,8,1,0,59752.0
1,4,1,94200,11.45318607621936,0,1,14,2.70805020110221,1,2,4,0,4,1999,7.600902459542082,0,1,4,4,9,2002,7.602401335665818,1,1,2,0,2,1,1,54636.0
1,4,0,25300,10.138599199626192,1,2,30,3.4339872044851463,1,0,0,2,0,1998,7.6004023345004,1,0,3,3,8,2000,7.601402334583733,1,2,0,5,0,2,0,10120.0
5,0,2,25600,10.150386692204734,1,1,6,1.9459101490553132,1,0,1,6,6,1995,7.59890045687141,0,0,0,0,5,2003,7.602900462204755,0,2,3,1,3,1,0,13312.0
7,0,1,91700,11.426288563310505,2,0,26,3.295836866004329,1,2,1,5,6,2010,7.606387389772652,1,0,0,1,0,2012,7.607381425639791,1,2,2,3,2,2,0,44016.0
4,5,0,75000,11.225256725762893,0,2,16,2.833213344056216,1,1,1,2,6,2020,7.611347717403621,1,1,0,4,0,2023,7.6128310304073565,0,1,3,0,3,1,0,39000.0
7,7,1,75600,11.233224789593368,0,0,28,3.367295829986474,1,1,3,0,8,2010,7.606387389772652,1,0,0,1,0,2011,7.60688453121963,0,1,1,2,1,1,1,54432.0
3,3,2,6500,8.77971129020447,2,4,28,3.367295829986474,1,1,3,0,8,2020,7.611347717403621,1,1,0,4,0,2021,7.611842399580417,0,2,1,5,1,1,0,4680.0
2,5,0,98300,11.495789479023493,2,6,22,3.1354942159291497,1,1,2,1,2,2009,7.605890001053122,0,2,4,0,9,2010,7.606387389772652,1,0,0,1,0,1,0,76674.0
4,1,2,35600,10.480129006333248,2,5,12,2.5649493574615367,1,0,2,5,2,2015,7.60887062919126,0,2,0,6,5,2018,7.610357618312838,1,2,3,2,8,1,0,22784.0
5,1,3,45800,10.732061203925053,2,6,28,3.367295829986474,1,1,3,0,8,2011,7.60688453121963,0,1,1,2,1,2012,7.607381425639791,1,2,2,3,2,1,0,32976.0
6,5,0,87600,11.38054769238444,0,2,5,1.791759469228055,0,2,0,5,5,1998,7.6004023345004,1,0,3,3,8,2003,7.602900462204755,0,2,3,1,3,1,1,65700.0
5,1,1,17300,9.758519582283522,2,3,10,2.3978952727983707,1,1,0,3,0,2011,7.60688453121963,0,1,1,2,1,2019,7.61085279039525,0,0,4,3,9,1,1,3460.0
7,2,2,94300,11.454247073019193,1,3,19,2.995732273553991,0,1,4,5,9,2008,7.605392364814935,1,1,3,6,8,2011,7.60688453121963,0,1,1,2,1,1,0,40549.0
1,3,0,74500,11.218567827096358,1,6,8,2.1972245773362196,1,2,3,1,8,2019,7.61085279039525,0,0,4,3,9,2029,7.615791072035833,0,1,4,6,9,1,0,14900.0
7,7,0,14000,9.546884034617925,2,0,25,3.258096538021482,0,1,0,4,5,2013,7.607878073278507,0,0,3,4,3,2015,7.60887062919126,0,2,0,6,5,1,1,7000.0
6,4,2,90300,11.410903813540878,0,0,31,3.4657359027997265,0,1,1,3,1,2001,7.601901959875166,0,0,1,6,1,2002,7.602401335665818,1,1,2,0,2,1,0,62307.0
1,7,1,95500,11.466891997618188,1,6,11,2.4849066497880004,0,2,1,4,1,2005,7.603897968521881,0,1,0,3,5,2012,7.607381425639791,1,2,2,3,2,1,0,21965.0
7,4,0,87000,11.373674891823535,0,4,7,2.0794415416798357,0,1,2,0,7,2016,7.6093665379542115,1,0,1,0,6,2022,7.612336837167746,1,0,2,6,2,1,1,50460.0
4,4,1,8600,9.059633754551479,2,4,31,3.4657359027997265,0,1,1,3,1,2010,7.606387389772652,1,0,0,1,0,2012,7.607381425639791,1,2,2,3,2,1,0,3268.0
3,7,0,47700,10.77270764101727,0,2,13,2.6390573296152584,0,1,3,6,3,1998,7.6004023345004,1,0,3,3,8,2005,7.603897968521881,0,1,0,3,5,1,0,4293.0
7,4,0,33300,10.413342705547674,0,1,31,3.4657359027997265,0,1,1,3,1,2007,7.60489448081162,0,0,2,5,7,2008,7.605392364814935,1,1,3,6,8,1,0,22977.0
2,0,3,66500,11.104972264124868,2,0,17,2.8903717578961645,0,2,2,3,7,2017,7.609862200913554,0,1,2,1,7,2022,7.612336837167746,1,0,2,6,2,1,0,9975.0
0,7,0,45800,10.732061203925053,2,6,29,3.4011973816621555,0,2,4,1,9,2018,7.610357618312838,1,2,3,2,8,2020,7.611347717403621,1,1,0,4,0,1,0,19236.0
6,1,0,33000,10.404293143019792,0,2,10,2.3978952727983707,1,1,0,3,0,2019,7.61085279039525,0,0,4,3,9,2020,7.611347717403621,1,1,0,4,0,1,2,29700.0
7,2,0,27200,10.211009016314167,2,5,35,3.58351893845611,0,2,0,0,5,1999,7.600902459542082,0,1,4,4,9,2001,7.601901959875166,0,0,1,6,1,1,0,8160.0
4,5,1,12600,9.441531454869693,0,0,19,2.995732273553991,0,1,4,5,9,2004,7.60339933974067,1,0,4,2,4,2005,7.603897968521881,0,1,0,3,5,1,0,10206.0
5,2,3,32700,10.39516093745751,0,3,17,2.8903717578961645,0,2,2,3,7,2000,7.601402334583733,1,2,0,5,0,2005,7.603897968521881,0,1,0,3,5,1,0,4905.0
1,7,1,47700,10.77270764101727,0,2,33,3.5263605246161616,0,0,3,5,3,2007,7.60489448081162,0,0,2,5,7,2009,7.605890001053122,0,2,4,0,9,1,0,16218.0
7,5,3,29100,10.278527816830314,0,1,18,2.9444389791664403,1,0,3,4,8,2008,7.605392364814935,1,1,3,6,8,2013,7.607878073278507,0,0,3,4,3,1,0,2910.0
0,6,3,13200,9.488047863280759,0,5,34,3.5553480614894135,1,1,4,6,4,2003,7.602900462204755,0,2,3,1,3,2005,7.603897968521881,0,1,0,3,5,1,0,4224.0
2,1,3,47000,10.757924157061597,2,2,27,3.332204510175204,0,0,2,6,7,2009,7.605890001053122,0,2,4,0,9,2011,7.60688453121963,0,1,1,2,1,1,0,21620.0
3,3,1,81200,11.304682841344873,2,0,10,2.3978952727983707,1,1,0,3,0,2002,7.602401335665818,1,1,2,0,2,2005,7.603897968521881,0,1,0,3,5,1,1,56840.0
3,5,2,65100,11.083695189061785,0,0,23,3.1780538303479458,0,2,3,2,3,2014,7.608374474380783,1,1,4,5,4,2017,7.609862200913554,0,1,2,1,7,1,0,20181.0
4,0,2,41300,10.628641991731053,2,0,26,3.295836866004329,1,2,1,5,6,2012,7.607381425639791,1,2,2,3,2,2015,7.60887062919126,0,2,0,6,5,1,0,9086.0
5,4,0,53600,10.889323003601277,2,1,20,3.044522437723423,1,2,0,6,0,2008,7.605392364814935,1,1,3,6,8,2010,7.606387389772652,1,0,0,1,0,2,1,32160.0
1,2,3,70000,11.156264806643742,1,0,18,2.9444389791664403,1,0,3,4,8,2002,7.602401335665818,1,1,2,0,2,2006,7.604396348796338,1,2,1,4,6,2,0,19600.0
6,1,2,5200,8.556606193773073,1,6,29,3.4011973816621555,0,2,4,1,9,2003,7.602900462204755,0,2,3,1,3,2005,7.603897968521881,0,1,0,3,5,1,0,2184.0
0,3,0,12100,9.401043372798053,1,4,21,3.091042453358316,0,0,1,0,1,2008,7.605392364814935,1,1,3,6,8,2012,7.607381425639791,1,2,2,3,2,1,0,1936.0
5,3,0,70400,11.161962746590705,2,1,7,2.0794415416798357,0,1,2,0,7,2012,7.607381425639791,1,2,2,3,2,2017,7.609862200913554,0,1,2,1,7,1,0,45760.0
0,7,2,42700,10.661977618146238,1,0,12,2.5649493574615367,1,0,2,5,2,2006,7.604396348796338,1,2,1,4,6,2010,7.606387389772652,1,0,0,1,0,2,0,22204.0
5,6,3,53300,10.883710371704016,2,2,6,1.9459101490553132,1,0,1,6,6,2000,7.601402334583733,1,2,0,5,0,2010,7.606387389772652,1,0,0,1,0,2,1,21320.0
7,1,1,68000,11.127277689932466,2,2,23,3.1780538303479458,0,2,3,2,3,2016,7.6093665379542115,1,0,1,0,6,2018,7.610357618312838,1,2,3,2,8,1,0,36720.0
3,6,0,41200,10.626217806887722,1,5,23,3.1780538303479458,0,2,3,2,3,2005,7.603897968521881,0,1,0,3,5,2006,7.604396348796338,1,2,1,4,6,1,0,31724.0
4,0,0,20200,9.913487387114461,1,5,7,2.0794415416798357,0,1,2,0,7,2009,7.605890001053122,0,2,4,0,9,2013,7.607878073278507,0,0,3,4,3,1,1,14544.0
0,2,2,31100,10.344995251991222,2,6,17,2.8903717578961645,0,2,2,3,7,2009,7.605890001053122,0,2,4,0,9,2013,7.607878073278507,0,0,3,4,3,1,0,9952.0
1,6,1,11100,9.314790473332646,0,5,22,3.1354942159291497,1,1,2,1,2,2017,7.609862200913554,0,1,2,1,7,2020,7.611347717403621,1,1,0,4,0,1,0,3774.0
4,4,0,78500,11.270866642542865,2,2,17,2.8903717578961645,0,2,2,3,7,2012,7.607381425639791,1,2,2,3,2,2016,7.6093665379542115,1,0,1,0,6,1,0,25120.0
6,2,0,43100,10.67130147767883,2,1,26,3.295836866004329,1,2,1,5,6,2020,7.611347717403621,1,1,0,4,0,2023,7.6128310304073565,0,1,3,0,3,1,0,9482.0
0,7,1,60900,11.017004873924424,0,0,7,2.0794415416798357,0,1,2,0,7,2007,7.60489448081162,0,0,2,5,7,2012,7.607381425639791,1,2,2,3,2,1,1,39585.0
0,3,3,34100,10.43708198835482,2,3,28,3.367295829986474,1,1,3,0,8,2014,7.608374474380783,1,1,4,5,4,2017,7.609862200913554,0,1,2,1,7,1,0,5456.0
7,3,0,72700,11.194110418585193,1,5,22,3.1354942159291497,1,1,2,1,2,1997,7.599901959208498,0,2,2,2,7,1998,7.6004023345004,1,0,3,3,8,1,0,56706.0
0,0,1,48800,10.795506083434564,2,3,20,3.044522437723423,1,2,0,6,0,2011,7.60688453121963,0,1,1,2,1,2015,7.60887062919126,0,2,0,6,5,1,1,9760.0
6,3,1,59700,10.997104049659168,0,4,13,2.6390573296152584,0,1,3,6,3,2010,7.606387389772652,1,0,0,1,0,2014,7.608374474380783,1,1,4,5,4,1,0,28656.0
1,2,0,68500,11.134603622683905,1,5,28,3.367295829986474,1,1,3,0,8,2013,7.607878073278507,0,0,3,4,3,2015,7.60887062919126,0,2,0,6,5,1,0,30140.0
3,0,0,24600,10.110542371500753,0,2,19,2.995732273553991,0,1,4,5,9,2011,7.60688453121963,0,1,1,2,1,2012,7.607381425639791,1,2,2,3,2,1,0,19926.0
7,7,0,49900,10.817796321618971,1,4,30,3.4339872044851463,1,0,0,2,0,2018,7.610357618312838,1,2,3,2,8,2021,7.611842399580417,0,2,1,5,1,1,0,4990.0
7,5,1,32700,10.39516093745751,0,3,29,3.4011973816621555,0,2,4,1,9,2005,7.603897968521881,0,1,0,3,5,2008,7.605392364814935,1,1,3,6,8,1,0,4251.0
5,0,0,38000,10.545367754151743,2,4,15,2.772588722239781,0,0,0,1,5,2015,7.60887062919126,0,2,0,6,5,2016,7.6093665379542115,1,0,1,0,6,1,0,32300.0
1,2,0,75400,11.230575816507569,1,3,10,2.3978952727983707,1,1,0,3,0,2019,7.61085279039525,0,0,4,3,9,2022,7.612336837167746,1,0,2,6,2,1,1,52780.0
1,7,2,42900,10.666650414667744,0,4,7,2.0794415416798357,0,1,2,0,7,2010,7.606387389772652,1,0,0,1,0,2020,7.611347717403621,1,1,0,4,0,1,0,12870.0
1,7,1,78000,11.264476926102367,0,6,31,3.4657359027997265,0,1,1,3,1,2003,7.602900462204755,0,2,3,1,3,2006,7.604396348796338,1,2,1,4,6,1,0,5460.0
7,5,0,11900,9.38437770918244,2,0,23,3.1780538303479458,0,2,3,2,3,2007,7.60489448081162,0,0,2,5,7,2009,7.605890001053122,0,2,4,0,9,1,0,6426.0
7,0,2,10100,9.220389707829185,2,6,23,3.1780538303479458,0,2,3,2,3,2005,7.603897968521881,0,1,0,3,5,2007,7.60489448081162,0,0,2,5,7,1,0,5454.0
0,1,1,54200,10.900454637442037,2,6,30,3.4339872044851463,1,0,0,2,0,1995,7.59890045687141,0,0,0,0,5,1996,7.599401333415815,1,1,1,1,6,1,0,37940.0
0,3,0,71200,11.173262142245258,1,3,26,3.295836866004329,1,2,1,5,6,2003,7.602900462204755,0,2,3,1,3,2006,7.604396348796338,1,2,1,4,6,1,0,15664.0
6,0,0,90000,11.407576060361786,0,1,13,2.6390573296152584,0,1,3,6,3,2004,7.60339933974067,1,0,4,2,4,2008,7.605392364814935,1,1,3,6,8,1,0,43200.0
5,7,1,7900,8.974744612722734,1,4,26,3.295836866004329,1,2,1,5,6,2009,7.605890001053122,0,2,4,0,9,2012,7.607381425639791,1,2,2,3,2,1,0,1738.0
6,3,3,75700,11.234546649377918,1,2,26,3.295836866004329,1,2,1,5,6,1995,7.59890045687141,0,0,0,0,5,1996,7.599401333415815,1,1,1,1,6,1,0,56018.0
4,1,1,88600,11.391898423211194,1,1,10,2.3978952727983707,1,1,0,3,0,2004,7.60339933974067,1,0,4,2,4,2009,7.605890001053122,0,2,4,0,9,1,1,44300.0
7,5,1,21900,9.994287576862567,0,4,30,3.4339872044851463,1,0,0,2,0,1999,7.600902459542082,0,1,4,4,9,2000,7.601402334583733,1,2,0,5,0,1,1,15330.0
7,2,2,26100,10.169728906753061,0,4,34,3.5553480614894135,1,1,4,6,4,2000,7.601402334583733,1,2,0,5,0,2001,7.601901959875166,0,0,1,6,1,1,0,17226.0
4,3,1,61500,11.026808713825016,0,5,21,3.091042453358316,0,0,1,0,1,2014,7.608374474380783,1,1,4,5,4,2017,7.609862200913554,0,1,2,1,7,1,0,22755.0
6,0,3,70300,11.160541302448653,1,6,33,3.5263605246161616,0,0,3,5,3,2015,7.60887062919126,0,2,0,6,5,2017,7.609862200913554,0,1,2,1,7,1,0,23902.0
6,7,3,83200,11.329014645967838,1,5,19,2.995732273553991,0,1,4,5,9,2002,7.602401335665818,1,1,2,0,2,2004,7.60339933974067,1,0,4,2,4,1,0,51584.0
0,5,3,37800,10.540090836284206,0,0,8,2.1972245773362196,1,2,3,1,8,2015,7.60887062919126,0,2,0,6,5,2022,7.612336837167746,1,0,2,6,2,1,1,16632.0
2,3,3,19700,9.888424674859083,2,2,25,3.258096538021482,0,1,0,4,5,2000,7.601402334583733,1,2,0,5,0,2002,7.602401335665818,1,1,2,0,2,1,2,9850.0
5,4,3,84100,11.339773736496767,1,2,32,3.4965075614664802,1,2,2,4,2,1995,7.59890045687141,0,0,0,0,5,1996,7.599401333415815,1,1,1,1,6,1,0,57188.0
3,1,1,69000,11.141876276228,0,1,29,3.4011973816621555,0,2,4,1,9,2010,7.606387389772652,1,0,0,1,0,2011,7.60688453121963,0,1,1,2,1,1,0,48990.0
3,2,1,95000,11.461642696843066,2,3,12,2.5649493574615367,1,0,2,5,2,2014,7.608374474380783,1,1,4,5,4,2019,7.61085279039525,0,0,4,3,9,1,0,38000.0
0,0,1,48800,10.795506083434564,2,3,24,3.2188758248682006,1,0,4,3,4,2019,7.61085279039525,0,0,4,3,9,2020,7.611347717403621,1,1,0,4,0,1,0,37088.0
7,2,1,24400,10.102379394048045,1,5,11,2.4849066497880004,0,2,1,4,1,2004,7.60339933974067,1,0,4,2,4,2006,7.604396348796338,1,2,1,4,6,1,0,19032.0
7,2,3,65200,11.08523008522044,1,2,31,3.4657359027997265,0,1,1,3,1,2016,7.6093665379542115,1,0,1,0,6,2017,7.609862200913554,0,1,2,1,7,1,0,44988.0
5,6,3,84500,11.344518647594766,2,3,16,2.833213344056216,1,1,1,2,6,2017,7.609862200913554,0,1,2,1,7,2023,7.6128310304073565,0,1,3,0,3,1,0,3380.0
5,4,2,90700,11.415323661400773,1,1,34,3.5553480614894135,1,1,4,6,4,1998,7.6004023345004,1,0,3,3,8,1999,7.600902459542082,0,1,4,4,9,1,0,59862.0
4,5,1,17900,9.792611856190192,2,1,11,2.4849066497880004,0,2,1,4,1,2006,7.604396348796338,1,2,1,4,6,2014,7.608374474380783,1,1,4,5,4,1,0,2148.0
2,0,1,47100,10.76004951120163,0,4,6,1.9459101490553132,1,0,1,6,6,2006,7.604396348796338,1,2,1,4,6,2007,7.60489448081162,0,0,2,5,7,1,1,44274.0
5,5,3,75100,11.226589153242802,1,4,20,3.044522437723423,1,2,0,6,0,1996,7.599401333415815,1,1,1,1,6,1997,7.599901959208498,0,2,2,2,7,1,1,60080.0
2,1,3,8300,9.024131268455035,2,5,32,3.4965075614664802,1,2,2,4,2,2000,7.601402334583733,1,2,0,5,0,2001,7.601901959875166,0,0,1,6,1,1,0,5644.0
0,2,3,50300,10.825780236605917,2,5,30,3.4339872044851463,1,0,0,2,0,2020,7.611347717403621,1,1,0,4,0,2022,7.612336837167746,1,0,2,6,2,2,0,20120.0
7,4,2,95000,11.461642696843066,2,3,28,3.367295829986474,1,1,3,0,8,2003,7.602900462204755,0,2,3,1,3,2004,7.60339933974067,1,0,4,2,4,1,0,68400.0
1,0,2,44900,10.712215345197256,2,2,16,2.833213344056216,1,1,1,2,6,1995,7.59890045687141,0,0,0,0,5,2001,7.601901959875166,0,0,1,6,1,1,0,1796.0
4,5,2,74600,11.219909190927746,2,1,32,3.4965075614664802,1,2,2,4,2,2008,7.605392364814935,1,1,3,6,8,2009,7.605890001053122,0,2,4,0,9,1,0,50728.0
2,5,3,69600,11.150534214035387,0,6,21,3.091042453358316,0,0,1,0,1,2015,7.60887062919126,0,2,0,6,5,2018,7.610357618312838,1,2,3,2,8,1,0,25752.0
3,7,1,46400,10.74507628970625,2,4,16,2.833213344056216,1,1,1,2,6,2012,7.607381425639791,1,2,2,3,2,2015,7.60887062919126,0,2,0,6,5,1,1,24128.0
0,6,0,87700,11.381688580803818,1,4,31,3.4657359027997265,0,1,1,3,1,2013,7.607878073278507,0,0,3,4,3,2015,7.60887062919126,0,2,0,6,5,1,1,33326.0
5,6,2,50300,10.825780236605917,2,5,33,3.5263605246161616,0,0,3,5,3,2003,7.602900462204755,0,2,3,1,3,2006,7.604396348796338,1,2,1,4,6,1,0,503.0
2,5,0,36900,10.515993929932415,0,3,10,2.3978952727983707,1,1,0,3,0,2000,7.601402334583733,1,2,0,5,0,2008,7.605392364814935,1,1,3,6,8,2,2,7380.0
5,4,0,98300,11.495789479023493,2,6,23,3.1780538303479458,0,2,3,2,3,2017,7.609862200913554,0,1,2,1,7,2021,7.611842399580417,0,2,1,5,1,1,0,7864.0
3,4,3,11200,9.32375833901174,1,0,14,2.70805020110221,1,2,4,0,4,2002,7.602401335665818,1,1,2,0,2,2004,7.60339933974067,1,0,4,2,4,2,2,8064.0
2,7,1,78300,11.268315653289422,0,5,22,3.1354942159291497,1,1,2,1,2,2016,7.6093665379542115,1,0,1,0,6,2017,7.609862200913554,0,1,2,1,7,1,0,61074.0
0,6,3,86000,11.362114203075018,2,5,22,3.1354942159291497,1,1,2,1,2,2016,7.6093665379542115,1,0,1,0,6,2019,7.61085279039525,0,0,4,3,9,1,0,29240.0
6,3,1,25300,10.138599199626192,1,2,26,3.295836866004329,1,2,1,5,6,2006,7.604396348796338,1,2,1,4,6,2007,7.60489448081162,0,0,2,5,7,1,0,18722.0
1,2,2,93200,11.442513730229855,2,2,32,3.4965075614664802,1,2,2,4,2,2002,7.602401335665818,1,1,2,0,2,2005,7.603897968521881,0,1,0,3,5,1,0,3728.0
5,1,1,30500,10.32551474894327,2,1,22,3.1354942159291497,1,1,2,1,2,2009,7.605890001053122,0,2,4,0,9,2012,7.607381425639791,1,2,2,3,2,1,0,10370.0
3,3,2,74900,11.223922520551032,2,0,25,3.258096538021482,0,1,0,4,5,2005,7.603897968521881,0,1,0,3,5,2008,7.605392364814935,1,1,3,6,8,1,1,18725.0
4,0,1,73300,11.202329530346486,1,3,29,3.4011973816621555,0,2,4,1,9,2020,7.611347717403621,1,1,0,4,0,2022,7.612336837167746,1,0,2,6,2,1,0,30786.0
5,2,1,98800,11.500863005142227,1,2,22,3.1354942159291497,1,1,2,1,2,2010,7.606387389772652,1,0,0,1,0,2012,7.607381425639791,1,2,2,3,2,2,0,55328.0
2,6,0,64200,11.06977406588073,0,3,5,1.791759469228055,0,2,0,5,5,2018,7.610357618312838,1,2,3,2,8,2023,7.6128310304073565,0,1,3,0,3,1,1,48150.0
3,5,0,16000,9.680406499268875,1,5,26,3.295836866004329,1,2,1,5,6,2007,7.60489448081162,0,0,2,5,7,2009,7.605890001053122,0,2,4,0,9,1,0,7680.0
5,0,3,62700,11.046132675457146,0,1,31,3.4657359027997265,0,1,1,3,1,2003,7.602900462204755,0,2,3,1,3,2004,7.60339933974067,1,0,4,2,4,1,0,43263.0
6,0,0,13700,9.525224101853109,2,1,9,2.302585092994046,0,0,4,2,9,1998,7.6004023345004,1,0,3,3,8,2000,7.601402334583733,1,2,0,5,0,1,1,11234.0
0,2,3,89100,11.397525836740476,0,4,9,2.302585092994046,0,0,4,2,9,2005,7.603897968521881,0,1,0,3,5,2012,7.607381425639791,1,2,2,3,2,1,1,32967.0
4,7,3,21400,9.97119292889014,1,1,7,2.0794415416798357,0,1,2,0,7,1999,7.600902459542082,0,1,4,4,9,2003,7.602900462204755,0,2,3,1,3,1,0,15408.0
2,5,2,13000,9.472781556562168,1,1,31,3.4657359027997265,0,1,1,3,1,2006,7.604396348796338,1,2,1,4,6,2009,7.605890001053122,0,2,4,0,9,1,0,910.0
4,7,0,16300,9.69898173460629,1,4,17,2.8903717578961645,0,2,2,3,7,2007,7.60489448081162,0,0,2,5,7,2012,7.607381425639791,1,2,2,3,2,1,0,2445.0
6,6,2,57400,10.957817003758691,1,0,10,2.3978952727983707,1,1,0,3,0,2019,7.61085279039525,0,0,4,3,9,2021,7.611842399580417,0,2,1,5,1,1,1,45920.0
4,2,0,74400,11.217224661591072,0,4,5,1.791759469228055,0,2,0,5,5,2015,7.60887062919126,0,2,0,6,5,2025,7.613818684808629,0,0,0,2,5,5,3,37200.0
6,2,0,16100,9.686636660844938,2,0,31,3.4657359027997265,0,1,1,3,1,1998,7.6004023345004,1,0,3,3,8,1999,7.600902459542082,0,1,4,4,9,1,0,11109.0
5,3,0,36400,10.502351525774941,1,0,26,3.295836866004329,1,2,1,5,6,2011,7.60688453121963,0,1,1,2,1,2012,7.607381425639791,1,2,2,3,2,1,1,26936.0
5,4,0,16400,9.70509758756311,2,6,7,2.0794415416798357,0,1,2,0,7,2003,7.602900462204755,0,2,3,1,3,2005,7.603897968521881,0,1,0,3,5,1,0,14104.0
1,0,3,99300,11.505910920476012,0,5,6,1.9459101490553132,1,0,1,6,6,2001,7.601901959875166,0,0,1,6,1,2007,7.60489448081162,0,0,2,5,7,3,1,63552.0
4,6,0,24300,10.098272780745283,0,3,18,2.9444389791664403,1,0,3,4,8,2011,7.60688453121963,0,1,1,2,1,2016,7.6093665379542115,1,0,1,0,6,1,2,2430.0
7,6,1,47500,10.768506042432708,1,5,33,3.5263605246161616,0,0,3,5,3,2008,7.605392364814935,1,1,3,6,8,2011,7.60688453121963,0,1,1,2,1,1,0,475.0
2,1,2,29100,10.278527816830314,0,1,11,2.4849066497880004,0,2,1,4,1,2015,7.60887062919126,0,2,0,6,5,2023,7.6128310304073565,0,1,3,0,3,1,0,3492.0
5,3,0,32700,10.39516093745751,0,3,20,3.044522437723423,1,2,0,6,0,1996,7.599401333415815,1,1,1,1,6,2000,7.601402334583733,1,2,0,5,0,4,2,6540.0
3,0,0,98300,11.495789479023493,2,6,17,2.8903717578961645,0,2,2,3,7,2002,7.602401335665818,1,1,2,0,2,2003,7.602900462204755,0,2,3,1,3,1,0,81589.0
1,2,0,72200,11.187209175200515,2,2,15,2.772588722239781,0,0,0,1,5,2012,7.607381425639791,1,2,2,3,2,2015,7.60887062919126,0,2,0,6,5,1,0,39710.0
2,2,0,48800,10.795506083434564,2,3,20,3.044522437723423,1,2,0,6,0,2005,7.603897968521881,0,1,0,3,5,2008,7.605392364814935,1,1,3,6,8,1,1,19520.0
6,3,1,87700,11.381688580803818,1,4,9,2.302585092994046,0,0,4,2,9,2020,7.611347717403621,1,1,0,4,0,2028,7.615298339825815,1,0,3,5,8,1,0,24556.0
6,4,2,51000,10.839600519357369,0,5,18,2.9444389791664403,1,0,3,4,8,2016,7.6093665379542115,1,0,1,0,6,2017,7.609862200913554,0,1,2,1,7,1,1,41820.0
3,7,0,21400,9.97119292889014,1,1,27,3.332204510175204,0,0,2,6,7,2014,7.608374474380783,1,1,4,5,4,2016,7.6093665379542115,1,0,1,0,6,1,0,9844.0
6,2,1,19200,9.862717639992917,0,6,33,3.5263605246161616,0,0,3,5,3,2015,7.60887062919126,0,2,0,6,5,2017,7.609862200913554,0,1,2,1,7,1,0,6528.0
0,2,2,97500,11.487617913343598,0,4,33,3.5263605246161616,0,0,3,5,3,2019,7.61085279039525,0,0,4,3,9,2021,7.611842399580417,0,2,1,5,1,1,0,33150.0
2,0,1,55100,10.916923143796645,2,3,33,3.5263605246161616,0,0,3,5,3,2014,7.608374474380783,1,1,4,5,4,2017,7.609862200913554,0,1,2,1,7,1,0,551.0
3,3,3,59400,10.992066340225865,0,5,33,3.5263605246161616,0,0,3,5,3,1999,7.600902459542082,0,1,4,4,9,2002,7.602401335665818,1,1,2,0,2,1,1,594.0
6,2,0,36500,10.505094936455558,2,2,10,2.3978952727983707,1,1,0,3,0,2010,7.606387389772652,1,0,0,1,0,2013,7.607878073278507,0,0,3,4,3,1,2,25550.0
4,0,2,53700,10.891186902297498,0,3,25,3.258096538021482,0,1,0,4,5,2013,7.607878073278507,0,0,3,4,3,2015,7.60887062919126,0,2,0,6,5,1,1,26850.0
2,1,0,91300,11.421917019425596,1,6,22,3.1354942159291497,1,1,2,1,2,2017,7.609862200913554,0,1,2,1,7,2018,7.610357618312838,1,2,3,2,8,1,1,71214.0
