slot_actor,slot_thing,slot_add_per_year,slot_add_per_year_abs_log1p,slot_add_per_year_is_even,slot_add_per_year_mod3,slot_add_per_year_mod5,slot_add_per_year_mod7,slot_add_per_year_mod10,slot_remove_per_year,slot_remove_per_year_abs_log1p,slot_remove_per_year_sign,slot_remove_per_year_is_even,slot_remove_per_year_mod3,slot_remove_per_year_mod5,slot_remove_per_year_mod7,slot_remove_per_year_mod10,slot_initial,slot_initial_abs_log1p,slot_initial_sign,slot_initial_is_even,slot_initial_mod3,slot_initial_mod5,slot_initial_mod7,slot_initial_mod10,slot_years,slot_years_abs_log1p,slot_years_is_even,slot_years_mod3,slot_years_mod5,slot_years_mod7,slot_years_mod10,slot_die_percent,slot_die_percent_abs_log1p,slot_die_percent_is_even,slot_die_percent_mod3,slot_die_percent_mod7,slot_die_percent_mod10,gcd_all,n_multiple_pairs,y
2,1,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,1,0,0,4,2,9,85,4.454347296253507,1,0,1,0,1,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,99.0
2,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,88,4.48863636973214,1,1,1,3,4,8,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,1,2,40.0
5,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,56,4.04305126783455,1,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,1,4,24.0
7,4,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,141,4.955827057601261,1,0,0,1,1,1,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,6,0,1,1,164.0
2,1,31,3.4657359027997265,0,1,1,3,1,29,3.4011973816621555,1,0,2,4,1,9,70,4.2626798770413155,1,1,1,0,0,0,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,4,5,1,0,75.0
0,2,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,1,0,2,1,4,1,181,5.204006687076795,1,0,1,1,6,1,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,2,0,1,0,336.0
2,2,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,112,4.727387818712341,1,1,1,2,0,2,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,1,128.0
4,2,34,3.5553480614894135,1,1,4,6,4,23,3.1780538303479458,1,0,2,3,2,3,90,4.51085950651685,1,1,0,0,6,0,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,4,5,1,0,183.0
3,4,8,2.1972245773362196,1,2,3,1,8,0,0.0,0,1,0,0,0,0,52,3.970291913552122,1,1,1,2,3,2,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,4,5,1,0,153.0
6,2,28,3.367295829986474,1,1,3,0,8,21,3.091042453358316,1,0,0,1,0,1,79,4.382026634673881,1,0,1,4,2,9,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,1,2,25.0
4,2,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,1,0,2,0,5,5,58,4.07753744390572,1,1,1,3,2,8,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,1,1,237.0
4,4,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,1,0,1,6,6,232,5.4510384535657,1,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,1,1,255.0
5,4,39,3.6888794541139363,0,0,4,4,9,20,3.044522437723423,1,1,2,0,6,0,358,5.883322388488279,1,1,1,3,1,8,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,1,5,1,0,595.0
4,4,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,1,0,0,4,2,9,30,3.4339872044851463,1,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,1,2,40.0
1,1,27,3.332204510175204,0,0,2,6,7,18,2.9444389791664403,1,1,0,3,4,8,14,2.70805020110221,1,1,2,4,0,4,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,1,1,119.0
3,3,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,1,0,1,1,1,1,50,3.9318256327243257,1,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,1,6,340.0
6,1,36,3.6109179126442243,1,0,1,1,6,17,2.8903717578961645,1,0,2,2,3,7,17,2.8903717578961645,1,0,2,2,3,7,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,1,1,132.0
4,5,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,1,0,1,4,5,9,76,4.343805421853684,1,1,1,1,6,6,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,5,0,1,1,132.0
1,3,5,1.791759469228055,0,2,0,5,5,0,0.0,0,1,0,0,0,0,100,4.61512051684126,1,1,1,0,2,0,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,1,2,58.0
5,0,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,1,0,2,0,5,5,147,4.997212273764115,1,0,0,2,0,7,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,6,0,1,2,284.0
4,2,22,3.1354942159291497,1,1,2,1,2,0,0.0,0,1,0,0,0,0,20,3.044522437723423,1,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,4,0,2,3,184.0
4,1,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,1,0,3,0,44,3.8066624897703196,1,1,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,1,2,68.0
5,0,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,1,0,0,3,3,3,146,4.990432586778736,1,1,2,1,6,6,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,6,0,1,0,408.0
3,0,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,1,0,1,2,0,7,262,5.572154032177765,1,1,1,2,3,2,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,2,0,1,0,210.0
7,5,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,1,0,3,0,85,4.454347296253507,1,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,1,4,63.0
0,0,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,1,0,1,6,6,73,4.30406509320417,1,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,1,2,34.0
3,4,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,1,0,0,4,2,9,49,3.912023005428146,1,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,6,0,1,0,216.0
1,3,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,1,0,2,0,5,5,92,4.532599493153256,1,1,2,2,1,2,17,2.8903717578961645,0,2,2,3,7,75,4.330733340286331,0,0,5,5,1,1,40.0
1,0,26,3.295836866004329,1,2,1,5,6,0,0.0,0,1,0,0,0,0,30,3.4339872044851463,1,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,1,2,378.0
4,4,16,2.833213344056216,1,1,1,2,6,14,2.70805020110221,1,1,2,4,0,4,208,5.342334251964811,1,1,1,3,5,8,16,2.833213344056216,1,1,1,2,6,30,3.4339872044851463,1,0,2,0,2,3,168.0
1,2,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,1,0,0,0,1,5,14,2.70805020110221,1,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,1,0,1,0,29.0
2,5,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,1,0,3,0,28,3.367295829986474,1,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,1,5,1,2,34.0
5,0,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,1,0,0,0,1,5,133,4.897839799950911,1,0,1,3,0,3,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,1,0,4,0,1,2,126.0
6,4,35,3.58351893845611,0,2,0,0,5,21,3.091042453358316,1,0,0,1,0,1,12,2.5649493574615367,1,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,1,0,1,0,118.0
0,4,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,1,0,0,4,2,9,24,3.2188758248682006,1,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,4,5,1,1,222.0
4,0,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,1,0,1,2,0,7,77,4.356708826689592,1,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,75,4.330733340286331,0,0,5,5,1,2,88.0
5,3,29,3.4011973816621555,0,2,4,1,9,8,2.1972245773362196,1,1,2,3,1,8,19,2.995732273553991,1,0,1,4,5,9,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,1,0,4,0,1,1,142.0
3,5,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,1,0,1,3,6,3,22,3.1354942159291497,1,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,6,0,1,1,88.0
1,4,32,3.4965075614664802,1,2,2,4,2,26,3.295836866004329,1,1,2,1,5,6,192,5.262690188904886,1,1,0,2,3,2,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,3,147.0
3,5,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,1,0,1,1,1,1,97,4.584967478670572,1,0,1,2,6,7,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,1,5,31.0
7,3,21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,1,0,2,2,3,7,125,4.836281906951478,1,0,2,0,6,5,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,1,1,123.0
4,2,37,3.6375861597263857,0,1,2,2,7,19,2.995732273553991,1,0,1,4,5,9,108,4.6913478822291435,1,1,0,3,3,8,19,2.995732273553991,0,1,4,5,9,60,4.110873864173311,1,0,4,0,1,1,180.0
3,2,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,1,0,1,3,6,3,62,4.143134726391533,1,1,2,2,6,2,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,1,0,270.0
5,2,34,3.5553480614894135,1,1,4,6,4,9,2.302585092994046,1,0,0,4,2,9,170,5.14166355650266,1,1,2,0,2,0,16,2.833213344056216,1,1,1,2,6,30,3.4339872044851463,1,0,2,0,1,1,399.0
5,0,39,3.6888794541139363,0,0,4,4,9,36,3.6109179126442243,1,1,0,1,1,6,125,4.836281906951478,1,0,2,0,6,5,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,4,0,1,1,74.0
0,3,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,1,0,2,5,2,72,4.290459441148391,1,1,0,2,2,2,19,2.995732273553991,0,1,4,5,9,75,4.330733340286331,0,0,5,5,1,1,113.0
4,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,1,0,1,2,0,7,104,4.653960350157523,1,1,2,4,6,4,16,2.833213344056216,1,1,1,2,6,75,4.330733340286331,0,0,5,5,1,2,30.0
6,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,1,0,1,1,1,1,44,3.8066624897703196,1,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,1,0,1,5,94.0
2,4,26,3.295836866004329,1,2,1,5,6,22,3.1354942159291497,1,1,1,2,1,2,104,4.653960350157523,1,1,2,4,6,4,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,4,5,1,1,99.0
0,0,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,1,0,2,0,5,5,225,5.420534999272286,1,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,1,5,273.0
3,5,11,2.4849066497880004,0,2,1,4,1,0,0.0,0,1,0,0,0,0,57,4.060443010546419,1,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,56.0
4,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,1,4,4,4,218,5.389071729816501,1,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,207.0
1,1,37,3.6375861597263857,0,1,2,2,7,23,3.1780538303479458,1,0,2,3,2,3,38,3.6635616461296463,1,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,6,0,1,0,120.0
7,4,40,3.713572066704308,1,1,0,5,0,34,3.5553480614894135,1,1,1,4,6,4,84,4.442651256490317,1,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,2,108.0
6,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,1,0,1,2,0,7,17,2.8903717578961645,1,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,1,0,4,0,1,1,42.0
1,5,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,1,0,0,4,2,9,37,3.6375861597263857,1,0,1,2,2,7,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,92.0
7,0,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,1,2,3,1,8,124,4.8283137373023015,1,1,1,4,5,4,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,2,126.0
6,1,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,1,0,1,3,6,3,136,4.919980925828125,1,1,1,1,3,6,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,3,0,1,0,396.0
4,1,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,1,0,1,4,5,9,226,5.424950017481403,1,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,2,0,1,0,189.0
0,0,32,3.4965075614664802,1,2,2,4,2,31,3.4657359027997265,1,0,1,1,3,1,57,4.060443010546419,1,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,1,0,32.0
5,2,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,1,0,1,1,1,1,290,5.673323267171493,1,1,2,0,3,0,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,1,5,1,6,357.0
7,5,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,1,0,2,5,2,0,0.0,0,1,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,75,4.330733340286331,0,0,5,5,1,0,40.0
7,0,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,1,0,0,4,2,9,63,4.1588830833596715,1,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,1,2,70.0
1,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,1,0,2,0,5,5,290,5.673323267171493,1,1,2,0,3,0,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,1,5,266.0
2,1,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,1,2,2,2,2,70,4.2626798770413155,1,1,1,0,0,0,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,2,0,2,4,469.0
7,3,29,3.4011973816621555,0,2,4,1,9,8,2.1972245773362196,1,1,2,3,1,8,93,4.543294782270004,1,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,117.0
1,2,29,3.4011973816621555,0,2,4,1,9,26,3.295836866004329,1,1,2,1,5,6,104,4.653960350157523,1,1,2,4,6,4,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,4,5,1,1,123.0
5,4,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,1,0,2,2,3,7,4,1.6094379124341003,1,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,1,0,200.0
7,0,16,2.833213344056216,1,1,1,2,6,0,0.0,0,1,0,0,0,0,92,4.532599493153256,1,1,2,2,1,2,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,1,0,285.0
1,4,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,1,0,3,0,107,4.68213122712422,1,0,2,2,2,7,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,1,1,32.0
6,1,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,1,0,2,5,2,54,4.007333185232471,1,1,0,4,5,4,11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,1,0,4,0,1,2,48.0
0,4,5,1.791759469228055,0,2,0,5,5,0,0.0,0,1,0,0,0,0,35,3.58351893845611,1,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,3,33.0
1,3,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,1,2,3,1,8,105,4.663439094112067,1,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,1,1,56.0
3,5,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,222,5.407171771460119,1,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,1,3,273.0
5,0,35,3.58351893845611,0,2,0,0,5,22,3.1354942159291497,1,1,1,2,1,2,85,4.454347296253507,1,0,1,0,1,5,15,2.772588722239781,0,0,0,1,5,75,4.330733340286331,0,0,5,5,1,1,70.0
6,5,29,3.4011973816621555,0,2,4,1,9,16,2.833213344056216,1,1,1,1,2,6,130,4.875197323201151,1,1,1,0,4,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,1,2,78.0
3,3,26,3.295836866004329,1,2,1,5,6,16,2.833213344056216,1,1,1,1,2,6,44,3.8066624897703196,1,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,4,5,1,1,153.0
7,2,31,3.4657359027997265,0,1,1,3,1,27,3.332204510175204,1,0,0,2,6,7,30,3.4339872044851463,1,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,1,0,23.0
1,2,32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,1,0,0,0,1,5,135,4.912654885736052,1,0,0,0,2,5,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,1,2,244.0
0,4,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,1,4,4,4,130,4.875197323201151,1,1,1,0,4,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,1,3,378.0
0,5,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,1,0,1,2,0,7,47,3.871201010907891,1,0,2,2,5,7,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,1,1,76.0
1,2,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,1,0,1,3,6,3,122,4.812184355372417,1,1,2,2,3,2,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,4,5,1,0,99.0
6,3,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,1,2,2,2,2,160,5.081404364984463,1,1,1,0,6,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,1,6,297.0
1,4,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,1,0,0,0,1,5,15,2.772588722239781,1,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,5,5,5,7,10.0
4,3,37,3.6375861597263857,0,1,2,2,7,35,3.58351893845611,1,0,2,0,0,5,86,4.465908118654584,1,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,1,1,23.0
6,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,58,4.07753744390572,1,1,1,3,2,8,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,2,0,1,1,56.0
1,5,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,1,0,0,4,2,9,216,5.37989735354046,1,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,3,0,1,2,207.0
0,3,33,3.5263605246161616,0,0,3,5,3,14,2.70805020110221,1,1,2,4,0,4,278,5.631211781821365,1,1,2,3,5,8,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,2,0,1,0,434.0
5,5,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,1,0,1,0,4,5,121,4.804021044733257,1,0,1,1,2,1,9,2.302585092994046,0,0,4,2,9,75,4.330733340286331,0,0,5,5,1,2,55.0
6,0,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,1,0,0,3,3,3,45,3.828641396489095,1,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,1,0,1,1,83.0
2,2,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,1,0,0,3,3,3,136,4.919980925828125,1,1,1,1,3,6,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,1,3,114.0
1,3,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,1,0,0,4,2,9,104,4.653960350157523,1,1,2,4,6,4,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,5,5,1,1,71.0
3,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,252,5.53338948872752,1,1,0,2,0,2,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,2,0,1,5,231.0
5,2,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,1,0,0,3,3,3,46,3.8501476017100584,1,1,1,1,4,6,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,1,0,1,1,101.0
7,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,33,3.5263605246161616,1,0,0,3,5,3,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,1,1,45.0
4,0,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,1,0,0,4,2,9,86,4.465908118654584,1,1,2,1,2,6,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,1,1,159.0
7,3,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,1,0,1,2,0,7,57,4.060443010546419,1,0,0,2,1,7,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,1,0,42.0
7,2,35,3.58351893845611,0,2,0,0,5,22,3.1354942159291497,1,1,1,2,1,2,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,33.0
3,5,37,3.6375861597263857,0,1,2,2,7,6,1.9459101490553132,1,1,0,1,6,6,11,2.4849066497880004,1,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,1,0,207.0
4,5,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,1,0,0,0,1,5,36,3.6109179126442243,1,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,2,0,1,1,84.0
0,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,242,5.493061443340548,1,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,3,0,1,0,225.0
5,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,4,5,1,5,66.0
1,5,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,1,0,0,3,3,3,29,3.4011973816621555,1,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,40,3.713572066704308,1,1,5,0,1,0,99.0
1,3,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,1,0,0,4,2,9,20,3.044522437723423,1,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,1,2,80.0
3,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,1,4,4,4,108,4.6913478822291435,1,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,3,99.0
1,3,9,2.302585092994046,0,0,4,2,9,0,0.0,0,1,0,0,0,0,46,3.8501476017100584,1,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,1,0,50.0
5,1,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,1,0,1,1,1,1,108,4.6913478822291435,1,1,0,3,3,8,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,1,5,236.0
1,3,9,2.302585092994046,0,0,4,2,9,0,0.0,0,1,0,0,0,0,31,3.4657359027997265,1,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,40,3.713572066704308,1,1,5,0,1,0,78.0
5,3,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,1,0,3,0,74,4.31748811353631,1,1,2,4,4,4,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,1,112.0
1,0,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,1,0,2,2,3,7,137,4.927253685157205,1,0,2,2,4,7,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,124.0
5,3,35,3.58351893845611,0,2,0,0,5,17,2.8903717578961645,1,0,2,2,3,7,121,4.804021044733257,1,0,1,1,2,1,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,5,0,1,0,213.0
3,2,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,1,4,4,4,125,4.836281906951478,1,0,2,0,6,5,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,2,0,1,0,133.0
0,5,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,1,2,3,1,8,129,4.867534450455582,1,0,0,4,3,9,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,1,1,74.0
0,2,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,1,2,4,0,4,113,4.736198448394496,1,0,2,3,1,3,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,6,0,1,1,180.0
5,2,33,3.5263605246161616,0,0,3,5,3,10,2.3978952727983707,1,1,1,0,3,0,70,4.2626798770413155,1,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,1,5,210.0
7,0,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,1,2,2,2,2,75,4.330733340286331,1,0,0,0,5,5,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,4,0,1,3,58.0
