slot_person_name,slot_container_count,slot_container_count_abs_log1p,slot_container_count_is_even,slot_container_count_mod3,slot_container_count_mod5,slot_container_count_mod7,slot_container_count_mod10,slot_items_per_container,slot_items_per_container_abs_log1p,slot_items_per_container_is_even,slot_items_per_container_mod3,slot_items_per_container_mod5,slot_items_per_container_mod7,slot_items_per_container_mod10,slot_pieces_per_unit,slot_pieces_per_unit_abs_log1p,slot_pieces_per_unit_is_even,slot_pieces_per_unit_mod3,slot_pieces_per_unit_mod5,slot_pieces_per_unit_mod7,slot_pieces_per_unit_mod10,slot_unit_name,slot_small_piece_item_name,slot_container_name,slot_heat_device,slot_price_per_unit,slot_price_per_unit_abs_log1p,slot_price_per_unit_frac,slot_price_per_unit_n_decimals,slot_currency_symbol,gcd_all,n_multiple_pairs,y
5,10,2.3978952727983707,1,1,0,3,0,84,4.442651256490317,1,0,4,0,4,12,2.5649493574615367,1,0,2,5,2,2,0,2,0,2.25,1.1786549963416462,0.25,2,0,2,1,157.5
2,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,4,0,5,3,5.0,1.791759469228055,0.0,1,2,1,2,160.0
6,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,5,2,0,3,8.5,2.2512917986064953,0.5,1,1,6,3,255.0
2,10,2.3978952727983707,1,1,0,3,0,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,2,0,3,3,2.0,1.0986122886681098,0.0,1,3,2,1,260.0
1,11,2.4849066497880004,0,2,1,4,1,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,0,0,4,1,10.0,2.3978952727983707,0.0,1,1,1,1,1430.0
3,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,3,3,2,0,5.0,1.791759469228055,0.0,1,0,5,3,275.0
0,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,5,5,2,1,2.0,1.0986122886681098,0.0,1,2,2,1,120.0
0,10,2.3978952727983707,1,1,0,3,0,120,4.795790545596741,1,0,0,1,0,12,2.5649493574615367,1,0,2,5,2,5,5,3,0,6.5,2.0149030205422647,0.5,1,1,2,2,650.0
4,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,5,1,2,3,6.0,1.9459101490553132,0.0,1,0,6,2,216.0
6,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,2,5,0,2,6.75,2.0476928433652555,0.75,2,0,1,1,438.75
3,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,3,3,4,1,9.25,2.327277705584417,0.25,2,2,1,1,323.75
0,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,3,4,5,0,1.0,0.6931471805599453,0.0,1,2,1,1,60.0
4,7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,2,2,3,2,9.0,2.302585092994046,0.0,1,1,1,1,315.0
4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,0,4,5,0,5.5,1.8718021769015913,0.5,1,0,5,3,137.5
3,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,4,2,2,1,5.5,1.8718021769015913,0.5,1,1,1,1,346.5
0,12,2.5649493574615367,1,0,2,5,2,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,5,1,3,3,1.25,0.8109302162163288,0.25,2,0,3,2,195.0
0,9,2.302585092994046,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,5,1,5,0,6.5,2.0149030205422647,0.5,1,0,1,1,643.5
4,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,3,4,1,2,0.75,0.5596157879354227,0.75,2,1,4,3,30.0
6,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,4,1,1,0,4.25,1.6582280766035324,0.25,2,2,4,3,136.0
7,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,5,3,8.0,2.1972245773362196,0.0,1,3,2,3,192.0
7,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,3,3,0,1,5.25,1.8325814637483102,0.25,2,3,1,1,210.0
6,6,1.9459101490553132,1,0,1,6,6,81,4.406719247264253,0,0,1,4,1,9,2.302585092994046,0,0,4,2,9,0,4,2,1,4.75,1.749199854809259,0.75,2,1,3,1,256.5
6,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,9,2.302585092994046,0,0,4,2,9,1,0,3,0,6.0,1.9459101490553132,0.0,1,0,9,3,648.0
6,3,1.3862943611198906,0,0,3,3,3,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,4,3,5,0,4.5,1.7047480922384253,0.5,1,3,1,2,202.5
4,11,2.4849066497880004,0,2,1,4,1,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,0,2,3,1,9.0,2.302585092994046,0.0,1,3,1,1,297.0
5,7,2.0794415416798357,0,1,2,0,7,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,0,2,5,1,4.25,1.6582280766035324,0.25,2,3,1,1,386.75
6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1,1,3,1.0,0.6931471805599453,0.0,1,0,1,2,9.0
3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,5,0,2,5.75,1.9095425048844386,0.75,2,2,1,1,69.0
5,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,3,1,0,3,1.25,0.8109302162163288,0.25,2,1,1,1,25.0
3,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,2,3,3,3,8.75,2.277267285009756,0.75,2,2,3,3,393.75
4,3,1.3862943611198906,0,0,3,3,3,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,1,2,0,2,7.25,2.1102132003465894,0.25,2,1,1,1,174.0
0,12,2.5649493574615367,1,0,2,5,2,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,5,3,4,1,7.75,2.169053700369523,0.75,2,3,4,2,1302.0
4,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,5,1,0,0,6.75,2.0476928433652555,0.75,2,0,1,1,222.75
0,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,3,0,2,2,7.5,2.1400661634962708,0.5,1,2,1,1,292.5
5,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,1,2,1,7.0,2.0794415416798357,0.0,1,1,1,1,616.0
6,2,1.0986122886681098,1,2,2,2,2,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,0,5,0,2,9.25,2.327277705584417,0.25,2,3,1,1,203.5
2,3,1.3862943611198906,0,0,3,3,3,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,5,3,3,8.25,2.224623551524334,0.25,2,1,1,1,321.75
1,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,5,0,4,0,5.0,1.791759469228055,0.0,1,2,1,1,180.0
0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1,0,2,9.25,2.327277705584417,0.25,2,1,2,2,555.0
5,6,1.9459101490553132,1,0,1,6,6,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,3,1,3,3,1.0,0.6931471805599453,0.0,1,2,2,1,48.0
3,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,3,1,3,3,9.25,2.327277705584417,0.25,2,2,2,3,185.0
7,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,5,4,5,1,4.25,1.6582280766035324,0.25,2,0,2,3,59.5
4,7,2.0794415416798357,0,1,2,0,7,75,4.330733340286331,0,0,0,5,5,5,1.791759469228055,0,2,0,5,5,3,3,0,0,7.5,2.1400661634962708,0.5,1,0,1,1,787.5
5,11,2.4849066497880004,0,2,1,4,1,100,4.61512051684126,1,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,0,3,3,3,5.0,1.791759469228055,0.0,1,1,1,1,550.0
4,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,3,2,3,1,5.0,1.791759469228055,0.0,1,3,1,1,225.0
3,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,1,5,4,0,0.5,0.4054651081081644,0.5,1,3,3,3,40.5
7,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,3,2,3,3,6.5,2.0149030205422647,0.5,1,1,2,3,156.0
6,11,2.4849066497880004,0,2,1,4,1,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,0,3,5,1,2.75,1.3217558399823195,0.75,2,2,1,2,332.75
1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,3,3,5,0,2.75,1.3217558399823195,0.75,2,2,4,3,165.0
3,2,1.0986122886681098,1,2,2,2,2,77,4.356708826689592,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,4,4,3,0,4.75,1.749199854809259,0.75,2,3,1,1,66.5
0,12,2.5649493574615367,1,0,2,5,2,108,4.6913478822291435,1,0,3,3,8,9,2.302585092994046,0,0,4,2,9,2,2,3,0,8.5,2.2512917986064953,0.5,1,1,3,2,1224.0
4,12,2.5649493574615367,1,0,2,5,2,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,3,1,0,1,2.75,1.3217558399823195,0.75,2,3,1,1,297.0
4,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,4,4,3,1.0,0.6931471805599453,0.0,1,2,2,1,70.0
3,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,0,5,3,2,6.75,2.0476928433652555,0.75,2,1,1,1,101.25
0,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,1,3,0,6.75,2.0476928433652555,0.75,2,0,2,2,567.0
2,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,5,4,1,3.5,1.5040773967762742,0.5,1,3,2,2,336.0
2,11,2.4849066497880004,0,2,1,4,1,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,2,2,0,1,10.0,2.3978952727983707,0.0,1,2,1,1,1100.0
1,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,1,2,1,1.25,0.8109302162163288,0.25,2,3,1,2,31.25
6,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,1,1,0,3,3.25,1.4469189829363254,0.25,2,1,3,3,48.75
2,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,0,1,5,3,3.25,1.4469189829363254,0.25,2,3,8,3,234.0
5,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,0,2,3,2,5.5,1.8718021769015913,0.5,1,2,1,1,385.0
2,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,3,5,3,1,4.5,1.7047480922384253,0.5,1,1,3,2,378.0
3,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,5,3,2,0,8.5,2.2512917986064953,0.5,1,1,1,1,297.5
3,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,3,4,3,0,7.75,2.169053700369523,0.75,2,3,3,1,697.5
3,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,9,2.302585092994046,0,0,4,2,9,4,2,3,1,2.5,1.252762968495368,0.5,1,0,1,1,90.0
2,11,2.4849066497880004,0,2,1,4,1,126,4.844187086458591,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,4,0,3,0,8.0,2.1972245773362196,0.0,1,3,1,1,1232.0
0,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1,5,0,6.25,1.9810014688665833,0.25,2,3,1,1,131.25
6,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,1,4,5,1,7.5,2.1400661634962708,0.5,1,2,1,2,90.0
7,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,0,2,2,2.0,1.0986122886681098,0.0,1,0,4,3,24.0
2,9,2.302585092994046,0,0,4,2,9,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,2,1,0,0,1.0,0.6931471805599453,0.0,1,2,1,1,54.0
5,11,2.4849066497880004,0,2,1,4,1,81,4.406719247264253,0,0,1,4,1,9,2.302585092994046,0,0,4,2,9,2,5,0,3,8.25,2.224623551524334,0.25,2,3,1,1,816.75
2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,5,5,2,0.75,0.5596157879354227,0.75,2,0,3,3,6.75
7,2,1.0986122886681098,1,2,2,2,2,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,0,0,0.5,0.4054651081081644,0.5,1,2,1,1,13.0
5,11,2.4849066497880004,0,2,1,4,1,144,4.976733742420574,1,0,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,0,1,2,7.25,2.1102132003465894,0.25,2,1,1,1,957.0
1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,5,4,0,0,6.5,2.0149030205422647,0.5,1,2,3,3,58.5
7,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,0,5,3,1,8.75,2.277267285009756,0.75,2,2,8,3,630.0
2,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,3,1,4,1,0.5,0.4054651081081644,0.5,1,0,3,3,6.0
0,6,1.9459101490553132,1,0,1,6,6,121,4.804021044733257,0,1,1,2,1,11,2.4849066497880004,0,2,1,4,1,2,4,0,2,5.75,1.9095425048844386,0.75,2,1,1,1,379.5
0,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,3,0,4,2,0.75,0.5596157879354227,0.75,2,0,1,1,63.0
3,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,1,5,0,0,6.5,2.0149030205422647,0.5,1,0,1,1,130.0
3,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,1,5,3,2,4.75,1.749199854809259,0.75,2,0,1,1,213.75
4,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,3,0,2,1,5.75,1.9095425048844386,0.75,2,2,8,3,230.0
5,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,1,0,2,1,0.75,0.5596157879354227,0.75,2,1,2,3,16.5
0,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,2,5,2,2,10.0,2.3978952727983707,0.0,1,2,8,3,960.0
1,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,5,1,1,3,3.0,1.3862943611198906,0.0,1,3,2,2,240.0
5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,0,3,0,1,3,4,0,5.5,1.8718021769015913,0.5,1,0,2,3,44.0
7,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,2,2,0,2,9.0,2.302585092994046,0.0,1,2,5,3,495.0
5,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,0,5,2,1,1.0,0.6931471805599453,0.0,1,0,1,1,80.0
5,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,0,5,1,0,3.5,1.5040773967762742,0.5,1,2,5,3,157.5
3,12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,0,4,4,1,1.75,1.0116009116784799,0.75,2,2,4,1,84.0
5,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,3,0,5,3,1.0,0.6931471805599453,0.0,1,1,2,1,24.0
4,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,2,5,0,0,4.25,1.6582280766035324,0.25,2,2,3,3,255.0
1,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,1,2,1,2,4.5,1.7047480922384253,0.5,1,3,1,2,126.0
5,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,1,2,5,2,2.25,1.1786549963416462,0.25,2,1,1,1,123.75
2,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,0,4,4,1,3.25,1.4469189829363254,0.25,2,1,3,2,156.0
5,8,2.1972245773362196,1,2,3,1,8,143,4.969813299576001,0,2,3,3,3,11,2.4849066497880004,0,2,1,4,1,2,2,4,3,2.5,1.252762968495368,0.5,1,1,1,1,260.0
4,12,2.5649493574615367,1,0,2,5,2,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,5,5,4,0,1.75,1.0116009116784799,0.75,2,3,6,2,147.0
1,12,2.5649493574615367,1,0,2,5,2,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,5,5,0,2,8.5,2.2512917986064953,0.5,1,3,3,2,1326.0
6,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,4,3,2,2,6.0,1.9459101490553132,0.0,1,0,1,1,504.0
6,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,9,2.302585092994046,0,0,4,2,9,2,0,0,3,6.25,1.9810014688665833,0.25,2,1,3,3,243.75
2,6,1.9459101490553132,1,0,1,6,6,108,4.6913478822291435,1,0,3,3,8,9,2.302585092994046,0,0,4,2,9,5,4,3,0,8.0,2.1972245773362196,0.0,1,2,3,2,576.0
0,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,0,2,5,1,10.0,2.3978952727983707,0.0,1,0,4,1,240.0
5,10,2.3978952727983707,1,1,0,3,0,80,4.394449154672439,1,2,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,0,0,0,5.5,1.8718021769015913,0.5,1,1,10,3,440.0
5,2,1.0986122886681098,1,2,2,2,2,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,0,1,1,2,2.75,1.3217558399823195,0.75,2,1,1,1,16.5
5,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1,3,1,0.5,0.4054651081081644,0.5,1,0,1,2,40.5
7,5,1.791759469228055,0,2,0,5,5,143,4.969813299576001,0,2,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,1,0,3,10.0,2.3978952727983707,0.0,1,3,1,1,650.0
7,2,1.0986122886681098,1,2,2,2,2,121,4.804021044733257,0,1,1,2,1,11,2.4849066497880004,0,2,1,4,1,0,2,0,3,9.75,2.3749057545736716,0.75,2,2,1,1,214.5
1,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,5,2,3,1,1.0,0.6931471805599453,0.0,1,0,6,2,60.0
6,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,4,1,5,2,2.75,1.3217558399823195,0.75,2,1,1,2,332.75
5,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,1,4,0,1,8.0,2.1972245773362196,0.0,1,0,1,2,216.0
6,5,1.791759469228055,0,2,0,5,5,112,4.727387818712341,1,1,2,0,2,8,2.1972245773362196,1,2,3,1,8,4,3,4,3,7.25,2.1102132003465894,0.25,2,2,1,1,507.5
5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,5,4,0,2,2.75,1.3217558399823195,0.75,2,1,5,3,110.0
7,5,1.791759469228055,0,2,0,5,5,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,4,1,4,3,6.75,2.0476928433652555,0.75,2,2,1,2,506.25
3,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,1,3,3,3,2.75,1.3217558399823195,0.75,2,3,4,2,99.0
1,5,1.791759469228055,0,2,0,5,5,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,4,3,0,0,1.0,0.6931471805599453,0.0,1,3,1,1,65.0
1,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,0,4,4,1,3.5,1.5040773967762742,0.5,1,1,5,3,122.5
0,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,0,5,0,2,7.25,2.1102132003465894,0.25,2,1,1,1,145.0
0,9,2.302585092994046,0,0,4,2,9,143,4.969813299576001,0,2,3,3,3,11,2.4849066497880004,0,2,1,4,1,0,0,2,2,5.5,1.8718021769015913,0.5,1,3,1,1,643.5
2,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,4,0,1,2,8.5,2.2512917986064953,0.5,1,1,5,2,935.0
2,11,2.4849066497880004,0,2,1,4,1,54,4.007333185232471,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,4,2,2,3,9.75,2.3749057545736716,0.75,2,3,1,1,643.5
6,9,2.302585092994046,0,0,4,2,9,49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,2,4,2,5.5,1.8718021769015913,0.5,1,0,1,1,346.5
3,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,3,2,2,0,6.75,2.0476928433652555,0.75,2,1,1,2,661.5
2,4,1.6094379124341003,1,1,4,4,4,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,4,5,1,1,7.0,2.0794415416798357,0.0,1,3,1,1,196.0
6,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,5,3,4,0,3.0,1.3862943611198906,0.0,1,3,2,3,48.0
1,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,2,4,0,2,1.75,1.0116009116784799,0.75,2,2,2,3,14.0
0,7,2.0794415416798357,0,1,2,0,7,120,4.795790545596741,1,0,0,1,0,12,2.5649493574615367,1,0,2,5,2,3,1,5,0,8.5,2.2512917986064953,0.5,1,0,1,1,595.0
0,5,1.791759469228055,0,2,0,5,5,165,5.111987788356544,0,0,0,4,5,11,2.4849066497880004,0,2,1,4,1,3,0,3,0,3.5,1.5040773967762742,0.5,1,2,1,2,262.5
7,12,2.5649493574615367,1,0,2,5,2,156,5.056245805348308,1,0,1,2,6,12,2.5649493574615367,1,0,2,5,2,0,5,2,1,6.75,2.0476928433652555,0.75,2,3,12,3,1053.0
6,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,1,4,3,2,8.25,2.224623551524334,0.25,2,3,1,2,1188.0
1,10,2.3978952727983707,1,1,0,3,0,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,4,2,2,1,8.5,2.2512917986064953,0.5,1,3,1,1,765.0
1,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,2,2,2,7.5,2.1400661634962708,0.5,1,3,1,1,150.0
3,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,11,2.4849066497880004,0,2,1,4,1,5,5,4,2,8.0,2.1972245773362196,0.0,1,1,1,2,512.0
2,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,1,2,3,1,0.5,0.4054651081081644,0.5,1,3,3,1,60.0
6,9,2.302585092994046,0,0,4,2,9,154,5.043425116919247,1,1,4,0,4,11,2.4849066497880004,0,2,1,4,1,5,2,4,2,8.75,2.277267285009756,0.75,2,1,1,1,1102.5
