slot_n_people,slot_n_people_abs_log1p,slot_n_people_is_even,slot_n_people_mod3,slot_n_people_mod5,slot_n_people_mod7,slot_n_people_mod10,slot_total_amount,slot_total_amount_abs_log1p,slot_total_amount_is_even,slot_total_amount_mod3,slot_total_amount_mod7,slot_total_amount_mod10,slot_external_contrib,slot_external_contrib_abs_log1p,slot_external_contrib_mod3,slot_external_contrib_mod7,slot_currency,slot_org_source,slot_group_label,gcd_all,n_multiple_pairs,y
41,3.7376696182833684,0,2,1,6,1,168625,12.035438523811228,0,1,2,5,61000,11.0186455364637,1,2,0,3,6,1,0,2625.0
44,3.8066624897703196,1,2,4,2,4,322620,12.68423353864882,1,0,4,0,175000,12.07254696717504,1,0,4,4,2,4,0,3355.0
14,2.70805020110221,1,2,4,0,4,147080,11.898738734413037,1,2,3,0,95000,11.461642696843066,2,3,3,6,0,2,0,3720.0
56,4.04305126783455,1,2,1,0,6,603280,13.310138370480248,1,1,6,0,50000,10.819798284210286,2,6,4,5,2,8,0,9880.0
5,1.791759469228055,0,2,0,5,5,132575,11.794911344877129,0,2,2,5,116000,11.661354090741,2,3,3,2,0,5,2,3315.0
57,4.060443010546419,0,0,2,1,7,539635,13.198650117176308,0,1,5,5,166000,12.019749091416921,1,2,0,0,6,1,0,6555.0
42,3.7612001156935624,1,0,2,0,2,556660,13.229711716032297,1,1,6,0,169000,12.037659911047468,1,6,2,4,1,2,0,9230.0
27,3.332204510175204,0,0,2,6,7,111295,11.619948597713956,0,1,2,5,28000,10.239995502805316,1,0,2,5,4,1,0,3085.0
38,3.6635616461296463,1,2,3,3,8,54750,10.91055091235213,1,0,3,0,31000,10.34177474101152,1,4,1,2,7,2,0,625.0
32,3.4965075614664802,1,2,2,4,2,170920,12.048956740431228,1,1,1,0,129000,11.767575435251748,0,4,5,7,7,8,0,1310.0
26,3.295836866004329,1,2,1,5,6,247060,12.417390548682386,1,1,2,0,200000,12.206077645517674,2,3,4,5,4,2,0,1810.0
39,3.6888794541139363,0,0,4,4,9,81390,11.307019980767294,1,0,1,0,42000,10.645448706505872,0,0,2,1,1,3,0,1010.0
37,3.6375861597263857,0,1,2,2,7,193015,12.170528366005282,0,1,4,5,60000,11.002116507732017,0,3,5,0,7,1,0,3595.0
26,3.295836866004329,1,2,1,5,6,241690,12.39541532975501,1,1,1,0,71000,11.170449240431308,2,6,2,3,0,2,0,6565.0
34,3.5553480614894135,1,1,4,6,4,81800,11.31204474745499,1,2,5,0,24000,10.085850775128717,0,4,0,1,0,2,0,1700.0
55,4.02535169073515,0,1,0,6,5,394950,12.886516985555431,1,0,3,0,16000,9.680406499268875,1,5,4,4,2,5,0,6890.0
7,2.0794415416798357,0,1,2,0,7,143445,11.8737139367405,0,0,1,5,90000,11.407576060361786,0,1,0,1,6,1,0,7635.0
23,3.1780538303479458,0,2,3,2,3,235155,12.368004402675998,0,0,4,5,132000,11.790564777297387,0,1,2,7,6,1,0,4485.0
28,3.367295829986474,1,1,3,0,8,314080,12.65740619340741,1,1,4,0,45000,10.714439990727769,0,4,3,6,2,4,0,9610.0
7,2.0794415416798357,0,1,2,0,7,114015,11.644094068405563,0,0,6,5,64000,11.06665398721974,1,6,4,6,5,1,0,7145.0
35,3.58351893845611,0,2,0,0,5,350325,12.766619428526601,0,0,3,5,81000,11.302216779257382,0,3,0,3,5,5,0,7695.0
9,2.302585092994046,0,0,4,2,9,216595,12.285789146157823,0,1,1,5,145000,11.884495917930655,1,2,5,0,4,1,0,7955.0
45,3.828641396489095,0,0,0,3,5,269125,12.502934950405232,0,1,3,5,169000,12.037659911047468,1,6,1,5,5,5,0,2225.0
9,2.302585092994046,0,0,4,2,9,171820,12.054208516219344,1,1,5,0,163000,12.001511614739405,1,5,3,3,1,1,0,980.0
5,1.791759469228055,0,2,0,5,5,143400,11.87340018062404,1,0,5,0,135000,11.813037464800539,0,5,0,3,7,5,2,1680.0
57,4.060443010546419,0,0,2,1,7,560460,13.23651493834201,1,0,5,0,3000,8.006700845440367,0,4,4,4,0,3,0,9780.0
22,3.1354942159291497,1,1,2,1,2,317180,12.66722786783153,1,2,3,0,181000,12.10625783509458,1,1,0,6,6,2,0,6190.0
35,3.58351893845611,0,2,0,0,5,258850,12.464007885563845,1,1,4,0,136000,11.820417517632333,1,4,3,3,5,5,0,3510.0
17,2.8903717578961645,0,2,2,3,7,198790,12.200009300550041,1,1,4,0,31000,10.34177474101152,1,4,3,7,7,1,0,9870.0
52,3.970291913552122,1,1,2,3,2,519960,13.16150908774497,1,0,0,0,53000,10.87806606028079,2,3,4,6,6,4,0,8980.0
14,2.70805020110221,1,2,4,0,4,248520,12.423282627990556,1,0,6,0,141000,11.856522261533737,0,6,5,2,7,2,0,7680.0
12,2.5649493574615367,1,0,2,5,2,206200,12.23660670021376,1,1,1,0,106000,11.571203807011969,1,6,0,7,5,4,0,8350.0
35,3.58351893845611,0,2,0,0,5,380650,12.849638223816157,1,1,4,0,164000,12.00762780434872,2,4,5,3,5,5,0,6190.0
51,3.9512437185814275,0,0,1,2,1,560715,13.2369698174635,0,0,1,5,180000,12.100717685412471,0,2,1,0,4,3,0,7465.0
26,3.295836866004329,1,2,1,5,6,286440,12.565287860247306,1,0,0,0,171000,12.049424683420915,0,4,5,5,4,2,0,4440.0
47,3.871201010907891,0,2,2,5,7,217740,12.29106156205804,1,0,5,0,57000,10.950824090522445,0,6,2,3,6,1,0,3420.0
23,3.1780538303479458,0,2,3,2,3,244010,12.40496858522639,1,2,4,0,17000,9.741027444837728,2,4,1,0,0,1,0,9870.0
9,2.302585092994046,0,0,4,2,9,140595,11.853645808451873,0,0,0,5,105000,11.561725152903833,0,0,5,2,4,3,0,3955.0
28,3.367295829986474,1,1,3,0,8,246540,12.415283587234219,1,0,0,0,35000,10.463131911491967,2,0,2,5,7,28,2,7555.0
11,2.4849066497880004,0,2,1,4,1,197505,12.193524242608694,0,0,0,5,154000,11.944714374881176,1,0,3,6,0,11,2,3955.0
15,2.772588722239781,0,0,0,1,5,223225,12.315939990160354,0,1,2,5,163000,12.001511614739405,1,5,3,4,3,5,0,4015.0
43,3.784189633918261,0,1,3,1,3,350025,12.765762716420834,0,0,4,5,63000,11.050905878263567,0,0,4,1,3,1,0,6675.0
46,3.8501476017100584,1,1,1,4,6,409830,12.923500158582778,1,0,1,0,175000,12.07254696717504,1,0,2,2,3,2,0,5105.0
55,4.02535169073515,0,1,0,6,5,355300,12.780720596528097,1,1,1,0,187000,12.138869243416009,1,2,0,1,4,55,2,3060.0
23,3.1780538303479458,0,2,3,2,3,235135,12.367919349134743,0,1,5,5,34000,10.434145214930487,1,1,3,6,3,1,0,8745.0
25,3.258096538021482,0,1,0,4,5,278875,12.538522517564353,0,1,2,5,132000,11.790564777297387,0,1,2,5,1,25,2,5875.0
24,3.2188758248682006,1,0,4,3,4,250320,12.430499373221329,1,0,0,0,180000,12.100717685412471,0,2,4,1,4,24,2,2930.0
53,3.9889840465642745,0,2,3,4,3,657725,13.39654371020947,0,2,5,5,190000,12.154784614286667,1,6,0,0,3,1,0,8825.0
53,3.9889840465642745,0,2,3,4,3,603210,13.310022331583879,1,0,6,0,149000,11.91170829631447,2,5,2,4,7,1,0,8570.0
27,3.332204510175204,0,0,2,6,7,331235,12.710586391238472,0,2,2,5,107000,11.580593459194764,2,5,0,0,4,1,0,8305.0
40,3.713572066704308,1,1,0,5,0,238000,12.380030154325457,1,1,0,0,2000,7.601402334583733,2,5,4,7,5,40,3,5900.0
36,3.6109179126442243,1,0,1,1,6,118100,11.679295469550114,1,2,3,0,74000,11.211833885608513,2,3,4,6,1,4,0,1225.0
27,3.332204510175204,0,0,2,6,7,204140,12.226566210544492,1,2,6,0,182000,12.111767460549332,2,0,3,7,5,1,0,820.0
7,2.0794415416798357,0,1,2,0,7,69880,11.154549074391738,1,1,6,0,22000,9.99884318585288,1,6,5,6,4,1,0,6840.0
41,3.7376696182833684,0,2,1,6,1,185235,12.12938596675325,0,0,1,5,69000,11.141876276228,0,1,1,7,2,1,0,2835.0
5,1.791759469228055,0,2,0,5,5,28200,10.247112717290387,1,0,4,0,4000,8.294299608857235,1,3,1,2,5,5,2,4840.0
13,2.6390573296152584,0,1,3,6,3,251275,12.434307215588534,0,1,3,5,171000,12.049424683420915,0,4,3,2,0,1,0,6175.0
19,2.995732273553991,0,1,4,5,9,144910,11.88387503985116,1,1,3,0,109000,11.599112335481124,1,3,2,7,7,1,0,1890.0
38,3.6635616461296463,1,2,3,3,8,376220,12.837932015662723,1,2,5,0,8000,8.987321812850125,2,6,0,2,5,2,0,9690.0
32,3.4965075614664802,1,2,2,4,2,266440,12.492908109710283,1,1,6,0,193000,12.170450649220749,1,3,3,2,7,8,0,2295.0
19,2.995732273553991,0,1,4,5,9,350485,12.767076041720383,0,1,2,5,164000,12.00762780434872,2,4,5,0,4,1,0,9815.0
42,3.7612001156935624,1,0,2,0,2,447470,13.011367010127874,1,2,2,0,89000,11.39640288460621,2,2,3,1,1,2,0,8535.0
27,3.332204510175204,0,0,2,6,7,101080,11.523677454607132,1,1,0,0,73000,11.19822841866684,1,4,5,6,1,1,0,1040.0
21,3.091042453358316,0,0,1,0,1,248230,12.422115043228157,1,1,3,0,46000,10.736418414365376,1,3,3,5,6,1,0,9630.0
56,4.04305126783455,1,2,1,0,6,697120,13.454714275823502,1,1,4,0,164000,12.00762780434872,2,4,4,7,3,8,0,9520.0
5,1.791759469228055,0,2,0,5,5,85675,11.358328018691033,0,1,2,5,71000,11.170449240431308,2,6,0,4,2,5,2,2935.0
42,3.7612001156935624,1,0,2,0,2,518410,13.158523642930883,1,1,4,0,178000,12.08954444723597,1,4,2,5,6,2,0,8105.0
34,3.5553480614894135,1,1,4,6,4,336640,12.726772359619336,1,1,3,0,83000,11.326607934898927,2,1,5,7,3,2,0,7460.0
50,3.9318256327243257,1,2,0,1,0,445750,13.007515779132854,1,1,4,0,80000,11.289794413577894,2,4,4,3,2,50,2,7315.0
27,3.332204510175204,0,0,2,6,7,404415,12.910199330133127,0,0,4,5,144000,11.87757552297847,0,3,5,3,4,9,0,9645.0
24,3.2188758248682006,1,0,4,3,4,18120,9.804826765712157,1,0,4,0,9000,9.105090961257085,0,5,0,7,1,24,2,380.0
28,3.367295829986474,1,1,3,0,8,36440,10.50344979336838,1,2,5,0,2000,7.601402334583733,2,5,3,0,6,4,0,1230.0
57,4.060443010546419,0,0,2,1,7,566285,13.246854529917442,0,2,6,5,53000,10.87806606028079,2,3,2,5,5,1,0,9005.0
39,3.6888794541139363,0,0,4,4,9,372640,12.82837076866974,1,1,2,0,109000,11.599112335481124,1,3,1,6,2,1,0,6760.0
52,3.970291913552122,1,1,2,3,2,292680,12.586838557692962,1,0,3,0,184000,12.122696471358964,1,5,3,4,6,4,0,2090.0
32,3.4965075614664802,1,2,2,4,2,295560,12.59663052430463,1,0,6,0,113000,11.635151947212842,2,6,5,0,4,8,0,5705.0
7,2.0794415416798357,0,1,2,0,7,150115,11.919163607543577,0,1,0,5,119000,11.686887175419702,2,0,2,6,4,7,2,4445.0
12,2.5649493574615367,1,0,2,5,2,124360,11.730943905311154,1,1,5,0,112000,11.626263078808801,1,0,2,5,0,4,0,1030.0
17,2.8903717578961645,0,2,2,3,7,195505,12.183346348473696,0,1,2,5,123000,11.719947764402807,0,3,1,5,0,1,0,4265.0
18,2.9444389791664403,1,0,3,4,8,306830,12.634052386395508,1,2,6,0,137000,11.827743504053695,2,3,3,6,3,2,0,9435.0
47,3.871201010907891,0,2,2,5,7,564970,13.244529681377651,1,1,0,0,165000,12.013706813470414,0,3,3,7,0,1,0,8510.0
56,4.04305126783455,1,2,1,0,6,130440,11.778676296233881,1,0,2,0,19000,9.852246888342531,1,2,2,6,3,8,0,1990.0
43,3.784189633918261,0,1,3,1,3,226595,12.330923975169577,0,2,5,5,69000,11.141876276228,0,1,5,6,2,1,0,3665.0
10,2.3978952727983707,1,1,0,3,0,205050,12.231014007667616,1,0,6,0,110000,11.608244735642321,2,2,3,1,7,10,2,9505.0
45,3.828641396489095,0,0,0,3,5,166925,12.025305879422518,0,2,3,5,155000,11.951186847493476,2,6,4,4,7,5,0,265.0
11,2.4849066497880004,0,2,1,4,1,188200,12.145265819615581,1,1,5,0,164000,12.00762780434872,2,4,2,1,3,1,0,2200.0
37,3.6375861597263857,0,1,2,2,7,177435,12.08636525949872,0,0,6,5,57000,10.950824090522445,0,6,3,2,3,1,0,3255.0
55,4.02535169073515,0,1,0,6,5,426500,12.963369990577007,1,2,4,0,58000,10.968215530759236,1,5,3,1,0,5,0,6700.0
9,2.302585092994046,0,0,4,2,9,150020,11.918530563279308,1,2,3,0,80000,11.289794413577894,2,4,1,4,0,1,0,7780.0
40,3.713572066704308,1,1,0,5,0,53200,10.881832472145556,1,1,0,0,29000,10.275085591132715,2,6,2,2,5,40,2,605.0
59,4.0943445622221,0,2,4,3,9,159220,11.97804845324086,1,1,5,0,7000,8.853808274977197,1,0,0,3,1,1,0,2580.0
13,2.6390573296152584,0,1,3,6,3,273825,12.520248147152776,0,0,6,5,176000,12.07824495582233,2,6,5,3,3,1,0,7525.0
19,2.995732273553991,0,1,4,5,9,187155,12.139697772663713,0,0,3,5,116000,11.661354090741,2,3,3,2,1,1,0,3745.0
60,4.110873864173311,1,0,0,4,0,203000,12.220966184120165,1,2,0,0,173000,12.06105265381003,2,2,4,0,0,20,0,500.0
22,3.1354942159291497,1,1,2,1,2,272850,12.51668113762507,1,0,4,0,181000,12.10625783509458,1,1,5,2,0,2,0,4175.0
49,3.912023005428146,0,1,4,0,9,510990,13.144107256506278,1,0,4,0,45000,10.714439990727769,0,4,4,1,5,1,0,9510.0
41,3.7376696182833684,0,2,1,6,1,147640,11.902538930353183,1,1,3,0,105000,11.561725152903833,0,0,2,6,0,1,0,1040.0
28,3.367295829986474,1,1,3,0,8,196780,12.189846714224101,1,1,3,0,46000,10.736418414365376,1,3,3,1,3,4,0,5385.0
39,3.6888794541139363,0,0,4,4,9,66010,11.097576673787884,1,1,0,0,43000,10.668978650219241,1,6,2,4,7,1,0,590.0
58,4.07753744390572,1,1,3,2,8,298870,12.607767321149527,1,1,5,0,124000,11.728044909070785,1,2,5,1,1,2,0,3015.0
60,4.110873864173311,1,0,0,4,0,266000,12.491255347155265,1,2,0,0,179000,12.095146671399466,2,3,3,1,5,20,0,1450.0
21,3.091042453358316,0,0,1,0,1,238450,12.381919117468888,1,1,2,0,61000,11.0186455364637,1,2,0,0,5,1,0,8450.0
33,3.5263605246161616,0,0,3,5,3,36945,10.517212666118583,0,0,6,5,15000,9.61587214452889,0,6,1,6,7,3,0,665.0
34,3.5553480614894135,1,1,4,6,4,470820,13.062233258301271,1,0,0,0,157000,11.964007453736912,1,4,1,7,3,2,0,9230.0
11,2.4849066497880004,0,2,1,4,1,90270,11.41057153610832,1,0,5,0,73000,11.19822841866684,1,4,1,6,6,1,0,1570.0
18,2.9444389791664403,1,0,3,4,8,178290,12.091172325852618,1,0,0,0,9000,9.105090961257085,0,5,1,3,7,18,2,9405.0
44,3.8066624897703196,1,2,4,2,4,213420,12.271022019756055,1,0,4,0,68000,11.127277689932466,2,2,0,7,2,4,0,3305.0
8,2.1972245773362196,1,2,3,1,8,69960,11.1556932229126,1,0,2,0,52000,10.859018228147887,1,4,0,3,2,8,2,2245.0
56,4.04305126783455,1,2,1,0,6,230240,12.346881865405717,1,2,3,0,18000,9.798182590890704,0,3,0,2,6,8,0,3790.0
37,3.6375861597263857,0,1,2,2,7,338710,12.732902515396887,1,1,1,0,49000,10.799595985047786,1,0,4,0,5,1,0,7830.0
37,3.6375861597263857,0,1,2,2,7,244905,12.408629742435979,0,0,3,5,39000,10.571342565808699,0,3,1,1,7,1,0,5565.0
19,2.995732273553991,0,1,4,5,9,315720,12.66261419118081,1,0,6,0,128000,11.759793355371237,2,5,5,4,7,1,0,9880.0
40,3.713572066704308,1,1,0,5,0,202800,12.219980481653478,1,0,3,0,133000,11.798111925972618,1,0,2,2,3,40,2,1745.0
11,2.4849066497880004,0,2,1,4,1,243640,12.40345110935835,1,1,5,0,175000,12.07254696717504,1,0,3,5,3,1,0,6240.0
11,2.4849066497880004,0,2,1,4,1,203730,12.224555775221173,1,0,2,0,166000,12.019749091416921,1,2,1,4,3,1,0,3430.0
52,3.970291913552122,1,1,2,3,2,339760,12.735997708236884,1,1,1,0,73000,11.19822841866684,1,4,1,2,5,4,0,5130.0
44,3.8066624897703196,1,2,4,2,4,131800,11.789048488275174,1,1,4,0,68000,11.127277689932466,2,2,0,6,3,4,0,1450.0
48,3.8918202981106265,1,0,3,6,8,541360,13.201841618104046,1,1,1,0,88000,11.385103457032141,1,3,1,3,6,16,0,9445.0
9,2.302585092994046,0,0,4,2,9,39015,10.57172709738989,0,0,4,5,18000,9.798182590890704,0,3,2,0,4,9,2,2335.0
13,2.6390573296152584,0,1,3,6,3,96680,11.479172178164838,1,2,3,0,40000,10.596659732783579,1,2,3,6,6,1,0,4360.0
13,2.6390573296152584,0,1,3,6,3,79395,11.282203268132468,0,0,1,5,48000,10.778977123006351,0,1,2,5,0,1,0,2415.0
30,3.4339872044851463,1,0,0,2,0,113150,11.636478488848525,1,2,2,0,89000,11.39640288460621,2,2,0,1,0,10,0,805.0
32,3.4965075614664802,1,2,2,4,2,428720,12.968561636690737,1,2,5,0,142000,11.863589378812122,1,5,5,7,0,16,0,8960.0
29,3.4011973816621555,0,2,4,1,9,321515,12.680802588139995,0,2,5,5,74000,11.211833885608513,2,3,0,1,4,1,0,8535.0
60,4.110873864173311,1,0,0,4,0,628000,13.350297037805756,1,1,2,0,172000,12.055255569732177,1,3,1,5,6,20,0,7600.0
43,3.784189633918261,0,1,3,1,3,339755,12.735982991901604,0,2,3,5,91000,11.418625774449596,1,0,2,3,0,1,0,5785.0
16,2.833213344056216,1,1,1,2,6,194000,12.175618592671356,1,2,2,0,152000,11.931642378754141,2,2,2,7,7,16,2,2625.0
12,2.5649493574615367,1,0,2,5,2,80880,11.300734217613963,1,0,2,0,18000,9.798182590890704,0,3,4,7,2,12,2,5240.0
7,2.0794415416798357,0,1,2,0,7,45465,10.724720072859292,0,0,0,5,7000,8.853808274977197,1,0,2,2,2,7,2,5495.0
29,3.4011973816621555,0,2,4,1,9,245425,12.410750755116952,0,1,5,5,149000,11.91170829631447,2,5,1,1,4,1,0,3325.0
49,3.912023005428146,0,1,4,0,9,278460,12.53703329263689,1,0,0,0,56000,10.933124826700707,2,0,5,4,4,7,0,4540.0
21,3.091042453358316,0,0,1,0,1,288725,12.573233420480625,0,2,3,5,137000,11.827743504053695,2,3,0,4,3,1,0,7225.0
47,3.871201010907891,0,2,2,5,7,429870,12.971240442660743,1,0,0,0,91000,11.418625774449596,1,0,3,5,5,1,0,7210.0
31,3.4657359027997265,0,1,1,3,1,198495,12.198524227772845,0,0,3,5,70000,11.156264806643742,1,0,4,4,7,1,0,4145.0
48,3.8918202981106265,1,0,3,6,8,351800,12.770820953805716,1,2,1,0,95000,11.461642696843066,2,3,4,5,3,8,0,5350.0
15,2.772588722239781,0,0,0,1,5,271250,12.510799870465956,1,2,0,0,173000,12.06105265381003,2,2,1,6,4,5,0,6550.0
58,4.07753744390572,1,1,3,2,8,341390,12.740783726956328,1,2,0,0,112000,11.626263078808801,1,0,4,6,3,2,0,3955.0
5,1.791759469228055,0,2,0,5,5,124925,11.73547684098325,0,2,3,5,97000,11.48247656671073,1,1,4,5,3,5,2,5585.0
56,4.04305126783455,1,2,1,0,6,222160,12.311157623230903,1,1,1,0,20000,9.90353755128617,2,1,4,0,0,8,0,3610.0
43,3.784189633918261,0,1,3,1,3,216470,12.285211868261001,1,2,2,0,32000,10.373522431293592,2,3,5,7,5,1,0,4290.0
10,2.3978952727983707,1,1,0,3,0,75250,11.228584471559369,1,1,0,0,11000,9.305741456739435,2,3,0,7,6,10,2,6425.0
6,1.9459101490553132,1,0,1,6,6,108860,11.5978271180566,1,2,3,0,50000,10.819798284210286,2,6,4,7,0,2,0,9810.0
44,3.8066624897703196,1,2,4,2,4,189740,12.153415263302959,1,2,5,0,175000,12.07254696717504,1,0,3,3,3,4,0,335.0
51,3.9512437185814275,0,0,1,2,1,627760,13.34991479976555,1,1,0,0,130000,11.775297421715827,1,3,4,5,4,1,0,9760.0
26,3.295836866004329,1,2,1,5,6,187820,12.14324466059105,1,2,3,0,69000,11.141876276228,0,1,0,3,1,2,0,4570.0
41,3.7376696182833684,0,2,1,6,1,201610,12.21409537718288,1,1,3,0,111000,11.6172944892629,0,1,2,1,2,1,0,2210.0
58,4.07753744390572,1,1,3,2,8,371630,12.825656705477835,1,2,0,0,184000,12.122696471358964,1,5,1,2,2,2,0,3235.0
7,2.0794415416798357,0,1,2,0,7,70830,11.168052036959455,1,0,4,0,66000,11.097425172408931,0,4,0,5,7,1,0,690.0
40,3.713572066704308,1,1,0,5,0,439200,12.992712446041898,1,0,6,0,142000,11.863589378812122,1,5,3,7,7,40,2,7430.0
23,3.1780538303479458,0,2,3,2,3,303815,12.624177533984774,0,2,1,5,191000,12.160033942617156,2,5,1,7,6,1,0,4905.0
60,4.110873864173311,1,0,0,4,0,234300,12.364361892519216,1,0,3,0,168000,12.031725210748633,0,0,2,7,5,60,2,1105.0
30,3.4339872044851463,1,0,0,2,0,146800,11.896833207128452,1,1,3,0,139000,11.842236406331555,1,1,4,3,6,10,0,260.0
24,3.2188758248682006,1,0,4,3,4,77320,11.255720866502989,1,1,5,0,13000,9.472781556562168,1,1,0,7,1,8,0,2680.0
6,1.9459101490553132,1,0,1,6,6,165710,12.018000586244458,1,2,6,0,128000,11.759793355371237,2,5,4,3,3,2,0,6285.0
48,3.8918202981106265,1,0,3,6,8,355640,12.781677074063312,1,2,5,0,131000,11.782960235741939,2,2,5,2,6,8,0,4680.0
17,2.8903717578961645,0,2,2,3,7,113675,11.641107575663534,0,2,2,5,92000,11.429554725537322,2,6,1,1,2,1,0,1275.0
55,4.02535169073515,0,1,0,6,5,447025,13.010372037452255,0,1,5,5,158000,11.970356641102999,2,3,1,6,1,5,0,5255.0
16,2.833213344056216,1,1,1,2,6,112200,11.628047184686986,1,0,4,0,61000,11.0186455364637,1,2,3,4,6,8,0,3200.0
54,4.007333185232471,1,0,4,5,4,144030,11.87778383316698,1,0,5,0,93000,11.440365524765756,0,5,5,5,3,6,0,945.0
41,3.7376696182833684,0,2,1,6,1,234065,12.363358405852905,0,2,6,5,92000,11.429554725537322,2,6,5,5,6,1,0,3465.0
17,2.8903717578961645,0,2,2,3,7,133215,11.799727149994702,0,0,5,5,50000,10.819798284210286,2,6,3,0,7,1,0,4895.0
30,3.4339872044851463,1,0,0,2,0,362600,12.801058335158986,1,2,0,0,194000,12.175618592671356,2,2,1,1,4,10,0,5620.0
43,3.784189633918261,0,1,3,1,3,453760,13.025325906691597,1,1,6,0,139000,11.842236406331555,1,1,5,3,4,1,0,7320.0
14,2.70805020110221,1,2,4,0,4,177530,12.086900520535764,1,2,3,0,81000,11.302216779257382,0,3,4,0,1,2,0,6895.0
42,3.7612001156935624,1,0,2,0,2,226740,12.331563675899696,1,0,3,0,18000,9.798182590890704,0,3,5,3,1,6,0,4970.0
29,3.4011973816621555,0,2,4,1,9,365965,12.810295711893524,0,1,5,5,88000,11.385103457032141,1,3,0,3,3,1,0,9585.0
42,3.7612001156935624,1,0,2,0,2,355030,12.779960388588702,1,1,4,0,178000,12.08954444723597,1,4,2,6,2,2,0,4215.0
25,3.258096538021482,0,1,0,4,5,185125,12.128791953311081,0,1,3,5,45000,10.714439990727769,0,4,1,2,5,25,2,5605.0
12,2.5649493574615367,1,0,2,5,2,94460,11.455942329885708,1,2,2,0,44000,10.691967639914864,2,5,0,7,0,4,0,4205.0
42,3.7612001156935624,1,0,2,0,2,518340,13.15838860581476,1,0,4,0,108000,11.58989576532275,0,4,3,3,6,6,0,9770.0
8,2.1972245773362196,1,2,3,1,8,112360,11.629472181142976,1,1,3,0,108000,11.58989576532275,0,4,2,0,2,8,2,545.0
39,3.6888794541139363,0,0,4,4,9,146345,11.89372896000753,0,2,3,5,35000,10.463131911491967,2,0,0,3,6,1,0,2855.0
10,2.3978952727983707,1,1,0,3,0,155750,11.956013857174835,1,2,0,0,65000,11.082157933374816,2,5,5,7,3,10,2,9075.0
10,2.3978952727983707,1,1,0,3,0,167150,12.026652874480662,1,2,4,0,72000,11.184435286790631,0,5,2,7,1,10,2,9515.0
10,2.3978952727983707,1,1,0,3,0,216650,12.286043042897075,1,2,0,0,162000,11.995357787034976,0,6,1,2,2,10,2,5465.0
10,2.3978952727983707,1,1,0,3,0,184750,12.126764251515691,1,1,6,0,157000,11.964007453736912,1,4,0,7,2,10,2,2775.0
49,3.912023005428146,0,1,4,0,9,484620,13.09112242113468,1,0,3,0,172000,12.055255569732177,1,3,1,1,1,1,0,6380.0
24,3.2188758248682006,1,0,4,3,4,226480,12.330416335176952,1,1,2,0,187000,12.138869243416009,1,2,4,1,6,8,0,1645.0
48,3.8918202981106265,1,0,3,6,8,475200,13.071493151405463,1,0,5,0,54000,10.896757843893464,0,2,2,3,3,48,2,8775.0
39,3.6888794541139363,0,0,4,4,9,290625,12.579792496178053,0,0,6,5,81000,11.302216779257382,0,3,2,0,6,3,0,5375.0
51,3.9512437185814275,0,0,1,2,1,69750,11.152687036498403,1,0,2,0,6000,8.699681400989514,0,1,0,3,0,3,0,1250.0
13,2.6390573296152584,0,1,3,6,3,267340,12.496280276073566,1,1,3,0,161000,11.989165855127435,2,0,5,1,0,1,0,8180.0
53,3.9889840465642745,0,2,3,4,3,88720,11.393251893376416,1,1,2,0,23000,10.043292972227004,2,5,3,4,2,1,0,1240.0
10,2.3978952727983707,1,1,0,3,0,122000,11.711784520403112,1,2,4,0,50000,10.819798284210286,2,6,5,1,5,10,2,7200.0
6,1.9459101490553132,1,0,1,6,6,170450,12.046203144371955,1,2,0,0,116000,11.661354090741,2,3,5,4,0,2,0,9075.0
15,2.772588722239781,0,0,0,1,5,132475,11.794156775926547,0,1,0,5,10000,9.210440366976517,1,4,3,5,1,5,0,8165.0
17,2.8903717578961645,0,2,2,3,7,268930,12.502210120104586,1,1,4,0,196000,12.185875040240456,1,0,4,3,2,1,0,4290.0
30,3.4339872044851463,1,0,0,2,0,319650,12.67498505461169,1,0,2,0,57000,10.950824090522445,0,6,1,4,6,30,2,8755.0
18,2.9444389791664403,1,0,3,4,8,317430,12.668015750862208,1,0,1,0,171000,12.049424683420915,0,4,3,1,2,18,2,8135.0
58,4.07753744390572,1,1,3,2,8,498300,13.11895959109068,1,0,5,0,14000,9.546884034617925,2,0,5,0,1,2,0,8350.0
56,4.04305126783455,1,2,1,0,6,382920,12.855583980568422,1,0,6,0,176000,12.07824495582233,2,6,2,4,3,8,0,3695.0
28,3.367295829986474,1,1,3,0,8,198200,12.197036946273975,1,2,2,0,75000,11.225256725762893,0,2,1,3,2,4,0,4400.0
51,3.9512437185814275,0,0,1,2,1,224410,12.3212344710371,1,1,4,0,178000,12.08954444723597,1,4,3,6,7,1,0,910.0
50,3.9318256327243257,1,2,0,1,0,113000,11.635151947212842,1,2,6,0,76000,11.23850177707664,1,1,1,3,5,50,2,740.0
45,3.828641396489095,0,0,0,3,5,146025,11.891539967027503,0,0,5,5,72000,11.184435286790631,0,5,4,5,1,45,2,1645.0
25,3.258096538021482,0,1,0,4,5,287000,12.567240979056246,1,2,0,0,46000,10.736418414365376,1,3,2,7,4,25,2,9640.0
43,3.784189633918261,0,1,3,1,3,302700,12.620500798605278,1,0,6,0,6000,8.699681400989514,0,1,1,3,2,1,0,6900.0
12,2.5649493574615367,1,0,2,5,2,130220,11.776988286073301,1,2,6,0,68000,11.127277689932466,2,2,1,5,3,4,0,5185.0
