slot_buyer_name,slot_item_label,slot_currency_symbol,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_mod3,slot_unit_price_mod5,slot_unit_price_mod7,slot_unit_price_mod10,slot_full_price_limit,slot_full_price_limit_abs_log1p,slot_full_price_limit_is_even,slot_full_price_limit_mod3,slot_full_price_limit_mod5,slot_full_price_limit_mod7,slot_full_price_limit_mod10,slot_for_self,slot_for_self_abs_log1p,slot_for_self_sign,slot_for_self_is_even,slot_for_self_mod3,slot_for_self_mod5,slot_for_self_mod7,slot_for_self_mod10,slot_spouse_count,slot_spouse_count_abs_log1p,slot_spouse_count_sign,slot_spouse_count_is_even,slot_spouse_count_mod3,slot_spouse_count_mod5,slot_spouse_count_mod7,slot_spouse_count_mod10,slot_kids_count,slot_kids_count_abs_log1p,slot_kids_count_sign,slot_kids_count_is_even,slot_kids_count_mod3,slot_kids_count_mod5,slot_kids_count_mod7,slot_kids_count_mod10,slot_others_count,slot_others_count_abs_log1p,slot_others_count_sign,slot_others_count_is_even,slot_others_count_mod3,slot_others_count_mod5,slot_others_count_mod7,slot_others_count_mod10,slot_others_label,n_multiple_pairs,y
4,3,2,284,5.652489180268651,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,3,23,1704.0
1,0,0,120,4.795790545596741,0,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,3,25,780.0
5,2,2,1036,6.9440872082295275,1,1,0,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,28,4144.0
3,4,1,1272,7.149131598557407,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,4,24,6996.0
3,4,1,1116,7.018401799069201,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,21,5022.0
4,1,0,692,6.541029999189903,2,2,6,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,4,20,3806.0
4,2,2,1158,7.055312843339752,0,3,3,8,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,19,4053.0
2,0,2,434,6.075346031088684,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,3,17,1953.0
2,0,0,822,6.71295620067707,0,2,3,2,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,4,15,1233.0
2,4,0,902,6.805722553416985,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,3,13,5863.0
2,4,2,278,5.631211781821365,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,24,1390.0
2,3,1,1000,6.90875477931522,1,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,3,15,2500.0
5,0,1,420,6.042632833682381,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,3,28,1260.0
2,0,0,1020,6.928537818164665,0,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,28,5100.0
3,3,1,100,4.61512051684126,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,4,25,500.0
7,3,0,1430,7.266128779556451,2,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,3,21,5005.0
1,4,0,394,5.978885764901122,1,4,2,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,3,26,1773.0
2,2,2,970,6.878326468291325,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,4,22,4850.0
5,3,2,934,6.840546529288687,1,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,16,4670.0
2,0,0,480,6.175867270105761,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,3,20,1440.0
5,2,1,1992,7.597396320212795,0,2,4,2,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,1,12,9960.0
5,0,2,320,5.771441123130016,2,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,4,28,1120.0
0,4,1,1420,7.259116128097101,1,0,6,0,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,2,15,3550.0
7,3,1,574,6.354370040797351,1,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,1,21,1435.0
3,2,0,1756,7.471363088187097,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,3,21,7024.0
7,1,0,1102,7.005789019253503,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,0,19,5510.0
7,4,0,1652,7.410347097821024,2,2,0,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,18,5782.0
3,2,2,1042,6.949856455000773,1,2,6,2,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,1,15,2084.0
0,3,2,798,6.683360945766275,0,3,0,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,19,2793.0
2,2,2,860,6.7580945044277305,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,3,21,3440.0
3,0,2,128,4.859812404361672,2,3,2,8,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,0,15,448.0
4,1,0,1860,7.528869256642251,0,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,0,21,6510.0
1,3,0,1218,7.105786129481271,0,3,0,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,1,20,3654.0
6,0,2,1950,7.576097340623111,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,0,18,10725.0
2,3,2,1916,7.558516743045645,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,0,21,5748.0
3,4,0,874,6.774223886357614,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,4,11,3059.0
1,4,1,132,4.890349128221754,0,2,6,2,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,3,19,462.0
0,3,2,960,6.8679744089702925,0,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,3,18,3840.0
2,4,0,106,4.672828834461906,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,3,21,318.0
7,4,2,1614,7.387090235656757,0,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,3,17,7263.0
3,4,2,1024,6.932447891572509,1,4,2,4,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,21,3584.0
7,3,1,1860,7.528869256642251,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,0,22,10230.0
0,2,1,730,6.594413459749778,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,19,2190.0
5,0,2,1288,7.161622002939187,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,0,19,5152.0
7,1,1,842,6.736966958001855,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,1,22,5052.0
5,0,2,1436,7.270312886079025,2,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,2,21,6462.0
0,4,1,584,6.371611847231857,2,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,2,22,2920.0
6,2,2,1978,7.590346945602565,1,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,1,17,7912.0
4,1,1,1984,7.59337419312129,1,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,3,12,5952.0
1,0,0,1890,7.544861068658458,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,0,24,9450.0
3,0,0,1602,7.3796321526095525,0,2,6,2,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,3,17,8010.0
1,1,2,1182,7.075808863978387,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,14,3546.0
2,3,0,1012,6.920671504248683,1,2,4,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,0,20,6578.0
2,3,2,1064,6.970730078143525,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,21,2660.0
1,3,1,1978,7.590346945602565,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,4,17,7912.0
4,3,1,1074,6.980075940561763,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,3,18,4833.0
3,2,1,972,6.880384082186005,0,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,0,28,3888.0
6,2,2,1408,7.25063551189868,1,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,21,7040.0
7,2,0,1816,7.504942068396171,1,1,3,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,25,7264.0
3,2,0,190,5.25227342804663,1,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,13,380.0
1,1,0,984,6.892641641172089,0,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,4,14,2460.0
6,4,2,1522,7.328437352895162,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,4,16,7610.0
1,0,0,1438,7.271703706887368,1,3,3,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,1,14,4314.0
3,2,1,924,6.829793737512425,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,4,10,924.0
0,3,1,1974,7.5883236773352225,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,3,10,1974.0
3,0,2,372,5.921578419643816,0,2,1,2,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,1,12,1674.0
2,3,0,622,6.434546518787453,1,2,6,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,27,3421.0
1,2,1,342,5.8377304471659395,0,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,2,18,1539.0
5,3,0,1960,7.581209826196346,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,3,15,9800.0
7,4,0,1432,7.267525427828172,1,2,4,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,21,3580.0
6,0,1,1502,7.315218389752975,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,18,5257.0
5,0,2,744,6.61338421837956,0,4,2,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,2,15,4836.0
5,2,1,234,5.459585514144159,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,14,819.0
0,1,0,908,6.812345094177479,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,13,2270.0
4,3,1,1746,7.465655310134056,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,1,16,9603.0
7,2,2,1598,7.377133712833954,2,3,2,8,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,1,16,7191.0
0,3,0,976,6.884486652042782,1,1,3,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,18,4392.0
5,3,1,1556,7.350516171833998,2,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,0,18,5446.0
1,0,0,1742,7.463363045520021,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,14,6968.0
1,2,1,1890,7.544861068658458,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,4,14,5670.0
1,3,1,208,5.342334251964811,1,3,5,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,1,21,936.0
1,4,1,1022,6.930494765951626,2,2,0,2,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,0,16,6132.0
6,4,0,1288,7.161622002939187,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,4,17,5152.0
2,1,1,684,6.529418838262226,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,2,10,684.0
7,3,0,266,5.58724865840025,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,1,17,1064.0
0,3,0,826,6.717804695023691,1,1,0,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,3,14,2478.0
0,0,2,1338,7.199678345691172,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,0,21,3345.0
5,3,2,1008,6.9167150203536085,0,3,0,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,28,4032.0
1,3,1,1144,7.0431599159883405,1,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,25,4576.0
7,0,1,712,6.569481420414296,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,1,15,2136.0
0,4,0,1476,7.29776828253138,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,0,12,5904.0
2,2,1,550,6.311734809152915,1,0,4,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,4,9,550.0
3,2,1,840,6.734591659972948,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,0,18,4200.0
2,4,0,338,5.82600010738045,2,3,2,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,2,18,1183.0
4,2,1,1988,7.5953872788539725,2,3,0,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,1,23,11928.0
