slot_person_name,slot_snack_plural,slot_dave_eaten,slot_dave_eaten_abs_log1p,slot_dave_eaten_is_even,slot_dave_eaten_mod3,slot_dave_eaten_mod5,slot_dave_eaten_mod7,slot_dave_eaten_mod10,slot_bird1_species,slot_frac1_num,slot_frac1_num_abs_log1p,slot_frac1_num_is_even,slot_frac1_num_mod3,slot_frac1_num_mod5,slot_frac1_num_mod7,slot_frac1_num_mod10,slot_frac1_den,slot_frac1_den_abs_log1p,slot_frac1_den_is_even,slot_frac1_den_mod3,slot_frac1_den_mod5,slot_frac1_den_mod7,slot_frac1_den_mod10,slot_bird2_species_plural,slot_bird2_count,slot_bird2_count_abs_log1p,slot_bird2_count_is_even,slot_bird2_count_mod3,slot_bird2_count_mod5,slot_bird2_count_mod7,slot_bird2_count_mod10,slot_bird2_each,slot_bird2_each_abs_log1p,slot_bird2_each_is_even,slot_bird2_each_mod3,slot_bird2_each_mod5,slot_bird2_each_mod7,slot_bird2_each_mod10,slot_mammal_species,slot_rac_fraction_num,slot_rac_fraction_num_abs_log1p,slot_rac_fraction_num_is_even,slot_rac_fraction_num_mod3,slot_rac_fraction_num_mod5,slot_rac_fraction_num_mod7,slot_rac_fraction_num_mod10,slot_rac_fraction_den,slot_rac_fraction_den_abs_log1p,slot_rac_fraction_den_is_even,slot_rac_fraction_den_mod3,slot_rac_fraction_den_mod5,slot_rac_fraction_den_mod7,slot_rac_fraction_den_mod10,slot_insect_species_plural,slot_insect_take,slot_insect_take_abs_log1p,slot_insect_take_is_even,slot_insect_take_mod3,slot_insect_take_mod5,slot_insect_take_mod7,slot_insect_take_mod10,slot_final_left,slot_final_left_abs_log1p,slot_final_left_is_even,slot_final_left_mod3,slot_final_left_mod5,slot_final_left_mod7,slot_final_left_mod10,gcd_all,n_multiple_pairs,y
1,8,26,3.295836866004329,1,2,1,5,6,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,1,16,99.0
3,3,40,3.713572066704308,1,1,0,5,0,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,23,109.0
6,4,102,4.634728988229636,1,0,2,4,2,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,17,246.0
5,0,12,2.5649493574615367,1,0,2,5,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,20,71.0
6,6,20,3.044522437723423,1,2,0,6,0,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,19,104.0
2,6,80,4.394449154672439,1,2,0,3,0,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,24,136.0
6,1,76,4.343805421853684,1,1,1,6,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,17,144.0
5,5,12,2.5649493574615367,1,0,2,5,2,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,1,20,84.0
1,7,26,3.295836866004329,1,2,1,5,6,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,1,0.6931471805599453,0,1,1,1,1,23,3.1780538303479458,0,2,3,2,3,1,23,99.0
4,5,36,3.6109179126442243,1,0,1,1,6,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,13,115.0
1,6,24,3.2188758248682006,1,0,4,3,4,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,1,19,80.0
0,5,14,2.70805020110221,1,2,4,0,4,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,23,46.0
5,8,102,4.634728988229636,1,0,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,20,219.0
5,1,9,2.302585092994046,0,0,4,2,9,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,24,40.0
4,6,33,3.5263605246161616,0,0,3,5,3,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,0,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,1,7,142.0
5,8,8,2.1972245773362196,1,2,3,1,8,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,25,58.0
0,0,18,2.9444389791664403,1,0,3,4,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,4,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,17,121.0
2,7,20,3.044522437723423,1,2,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,1,21,63.0
5,7,18,2.9444389791664403,1,0,3,4,8,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,26,61.0
6,1,21,3.091042453358316,0,0,1,0,1,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,1,20,114.0
6,8,24,3.2188758248682006,1,0,4,3,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,27,92.0
1,4,6,1.9459101490553132,1,0,1,6,6,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,28,47.0
5,5,9,2.302585092994046,0,0,4,2,9,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,13,48.0
3,6,60,4.110873864173311,1,0,0,4,0,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,20,180.0
6,3,48,3.8918202981106265,1,0,3,6,8,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,1,9,192.0
1,0,34,3.5553480614894135,1,1,4,6,4,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,25,84.0
6,7,36,3.6109179126442243,1,0,1,1,6,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,3,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,26,112.0
3,1,39,3.6888794541139363,0,0,4,4,9,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,19,83.0
6,3,90,4.51085950651685,1,0,0,6,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,20,194.0
2,6,28,3.367295829986474,1,1,3,0,8,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,0,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,1,20,117.0
2,6,16,2.833213344056216,1,1,1,2,6,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,24,54.0
0,6,50,3.9318256327243257,1,2,0,1,0,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,1,7,188.0
1,0,10,2.3978952727983707,1,1,0,3,0,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,0,31,3.4657359027997265,0,1,1,3,1,13,2.6390573296152584,0,1,3,6,3,1,15,115.0
3,0,95,4.564348191467836,0,2,0,4,5,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,24,141.0
3,1,55,4.02535169073515,0,1,0,6,5,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,1,18,136.0
0,7,84,4.442651256490317,1,0,4,0,4,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,20,154.0
2,1,90,4.51085950651685,1,0,0,6,0,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,14,214.0
1,6,72,4.290459441148391,1,0,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,1,17,189.0
4,4,36,3.6109179126442243,1,0,1,1,6,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,1,18,122.0
3,8,20,3.044522437723423,1,2,0,6,0,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,1,25,70.0
5,5,32,3.4965075614664802,1,2,2,4,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,1,27,112.0
6,0,9,2.302585092994046,0,0,4,2,9,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,20,43.0
3,3,72,4.290459441148391,1,0,2,2,2,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,12,158.0
0,6,36,3.6109179126442243,1,0,1,1,6,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,11,110.0
0,4,78,4.3694478524670215,1,0,3,1,8,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,21,157.0
4,4,100,4.61512051684126,1,1,0,2,0,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,1,17,179.0
2,3,18,2.9444389791664403,1,0,3,4,8,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,28,3.367295829986474,1,1,3,0,8,38,3.6635616461296463,1,2,3,3,8,1,20,119.0
3,7,15,2.772588722239781,0,0,0,1,5,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,17,63.0
5,3,40,3.713572066704308,1,1,0,5,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,5,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,17,136.0
1,4,28,3.367295829986474,1,1,3,0,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,0,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,1,18,140.0
6,1,60,4.110873864173311,1,0,0,4,0,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,10,194.0
6,0,36,3.6109179126442243,1,0,1,1,6,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,22,118.0
0,6,48,3.8918202981106265,1,0,3,6,8,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,6,1.9459101490553132,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,1,17,155.0
0,7,84,4.442651256490317,1,0,4,0,4,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,31,125.0
3,3,57,4.060443010546419,0,0,2,1,7,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,1,26,136.0
3,3,21,3.091042453358316,0,0,1,0,1,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,1,23,106.0
3,5,24,3.2188758248682006,1,0,4,3,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,4,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,14,142.0
1,8,24,3.2188758248682006,1,0,4,3,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,24,60.0
4,1,80,4.394449154672439,1,2,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2,16,2.833213344056216,1,1,1,2,6,34,3.5553480614894135,1,1,4,6,4,1,17,218.0
3,3,64,4.174387269895637,1,1,4,1,4,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,7,168.0
6,2,21,3.091042453358316,0,0,1,0,1,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,19,82.0
6,3,26,3.295836866004329,1,2,1,5,6,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,0.6931471805599453,0,1,1,1,1,23,3.1780538303479458,0,2,3,2,3,1,24,101.0
4,6,24,3.2188758248682006,1,0,4,3,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,1,15,93.0
