slot_buyer_name,slot_item1,slot_item2,slot_item3,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_price1,slot_price1_abs_log1p,slot_price1_frac,slot_price1_n_decimals,slot_price2,slot_price2_abs_log1p,slot_price2_frac,slot_price2_n_decimals,slot_price3,slot_price3_abs_log1p,slot_price3_frac,slot_price3_n_decimals,slot_currency_symbol,gcd_all,n_multiple_pairs,y
2,1,5,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,36.5,3.624340932976365,0.5,1,46.5,3.8607297110405954,0.5,1,79.75,4.391357962102766,0.75,2,2,1,1,451.75
6,1,4,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0.75,0.5596157879354227,0.75,2,41.5,3.7495040759303713,0.5,1,38.25,3.6699514442284173,0.25,2,2,1,2,235.0
6,0,5,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,16.25,2.847812143477369,0.25,2,6.75,2.0476928433652555,0.75,2,9.5,2.3513752571634776,0.5,1,1,1,2,94.75
3,4,5,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,35.75,3.6041382256588457,0.75,2,12.0,2.5649493574615367,0.0,1,45.75,3.844814255734696,0.75,2,0,1,1,268.5
7,0,5,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,17.75,2.9311937524164198,0.75,2,6.75,2.0476928433652555,0.75,2,98.0,4.59511985013459,0.0,1,2,1,2,528.0
8,4,3,4,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,50.0,3.9318256327243257,0.0,1,35.5,3.597312260588446,0.5,1,81.5,4.412798293340635,0.5,1,3,1,2,578.5
6,2,2,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,7.5,2.1400661634962708,0.5,1,2.0,1.0986122886681098,0.0,1,97.0,4.584967478670572,0.0,1,3,1,0,245.5
3,2,0,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,18.0,2.9444389791664403,0.0,1,9.0,2.302585092994046,0.0,1,52.75,3.984343667007772,0.75,2,2,1,1,168.5
6,3,1,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,37.75,3.657130755799356,0.75,2,37.25,3.644143560272545,0.25,2,95.25,4.566948973167894,0.25,2,2,1,2,528.75
8,1,0,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,25.25,3.2676659890376327,0.25,2,2.75,1.3217558399823195,0.75,2,38.25,3.6699514442284173,0.25,2,1,1,2,211.75
5,6,3,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,16.25,2.847812143477369,0.25,2,26.25,3.305053521109253,0.25,2,51.0,3.9512437185814275,0.0,1,1,1,3,276.75
7,6,4,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,30.0,3.4339872044851463,0.0,1,3.75,1.55814461804655,0.75,2,54.25,4.0118683403978626,0.25,2,2,1,1,428.75
14,5,1,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,15.75,2.8183982582710754,0.75,2,8.75,2.277267285009756,0.75,2,62.0,4.143134726391533,0.0,1,2,2,3,225.5
0,1,0,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3.25,1.4469189829363254,0.25,2,28.5,3.3843902633457743,0.5,1,50.0,3.9318256327243257,0.0,1,2,1,1,437.25
6,1,2,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,46.25,3.855452653939752,0.25,2,6.0,1.9459101490553132,0.0,1,41.25,3.7436043538031827,0.25,2,3,1,1,292.5
0,4,4,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,42.0,3.7612001156935624,0.0,1,35.5,3.597312260588446,0.5,1,55.25,4.029806041084529,0.25,2,1,1,1,495.5
13,5,4,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,9.5,2.3513752571634776,0.5,1,46.0,3.8501476017100584,0.0,1,52.0,3.970291913552122,0.0,1,1,1,2,453.5
14,1,5,2,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,46.75,3.865979066926739,0.75,2,19.25,3.0081547935525483,0.25,2,9.75,2.3749057545736716,0.75,2,3,1,0,538.0
14,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,41.75,3.755369195382769,0.75,2,9.0,2.302585092994046,0.0,1,78.25,4.37260741275739,0.25,2,2,1,1,677.25
7,6,1,3,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,11.25,2.505525936990736,0.25,2,43.5,3.7954891891721947,0.5,1,36.0,3.6109179126442243,0.0,1,0,1,2,430.5
11,3,3,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,23.25,3.188416617383492,0.25,2,25.5,3.2771447329921766,0.5,1,91.75,4.529907701487544,0.75,2,0,1,2,340.0
2,3,0,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,0.75,0.5596157879354227,0.75,2,45.0,3.828641396489095,0.0,1,46.25,3.855452653939752,0.25,2,3,1,0,322.5
9,3,2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2.5,1.252762968495368,0.5,1,15.25,2.7880929087757464,0.25,2,7.5,2.1400661634962708,0.5,1,1,1,1,152.0
13,2,4,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,41.5,3.7495040759303713,0.5,1,16.0,2.833213344056216,0.0,1,14.0,2.70805020110221,0.0,1,1,1,0,313.5
7,6,4,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,31.75,3.488902962081261,0.75,2,34.75,3.5765502691400166,0.75,2,58.75,4.09016919081162,0.75,2,2,1,2,519.0
13,2,5,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8.25,2.224623551524334,0.25,2,2.0,1.0986122886681098,0.0,1,25.0,3.258096538021482,0.0,1,2,2,3,124.0
2,5,5,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,25.25,3.2676659890376327,0.25,2,20.75,3.079613757534693,0.75,2,36.0,3.6109179126442243,0.0,1,1,1,3,303.0
12,5,3,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,23.5,3.1986731175506815,0.5,1,1.75,1.0116009116784799,0.75,2,68.25,4.237723145067448,0.25,2,3,1,3,117.0
9,5,0,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3.25,1.4469189829363254,0.25,2,16.25,2.847812143477369,0.25,2,70.0,4.2626798770413155,0.0,1,0,1,1,341.75
6,6,4,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,29.0,3.4011973816621555,0.0,1,3.0,1.3862943611198906,0.0,1,15.25,2.7880929087757464,0.25,2,2,1,2,121.75
2,0,5,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,30.5,3.449987545831587,0.5,1,35.5,3.597312260588446,0.5,1,83.75,4.43970574626056,0.75,2,3,1,1,710.5
14,6,5,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,19.25,3.0081547935525483,0.25,2,28.0,3.367295829986474,0.0,1,80.0,4.394449154672439,0.0,1,2,1,3,213.0
9,2,1,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,23.25,3.188416617383492,0.25,2,50.0,3.9318256327243257,0.0,1,84.75,4.45143608604605,0.75,2,0,1,3,577.75
3,6,4,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,6.25,1.9810014688665833,0.25,2,14.25,2.7245795030534206,0.25,2,26.25,3.305053521109253,0.25,2,0,1,2,159.0
2,2,4,1,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,12.75,2.6210388241125804,0.75,2,24.5,3.2386784521643803,0.5,1,77.25,4.359908829420263,0.25,2,0,1,1,402.5
6,5,1,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,19.0,2.995732273553991,0.0,1,38.25,3.6699514442284173,0.25,2,88.25,4.491441420659749,0.25,2,3,1,3,355.75
9,0,0,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,31.25,3.4735180432417816,0.25,2,27.5,3.349904087274605,0.5,1,82.0,4.418840607796598,0.0,1,0,1,0,676.75
7,1,2,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,30.0,3.4339872044851463,0.0,1,7.5,2.1400661634962708,0.5,1,99.75,4.612642200826793,0.75,2,3,1,3,174.75
8,4,5,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,15.5,2.803360380906535,0.5,1,6.5,2.0149030205422647,0.5,1,50.25,3.9367156180185177,0.25,2,3,1,3,203.75
9,2,2,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,20.5,3.068052935133617,0.5,1,23.5,3.1986731175506815,0.5,1,32.75,3.518980417318539,0.75,2,1,1,1,382.75
0,6,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2.5,1.252762968495368,0.5,1,43.0,3.784189633918261,0.0,1,65.5,4.197201947661808,0.5,1,0,1,2,336.0
6,5,4,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7.5,2.1400661634962708,0.5,1,5.75,1.9095425048844386,0.75,2,64.75,4.185859671057874,0.75,2,1,2,1,327.0
8,4,5,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,33.25,3.5336865647082343,0.25,2,32.0,3.4965075614664802,0.0,1,46.0,3.8501476017100584,0.0,1,3,1,1,447.75
1,2,3,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,19.5,3.0204248861443626,0.5,1,42.5,3.7727609380946383,0.5,1,99.5,4.61015772749913,0.5,1,2,1,0,594.0
11,6,5,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,15.75,2.8183982582710754,0.75,2,17.5,2.917770732084279,0.5,1,33.0,3.5263605246161616,0.0,1,0,1,1,331.75
1,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,44.0,3.8066624897703196,0.0,1,12.25,2.583997552432231,0.25,2,40.25,3.71965111278069,0.25,2,3,1,2,400.75
1,6,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,19.25,3.0081547935525483,0.25,2,38.0,3.6635616461296463,0.0,1,20.5,3.068052935133617,0.5,1,0,1,2,217.5
9,5,5,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0.75,0.5596157879354227,0.75,2,32.0,3.4965075614664802,0.0,1,8.5,2.2512917986064953,0.5,1,2,1,2,90.25
9,2,0,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,16.25,2.847812143477369,0.25,2,5.0,1.791759469228055,0.0,1,85.75,4.4630304188269685,0.75,2,1,1,2,429.25
11,0,2,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,38.25,3.6699514442284173,0.25,2,42.25,3.7669972333778885,0.25,2,59.0,4.0943445622221,0.0,1,1,1,2,411.25
3,5,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6.75,2.0476928433652555,0.75,2,34.5,3.56953269648137,0.5,1,69.0,4.248495242049359,0.0,1,2,1,2,406.5
3,4,0,4,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,21.5,3.1135153092103742,0.5,1,22.75,3.1675825304806504,0.75,2,86.25,4.468777561082536,0.25,2,2,1,0,762.5
8,5,1,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,17.25,2.9041650800285006,0.25,2,1.5,0.9162907318741551,0.5,1,12.75,2.6210388241125804,0.75,2,0,3,3,99.0
1,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,43.25,3.7898553714539385,0.25,2,19.5,3.0204248861443626,0.5,1,58.0,4.07753744390572,0.0,1,0,1,3,164.0
6,5,2,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,25.5,3.2771447329921766,0.5,1,15.75,2.8183982582710754,0.75,2,54.25,4.0118683403978626,0.25,2,0,1,3,260.5
1,4,3,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,39.0,3.6888794541139363,0.0,1,10.0,2.3978952727983707,0.0,1,64.75,4.185859671057874,0.75,2,3,1,2,256.5
5,3,1,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,32.25,3.5040547671018634,0.25,2,36.5,3.624340932976365,0.5,1,49.25,3.917010546939185,0.25,2,1,1,0,573.0
6,0,3,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,20.5,3.068052935133617,0.5,1,32.5,3.5115454388310208,0.5,1,35.5,3.597312260588446,0.5,1,3,1,1,422.0
8,3,5,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,17.25,2.9041650800285006,0.25,2,4.0,1.6094379124341003,0.0,1,11.5,2.5257286443082556,0.5,1,2,1,2,130.5
8,1,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,33.5,3.5409593240373143,0.5,1,12.0,2.5649493574615367,0.0,1,79.0,4.382026634673881,0.0,1,1,1,1,397.5
2,3,4,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,27.0,3.332204510175204,0.0,1,2.5,1.252762968495368,0.5,1,43.5,3.7954891891721947,0.5,1,1,1,0,370.5
13,4,2,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,25.0,3.258096538021482,0.0,1,48.75,3.907010463604602,0.75,2,46.25,3.855452653939752,0.25,2,2,1,1,650.0
0,1,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,34.25,3.5624655292582776,0.25,2,11.25,2.505525936990736,0.25,2,72.0,4.290459441148391,0.0,1,1,1,2,277.0
13,0,2,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,0.5,0.4054651081081644,0.5,1,47.25,3.876395827784995,0.25,2,21.5,3.1135153092103742,0.5,1,2,1,1,252.25
9,1,5,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,12.25,2.583997552432231,0.25,2,19.0,2.995732273553991,0.0,1,24.5,3.2386784521643803,0.5,1,1,1,0,197.25
6,2,0,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,48.25,3.8969093676180977,0.25,2,10.25,2.4203681286504293,0.25,2,18.25,2.9575110607337933,0.25,2,0,1,0,443.75
13,1,4,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,26.5,3.3141860046725258,0.5,1,47.75,3.886705197443856,0.75,2,24.25,3.228826155721369,0.25,2,2,1,0,515.25
11,1,4,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,27.25,3.34109345759245,0.25,2,14.75,2.7568403652716422,0.75,2,62.5,4.151039905898646,0.5,1,3,1,1,564.5
14,2,3,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,31.0,3.4657359027997265,0.0,1,25.25,3.2676659890376327,0.25,2,20.25,3.056356895370426,0.25,2,1,1,3,138.5
11,4,0,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,6.5,2.0149030205422647,0.5,1,42.0,3.7612001156935624,0.0,1,61.25,4.131158535344817,0.25,2,0,2,3,258.5
8,6,2,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,36.25,3.6176519448255684,0.25,2,22.5,3.1570004211501135,0.5,1,22.0,3.1354942159291497,0.0,1,1,1,2,291.75
0,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4.75,1.749199854809259,0.75,2,30.25,3.4420193761824107,0.25,2,52.5,3.979681653901961,0.5,1,0,1,3,278.25
2,1,3,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,16.0,2.833213344056216,0.0,1,38.0,3.6635616461296463,0.0,1,5.75,1.9095425048844386,0.75,2,1,1,1,336.75
1,2,0,3,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1.25,0.8109302162163288,0.25,2,4.75,1.749199854809259,0.75,2,53.75,4.00277736869661,0.75,2,3,1,0,315.5
14,5,2,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,15.5,2.803360380906535,0.5,1,43.0,3.784189633918261,0.0,1,74.5,4.324132656254979,0.5,1,0,1,3,308.5
9,5,5,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8.5,2.2512917986064953,0.5,1,4.0,1.6094379124341003,0.0,1,36.0,3.6109179126442243,0.0,1,3,1,2,81.5
9,6,4,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,41.5,3.7495040759303713,0.5,1,13.0,2.6390573296152584,0.0,1,5.75,1.9095425048844386,0.75,2,0,1,1,394.0
12,0,2,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,8.75,2.277267285009756,0.75,2,3.75,1.55814461804655,0.75,2,38.25,3.6699514442284173,0.25,2,3,1,1,196.75
13,5,4,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1.25,0.8109302162163288,0.25,2,47.25,3.876395827784995,0.25,2,61.0,4.127134385045092,0.0,1,0,2,3,435.5
7,1,4,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,46.75,3.865979066926739,0.75,2,28.75,3.392829131991639,0.75,2,97.75,4.592591403781231,0.75,2,2,1,2,508.25
9,5,3,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,19.25,3.0081547935525483,0.25,2,42.0,3.7612001156935624,0.0,1,65.25,4.193435464866331,0.25,2,0,1,1,479.75
1,6,4,3,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,30.0,3.4339872044851463,0.0,1,8.5,2.2512917986064953,0.5,1,56.25,4.047427642434349,0.25,2,2,1,0,559.25
7,1,3,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,12.75,2.6210388241125804,0.75,2,19.5,3.0204248861443626,0.5,1,17.75,2.9311937524164198,0.75,2,3,1,2,210.25
11,5,3,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,41.0,3.7376696182833684,0.0,1,36.75,3.6309854756950335,0.75,2,46.0,3.8501476017100584,0.0,1,3,2,1,577.0
3,6,0,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,40.0,3.713572066704308,0.0,1,7.0,2.0794415416798357,0.0,1,65.75,4.200954297280359,0.75,2,2,1,3,253.75
9,4,5,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,36.5,3.624340932976365,0.5,1,18.75,2.9831534913471307,0.75,2,56.75,4.056123349401903,0.75,2,1,2,2,407.5
5,6,1,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,28.5,3.3843902633457743,0.5,1,16.0,2.833213344056216,0.0,1,71.25,4.2801323269925415,0.25,2,2,1,3,252.75
11,6,2,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,44.5,3.817712325956905,0.5,1,46.25,3.855452653939752,0.25,2,69.75,4.259152536523347,0.75,2,2,1,1,960.5
0,1,3,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1.25,0.8109302162163288,0.25,2,1.0,0.6931471805599453,0.0,1,80.75,4.403665809777363,0.75,2,2,1,2,96.25
11,1,4,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,30.75,3.457892725338701,0.75,2,6.25,1.9810014688665833,0.25,2,36.0,3.6109179126442243,0.0,1,1,1,2,329.5
3,6,0,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,42.25,3.7669972333778885,0.25,2,42.0,3.7612001156935624,0.0,1,76.75,4.353498551059343,0.75,2,3,1,1,762.5
4,3,5,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,27.25,3.34109345759245,0.25,2,46.5,3.8607297110405954,0.5,1,72.5,4.297285406218791,0.5,1,3,1,2,456.75
11,6,0,1,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,28.0,3.367295829986474,0.0,1,11.75,2.545531271604435,0.75,2,99.0,4.605170185988092,0.0,1,2,1,1,441.0
7,2,5,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9.25,2.327277705584417,0.25,2,0.5,0.4054651081081644,0.5,1,21.25,3.1023420086122493,0.25,2,3,1,1,139.75
8,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,34.0,3.5553480614894135,0.0,1,13.5,2.6741486494265287,0.5,1,62.75,4.154969184038536,0.75,2,0,1,2,171.25
9,6,2,3,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,36.25,3.6176519448255684,0.25,2,18.5,2.970414465569701,0.5,1,95.5,4.56954300834494,0.5,1,0,1,3,375.25
12,5,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,5.75,1.9095425048844386,0.75,2,14.5,2.740840023925201,0.5,1,55.25,4.029806041084529,0.25,2,1,1,1,316.25
0,5,0,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,30.25,3.4420193761824107,0.25,2,9.25,2.327277705584417,0.25,2,13.5,2.6741486494265287,0.5,1,2,1,1,280.0
9,1,0,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,19.75,3.0325462466767075,0.75,2,9.5,2.3513752571634776,0.5,1,40.0,3.713572066704308,0.0,1,2,1,1,374.75
