slot_v1,slot_v1_abs_log1p,slot_v1_is_even,slot_v1_mod3,slot_v1_mod5,slot_v1_mod7,slot_v1_mod10,slot_t1,slot_t1_abs_log1p,slot_t1_is_even,slot_t1_mod3,slot_t1_mod5,slot_t1_mod7,slot_t1_mod10,slot_v2,slot_v2_abs_log1p,slot_v2_is_even,slot_v2_mod3,slot_v2_mod5,slot_v2_mod7,slot_v2_mod10,slot_t2,slot_t2_abs_log1p,slot_t2_is_even,slot_t2_mod3,slot_t2_mod5,slot_t2_mod7,slot_t2_mod10,slot_speed_unit,slot_distance_unit,slot_time_unit,slot_mover1,slot_mover2,gcd_all,n_multiple_pairs,y
35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,0,0,1,0,2,1,2,208.0
42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,0,0,1,4,0,1,1,259.0
30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,5,1,4,108.0
71,4.276666119016055,0,2,1,1,1,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,0,0,0,2,5,1,0,464.0
39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,0,0,2,3,1,1,3,136.0
28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,0,0,0,2,6,1,5,40.0
41,3.7376696182833684,0,2,1,6,1,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,0,0,0,2,6,1,1,118.0
82,4.418840607796598,1,1,2,5,2,6,1.9459101490553132,1,0,1,6,6,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,0,0,0,2,2,2,0,308.0
39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,0,0,1,5,4,1,1,44.0
34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,1,0.6931471805599453,0,1,1,1,1,1,1,2,1,3,1,3,103.0
32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,0,0,1,4,1,1,2,85.0
98,4.59511985013459,1,2,3,0,8,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,1,1,6,4,1,0,438.0
55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,1,0,2,5,1,1,105.0
71,4.276666119016055,0,2,1,1,1,8,2.1972245773362196,1,2,3,1,8,70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,0,0,2,1,1,1,1,288.0
45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,58,4.07753744390572,1,1,3,2,8,1,0.6931471805599453,0,1,1,1,1,0,0,2,0,3,1,4,347.0
97,4.584967478670572,0,1,2,6,7,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,1,4,0,1,3,75.0
64,4.174387269895637,1,1,4,1,4,7,2.0794415416798357,0,1,2,0,7,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,0,0,1,4,1,1,1,49.0
73,4.30406509320417,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,1,1,2,0,5,1,3,241.0
80,4.394449154672439,1,2,0,3,0,9,2.302585092994046,0,0,4,2,9,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,0,0,2,1,3,1,0,391.0
30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,67,4.219507705176107,0,1,2,4,7,1,0.6931471805599453,0,1,1,1,1,1,1,1,2,4,1,3,143.0
52,3.970291913552122,1,1,2,3,2,9,2.302585092994046,0,0,4,2,9,86,4.465908118654584,1,2,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,1,2,3,5,1,2,296.0
41,3.7376696182833684,0,2,1,6,1,8,2.1972245773362196,1,2,3,1,8,71,4.276666119016055,0,2,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,5,6,1,1,186.0
95,4.564348191467836,0,2,0,4,5,2,1.0986122886681098,1,2,2,2,2,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,1,1,2,6,4,1,0,103.0
83,4.430816798843313,0,2,3,6,3,8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,0,0,2,5,3,1,1,352.0
90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,0,0,2,6,3,1,2,40.0
71,4.276666119016055,0,2,1,1,1,4,1.6094379124341003,1,1,4,4,4,79,4.382026634673881,0,1,4,2,9,1,0.6931471805599453,0,1,1,1,1,0,0,2,5,4,1,3,205.0
54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,0,0,0,2,4,1,3,257.0
64,4.174387269895637,1,1,4,1,4,2,1.0986122886681098,1,2,2,2,2,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,0,0,0,1,1,1,4,33.0
43,3.784189633918261,0,1,3,1,3,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,1,2,1,3,1,4,240.0
94,4.553876891600541,1,1,4,3,4,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,0,0,2,5,3,1,5,152.0
33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,0,0,0,0,2,1,0,87.0
25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,1,1,0,2,1,3,23.0
34,3.5553480614894135,1,1,4,6,4,9,2.302585092994046,0,0,4,2,9,65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,0,0,2,2,0,1,1,111.0
34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,0,0,1,4,2,1,1,40.0
33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,1,2,0,1,1,3,144.0
33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,1,6,3,1,1,114.0
30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,0,0,0,0,5,1,2,16.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,0,0,1,6,3,1,4,20.0
31,3.4657359027997265,0,1,1,3,1,9,2.302585092994046,0,0,4,2,9,88,4.48863636973214,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,0,0,1,3,4,1,1,15.0
77,4.356708826689592,0,2,2,0,7,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,0,0,0,4,4,1,2,343.0
46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,79,4.382026634673881,0,1,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,1,1,3,105.0
77,4.356708826689592,0,2,2,0,7,8,2.1972245773362196,1,2,3,1,8,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,1,1,1,3,6,1,0,286.0
44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,0,0,0,6,0,1,2,52.0
77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,1,2,6,6,1,4,132.0
36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,94,4.553876891600541,1,1,4,3,4,3,1.3862943611198906,0,0,3,3,3,0,0,0,6,4,1,1,6.0
30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,1,1,2,6,2,1,64.0
68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,1,2,4,3,1,3,236.0
56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,0,0,1,5,4,1,2,68.0
97,4.584967478670572,0,1,2,6,7,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,1,1,2,2,1,1,599.0
35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,0,0,0,2,0,1,3,184.0
60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,0,0,0,3,2,2,2,12.0
48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,77,4.356708826689592,0,2,2,0,7,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,0,1,3,76.0
74,4.31748811353631,1,2,4,4,4,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,1,0,2,3,1,1,443.0
49,3.912023005428146,0,1,4,0,9,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,1,1,0,3,2,1,3,67.0
52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,0,0,1,3,5,1,2,242.0
37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,0,0,1,5,2,1,1,9.0
64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,0,0,0,1,6,1,3,154.0
92,4.532599493153256,1,2,2,1,2,6,1.9459101490553132,1,0,1,6,6,73,4.30406509320417,0,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,1,5,1,1,0,41.0
73,4.30406509320417,0,1,3,3,3,9,2.302585092994046,0,0,4,2,9,92,4.532599493153256,1,2,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,1,0,0,1,1,381.0
73,4.30406509320417,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,1,1,1,2,4,1,1,184.0
34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,2,5,3,1,1,80.0
68,4.23410650459726,1,2,3,5,8,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,0,0,1,6,5,1,1,423.0
31,3.4657359027997265,0,1,1,3,1,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,1,1,6,4,1,0,141.0
94,4.553876891600541,1,1,4,3,4,8,2.1972245773362196,1,2,3,1,8,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,0,0,1,2,5,2,1,488.0
52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,0,0,0,3,2,1,4,49.0
63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,1,1,1,5,4,1,4,516.0
80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,1,0,0,2,1,3,62.0
96,4.574710978503383,1,0,1,5,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,1,1,1,0,3,1,5,142.0
71,4.276666119016055,0,2,1,1,1,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,0,0,0,3,0,1,1,276.0
62,4.143134726391533,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,0,0,1,0,2,1,3,140.0
40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,1,1,4,4,1,1,69.0
51,3.9512437185814275,0,0,1,2,1,8,2.1972245773362196,1,2,3,1,8,61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,1,1,1,3,1,1,1,164.0
85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,1,6,5,1,2,350.0
64,4.174387269895637,1,1,4,1,4,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,0,0,0,0,6,1,3,546.0
25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,1,1,2,1,3,1,3,154.0
25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,0,0,2,3,2,1,3,7.0
68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,1,1,0,0,0,1,1,127.0
88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,5,2,5,288.0
98,4.59511985013459,1,2,3,0,8,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,1,1,0,6,2,3,124.0
83,4.430816798843313,0,2,3,6,3,7,2.0794415416798357,0,1,2,0,7,85,4.454347296253507,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,0,0,0,6,5,1,0,71.0
91,4.5217885770490405,0,1,1,0,1,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,0,0,1,5,3,1,1,689.0
24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,0,0,1,6,3,1,3,98.0
34,3.5553480614894135,1,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,0,0,0,2,3,1,3,170.0
93,4.543294782270004,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,0,0,1,1,3,1,1,81.0
60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,1,1,3,5,2,2,200.0
46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,0,0,2,5,2,2,0,140.0
33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,1,1,2,2,1,1,94.0
28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,74,4.31748811353631,1,2,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,0,2,4,5,1,3,94.0
21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,1,6,0,1,0,26.0
33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,0,0,2,4,3,1,0,37.0
82,4.418840607796598,1,1,2,5,2,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,0,0,1,2,382.0
47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,0,0,2,2,5,1,0,37.0
36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,0,0,0,0,2,2,4,44.0
40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,0,5,1,1,215.0
39,3.6888794541139363,0,0,4,4,9,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,1,0,0,1,1,0,191.0
69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,1,1,1,2,3,1,2,9.0
91,4.5217885770490405,0,1,1,0,1,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,0,0,2,4,3,1,1,334.0
100,4.61512051684126,1,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,0,0,1,1,2,1,3,278.0
59,4.0943445622221,0,2,4,3,9,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,1,2,4,2,1,2,58.0
40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,1,1,1,5,6,1,3,200.0
67,4.219507705176107,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,0,0,1,3,2,1,1,206.0
69,4.248495242049359,0,0,4,6,9,7,2.0794415416798357,0,1,2,0,7,65,4.189654742026425,0,2,0,2,5,6,1.9459101490553132,1,0,1,6,6,0,0,1,5,5,1,0,93.0
28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,1,2,0,1,2,3,188.0
29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,0,0,2,4,4,1,0,43.0
22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,1,1,4,3,1,5,33.0
82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,1,1,1,2,1,2,38.0
54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,1,1,1,0,2,1,1,18.0
23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,0,0,1,1,0,1,1,53.0
51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,0,0,0,0,0,1,0,7.0
59,4.0943445622221,0,2,4,3,9,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,3,4,1,0,251.0
40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,1,2,5,1,1,2,24.0
48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,1,1,4,1,1,1,150.0
22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,0,0,1,6,5,1,3,42.0
99,4.605170185988092,0,0,4,1,9,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,0,1,1,399.0
22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,62,4.143134726391533,1,2,2,6,2,1,0.6931471805599453,0,1,1,1,1,0,0,1,6,3,1,3,4.0
31,3.4657359027997265,0,1,1,3,1,7,2.0794415416798357,0,1,2,0,7,52,3.970291913552122,1,1,2,3,2,1,0.6931471805599453,0,1,1,1,1,0,0,1,5,2,1,3,165.0
40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,0,0,1,6,1,1,1,215.0
29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,2,1,6,1,1,16.0
59,4.0943445622221,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,0,0,0,3,6,1,0,150.0
60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,1,1,2,5,5,1,4,364.0
38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,1,1,0,5,4,1,1,27.0
91,4.5217885770490405,0,1,1,0,1,6,1.9459101490553132,1,0,1,6,6,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,0,0,1,0,0,1,1,210.0
91,4.5217885770490405,0,1,1,0,1,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,1,0,2,4,1,3,250.0
75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,0,0,1,5,1,1,3,101.0
87,4.477336814478207,0,0,2,3,7,9,2.302585092994046,0,0,4,2,9,85,4.454347296253507,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,0,0,2,1,0,1,0,273.0
51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,82,4.418840607796598,1,1,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,1,2,5,2,1,3,173.0
40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,0,0,1,0,1,1,3,88.0
38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,1,1,0,5,3,1,2,86.0
73,4.30406509320417,0,1,3,3,3,9,2.302585092994046,0,0,4,2,9,86,4.465908118654584,1,2,1,2,6,4,1.6094379124341003,1,1,4,4,4,0,0,1,4,1,1,0,313.0
46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,0,2,6,1,2,8.0
59,4.0943445622221,0,2,4,3,9,7,2.0794415416798357,0,1,2,0,7,91,4.5217885770490405,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,0,0,1,4,5,1,1,231.0
50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,82,4.418840607796598,1,1,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,1,0,1,3,1,0,104.0
68,4.23410650459726,1,2,3,5,8,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,0,0,2,5,6,2,4,276.0
49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,5,1,5,259.0
72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,0,0,2,5,4,2,5,80.0
