slot_agent_name,slot_activity,slot_object_noun,slot_total_size,slot_total_size_abs_log1p,slot_total_size_is_even,slot_total_size_mod3,slot_total_size_mod5,slot_total_size_mod7,slot_total_size_mod10,slot_data_unit,slot_rate_value,slot_rate_value_abs_log1p,slot_rate_value_is_even,slot_rate_value_mod3,slot_rate_value_mod5,slot_rate_value_mod7,slot_rate_value_mod10,slot_p_percent,slot_p_percent_abs_log1p,slot_p_percent_is_even,slot_p_percent_mod3,slot_p_percent_mod7,slot_p_percent_mod10,slot_platform_name,slot_reason,slot_downtime,slot_downtime_abs_log1p,slot_downtime_is_even,slot_downtime_mod3,slot_downtime_mod5,slot_downtime_mod7,slot_downtime_mod10,gcd_all,n_multiple_pairs,y
1,0,5,640,6.46302945692067,1,1,0,3,0,0,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,3,0,5,1,11,2.4849066497880004,0,2,1,4,1,1,3,155.0
2,0,3,100,4.61512051684126,1,1,0,2,0,1,1,0.6931471805599453,0,1,1,1,1,80,4.394449154672439,1,2,3,0,2,5,52,3.970291913552122,1,1,2,3,2,1,3,232.0
9,1,6,120,4.795790545596741,1,0,0,1,0,0,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,4,5,17,2.8903717578961645,0,2,2,3,7,1,4,173.0
9,0,4,1600,7.3783837129967145,1,1,0,4,0,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,2,220.0
4,1,3,90,4.51085950651685,1,0,0,6,0,1,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,3,0,0,2,30,3.4339872044851463,1,0,0,2,0,1,6,129.0
5,2,4,130,4.875197323201151,1,1,0,4,0,0,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,3,0,4,4,24,3.2188758248682006,1,0,4,3,4,2,3,141.0
5,0,5,120,4.795790545596741,1,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,4,5,33,3.5263605246161616,0,0,3,5,3,1,2,55.0
3,1,0,10,2.3978952727983707,1,1,0,3,0,0,1,0.6931471805599453,0,1,1,1,1,80,4.394449154672439,1,2,3,0,1,0,8,2.1972245773362196,1,2,3,1,8,1,5,26.0
0,1,5,180,5.198497031265826,1,0,0,5,0,1,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,5,2,13,2.6390573296152584,0,1,3,6,3,1,3,52.0
2,3,0,950,6.85751406254539,1,2,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,0,5,26,3.295836866004329,1,2,1,5,6,2,2,140.0
0,2,1,800,6.68586094706836,1,2,0,2,0,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,1,4,56,4.04305126783455,1,2,1,0,6,1,3,232.0
5,0,3,600,6.398594934535208,1,0,0,5,0,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,5,4,26,3.295836866004329,1,2,1,5,6,2,2,221.0
8,2,4,640,6.46302945692067,1,1,0,3,0,0,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,4,5,1,0,18,2.9444389791664403,1,0,3,4,8,1,1,118.0
5,0,0,160,5.081404364984463,1,1,0,6,0,0,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,0,4,51,3.9512437185814275,0,0,1,2,1,1,1,81.0
5,3,2,800,6.68586094706836,1,2,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,3,125.0
2,2,4,190,5.25227342804663,1,1,0,1,0,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,6,1.9459101490553132,1,0,1,6,6,2,3,120.0
8,1,4,252,5.53338948872752,1,0,2,0,2,0,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,3,2,47,3.871201010907891,0,2,2,5,7,1,1,82.0
9,2,4,342,5.8377304471659395,1,0,2,6,2,1,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,0,3,41,3.7376696182833684,0,2,1,6,1,1,1,98.0
1,3,0,520,6.255750041753367,1,1,0,2,0,1,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,3,0,4,4,46,3.8501476017100584,1,1,1,4,6,2,2,163.0
9,3,3,420,6.042632833682381,1,0,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,1,5,21,3.091042453358316,0,0,1,0,1,1,4,117.0
7,0,6,1350,7.208600337960199,1,0,0,6,0,1,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,6,0,1,0,10,2.3978952727983707,1,1,0,3,0,1,5,295.0
8,2,5,64,4.174387269895637,1,1,4,1,4,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,3,5,26,3.295836866004329,1,2,1,5,6,1,2,66.0
4,3,0,450,6.111467339502679,1,0,0,2,0,0,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,3,1,56,4.04305126783455,1,2,1,0,6,2,2,176.0
2,1,2,100,4.61512051684126,1,1,0,2,0,1,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,0,3,19,2.995732273553991,0,1,4,5,9,1,2,54.0
4,2,0,550,6.311734809152915,1,1,0,4,0,1,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,6,0,2,2,60,4.110873864173311,1,0,0,4,0,5,3,269.0
0,3,1,1330,7.193685818395112,1,1,0,0,0,1,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,3,0,2,4,22,3.1354942159291497,1,1,2,1,2,1,2,231.0
2,2,2,280,5.638354669333745,1,1,0,0,0,1,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,3,0,5,5,36,3.6109179126442243,1,0,1,1,6,4,2,99.0
0,2,0,180,5.198497031265826,1,0,0,5,0,1,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,4,0,1,3,54,4.007333185232471,1,0,4,5,4,2,4,198.0
7,1,0,234,5.459585514144159,1,0,4,3,4,1,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,0,3,34,3.5553480614894135,1,1,4,6,4,1,1,73.0
1,0,6,144,4.976733742420574,1,0,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,3,41,3.7376696182833684,0,2,1,6,1,1,1,95.0
5,0,1,128,4.859812404361672,1,2,3,2,8,1,2,1.0986122886681098,1,2,2,2,2,75,4.330733340286331,0,0,5,5,1,3,30,3.4339872044851463,1,0,0,2,0,1,2,142.0
4,0,2,90,4.51085950651685,1,0,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,5,3,24,3.2188758248682006,1,0,4,3,4,3,4,63.0
1,1,6,650,6.478509642208569,1,2,0,6,0,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,0,5,49,3.912023005428146,0,1,4,0,9,1,3,192.0
6,1,0,112,4.727387818712341,1,1,2,0,2,0,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,2,3,43,3.784189633918261,0,1,3,1,3,1,1,67.0
0,0,0,300,5.707110264748875,1,0,0,6,0,1,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,2,42,3.7612001156935624,1,0,2,0,2,2,4,207.0
6,2,0,480,6.175867270105761,1,0,0,4,0,1,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,1,5,5,1.791759469228055,0,2,0,5,5,1,5,133.0
7,0,1,220,5.3981627015177525,1,1,0,3,0,1,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,5,45,3.828641396489095,0,0,0,3,5,1,3,111.0
2,1,4,630,6.447305862541213,1,0,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,4,1,40,3.713572066704308,1,1,0,5,0,1,2,157.0
2,1,2,80,4.394449154672439,1,2,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,2,3,54,4.007333185232471,1,0,4,5,4,1,4,166.0
2,0,3,200,5.303304908059076,1,2,0,4,0,1,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,4,5,17,2.8903717578961645,0,2,2,3,7,1,2,69.0
6,0,6,245,5.5053315359323625,0,2,0,0,5,0,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,4,4,33,3.5263605246161616,0,0,3,5,3,1,1,75.0
4,1,6,200,5.303304908059076,1,2,0,4,0,1,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,6,0,3,4,21,3.091042453358316,0,0,1,0,1,1,2,59.0
0,3,2,20,3.044522437723423,1,2,0,6,0,1,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,3,0,48,3.8918202981106265,1,0,3,6,8,1,3,74.0
5,3,0,600,6.398594934535208,1,0,0,5,0,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,3,1,54,4.007333185232471,1,0,4,5,4,2,2,249.0
3,3,6,260,5.564520407322694,1,2,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,4,1,16,2.833213344056216,1,1,1,2,6,2,4,159.0
9,3,0,350,5.860786223465865,1,2,0,0,0,1,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,3,1,45,3.828641396489095,0,0,0,3,5,1,1,115.0
1,0,1,560,6.329720905522696,1,2,0,0,0,1,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,6,0,5,3,29,3.4011973816621555,0,2,4,1,9,1,1,162.0
3,3,6,72,4.290459441148391,1,0,2,2,2,1,1,0.6931471805599453,0,1,1,1,1,75,4.330733340286331,0,0,5,5,5,4,6,1.9459101490553132,1,0,1,6,6,1,4,132.0
0,3,6,80,4.394449154672439,1,2,0,3,0,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,3,4,19,2.995732273553991,0,1,4,5,9,1,1,45.0
9,1,3,900,6.803505257608338,1,0,0,4,0,0,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,4,0,25,3.258096538021482,0,1,0,4,5,1,2,165.0
5,0,5,78,4.3694478524670215,1,0,3,1,8,1,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,2,1,31,3.4657359027997265,0,1,1,3,1,1,1,70.0
9,0,6,128,4.859812404361672,1,2,3,2,8,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,0,4,35,3.58351893845611,0,2,0,0,5,1,1,83.0
7,0,6,256,5.54907608489522,1,1,1,4,6,0,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,3,5,14,2.70805020110221,1,2,4,0,4,2,1,62.0
0,1,2,280,5.638354669333745,1,1,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,4,0,18,2.9444389791664403,1,0,3,4,8,1,2,66.0
7,2,0,40,3.713572066704308,1,1,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,5,46,3.8501476017100584,1,1,1,4,6,2,3,58.0
4,2,4,800,6.68586094706836,1,2,0,2,0,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,5,1,17,2.8903717578961645,0,2,2,3,7,1,3,157.0
2,2,5,162,5.093750200806762,1,0,2,1,2,1,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,3,4,8,2.1972245773362196,1,2,3,1,8,1,1,35.0
2,2,5,144,4.976733742420574,1,0,4,4,4,1,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,5,0,15,2.772588722239781,0,0,0,1,5,1,1,105.0
6,0,4,720,6.580639137284949,1,0,0,6,0,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,5,2,59,4.0943445622221,0,2,4,3,9,1,3,185.0
5,2,4,600,6.398594934535208,1,0,0,5,0,0,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,6,0,5,1,58,4.07753744390572,1,1,3,2,8,2,2,248.0
2,2,6,160,5.081404364984463,1,1,0,6,0,1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,0,0,50,3.9318256327243257,1,2,0,1,0,2,2,114.0
3,3,3,440,6.089044875446846,1,2,0,6,0,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,5,0,20,3.044522437723423,1,2,0,6,0,2,3,163.0
2,0,3,48,3.8918202981106265,1,0,3,6,8,0,1,0.6931471805599453,0,1,1,1,1,75,4.330733340286331,0,0,5,5,5,3,57,4.060443010546419,0,0,2,1,7,1,3,141.0
3,2,2,72,4.290459441148391,1,0,2,2,2,1,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,3,5,60,4.110873864173311,1,0,0,4,0,1,3,150.0
0,2,0,640,6.46302945692067,1,1,0,3,0,1,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,4,5,0,1,30,3.4339872044851463,1,0,0,2,0,5,2,110.0
3,3,2,260,5.564520407322694,1,2,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,90,4.51085950651685,1,0,6,0,3,3,52,3.970291913552122,1,1,2,3,2,2,4,299.0
1,3,5,1700,7.438971592395862,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,2,3,35,3.58351893845611,0,2,0,0,5,5,2,256.0
6,1,1,400,5.993961427306569,1,1,0,1,0,0,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,6,0,5,5,9,2.302585092994046,0,0,4,2,9,1,2,104.0
6,2,1,1400,7.244941546337007,1,2,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,2,2,19,2.995732273553991,0,1,4,5,9,1,3,173.0
6,0,3,800,6.68586094706836,1,2,0,2,0,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,1,2,51,3.9512437185814275,0,0,1,2,1,1,3,139.0
1,3,5,308,5.733341276897746,1,2,3,0,8,1,7,2.0794415416798357,0,1,2,0,7,75,4.330733340286331,0,0,5,5,0,3,22,3.1354942159291497,1,1,2,1,2,1,2,99.0
4,2,0,16,2.833213344056216,1,1,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,5,0,5,1.791759469228055,0,2,0,5,5,1,2,15.0
7,0,5,255,5.545177444479562,0,0,0,3,5,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,2,4,11,2.4849066497880004,0,2,1,4,1,1,1,130.0
5,3,0,950,6.85751406254539,1,2,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,4,0,3,2,5,1.791759469228055,0,2,0,5,5,5,5,157.0
0,3,2,120,4.795790545596741,1,0,0,1,0,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,3,1,23,3.1780538303479458,0,2,3,2,3,1,2,67.0
0,1,2,480,6.175867270105761,1,0,0,4,0,0,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,6,0,4,5,45,3.828641396489095,0,0,0,3,5,1,2,159.0
8,3,1,585,6.373319789577012,0,0,0,4,5,1,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,2,5,59,4.0943445622221,0,2,4,3,9,1,1,150.0
7,3,3,90,4.51085950651685,1,0,0,6,0,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,5,0,53,3.9889840465642745,0,2,3,4,3,1,1,71.0
2,1,4,200,5.303304908059076,1,2,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,75,4.330733340286331,0,0,5,5,5,4,37,3.6375861597263857,0,1,2,2,7,1,1,72.0
2,2,2,600,6.398594934535208,1,0,0,5,0,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,1,4,28,3.367295829986474,1,1,3,0,8,4,3,133.0
3,1,1,84,4.442651256490317,1,0,4,0,4,1,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,4,14,2.70805020110221,1,2,4,0,4,1,2,56.0
3,2,6,1000,6.90875477931522,1,1,0,6,0,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,4,1,19,2.995732273553991,0,1,4,5,9,1,3,239.0
2,1,5,520,6.255750041753367,1,1,0,2,0,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,1,3,16,2.833213344056216,1,1,1,2,6,2,2,185.0
0,1,0,192,5.262690188904886,1,0,2,3,2,1,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,3,5,49,3.912023005428146,0,1,4,0,9,1,1,97.0
8,1,5,320,5.771441123130016,1,2,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,3,4,35,3.58351893845611,0,2,0,0,5,1,2,123.0
5,3,6,140,4.948759890378168,1,2,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,2,0,31,3.4657359027997265,0,1,1,3,1,1,1,57.0
1,2,2,195,5.278114659230517,0,0,0,6,5,0,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,4,0,2,1,56,4.04305126783455,1,2,1,0,6,1,2,160.0
5,3,5,280,5.638354669333745,1,1,0,0,0,1,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,0,0,9,2.302585092994046,0,0,4,2,9,1,1,65.0
4,2,1,350,5.860786223465865,1,2,0,0,0,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,0,3,60,4.110873864173311,1,0,0,4,0,5,3,158.0
1,2,0,105,4.663439094112067,0,0,0,0,5,0,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,5,2,20,3.044522437723423,1,2,0,6,0,1,2,38.0
7,0,6,1000,6.90875477931522,1,1,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,6,0,5,1,50,3.9318256327243257,1,2,0,1,0,10,4,240.0
5,3,2,1800,7.496097345175956,1,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,0,5,19,2.995732273553991,0,1,4,5,9,1,2,239.0
6,1,1,40,3.713572066704308,1,1,0,5,0,1,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,1,3,34,3.5553480614894135,1,1,4,6,4,1,3,84.0
0,2,3,1440,7.273092595999522,1,0,0,5,0,1,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,6,0,1,2,50,3.9318256327243257,1,2,0,1,0,2,2,392.0
5,1,2,84,4.442651256490317,1,0,4,0,4,0,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,1,1,22,3.1354942159291497,1,1,2,1,2,1,2,71.0
4,0,2,88,4.48863636973214,1,1,3,4,8,1,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,5,5,17,2.8903717578961645,0,2,2,3,7,1,1,72.0
4,1,1,175,5.170483995038151,0,1,0,0,5,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,0,4,5,1.791759469228055,0,2,0,5,5,5,5,61.0
6,2,2,560,6.329720905522696,1,2,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,0,2,34,3.5553480614894135,1,1,4,6,4,1,1,138.0
0,1,3,450,6.111467339502679,1,0,0,2,0,1,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,6,0,3,5,17,2.8903717578961645,0,2,2,3,7,1,3,112.0
8,1,1,220,5.3981627015177525,1,1,0,3,0,1,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,5,58,4.07753744390572,1,1,3,2,8,1,2,113.0
4,3,2,400,5.993961427306569,1,1,0,1,0,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,0,4,50,3.9318256327243257,1,2,0,1,0,5,5,162.0
1,3,1,1700,7.438971592395862,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,6,0,2,0,41,3.7376696182833684,0,2,1,6,1,1,2,364.0
6,2,6,1530,7.333676395657684,1,0,0,4,0,0,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,4,1,49,3.912023005428146,0,1,4,0,9,1,2,236.0
4,2,6,160,5.081404364984463,1,1,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,4,5,0,1,17,2.8903717578961645,0,2,2,3,7,1,1,37.0
9,3,1,550,6.311734809152915,1,1,0,4,0,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,1,4,35,3.58351893845611,0,2,0,0,5,5,4,156.0
7,2,5,120,4.795790545596741,1,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,5,3,27,3.332204510175204,0,0,2,6,7,1,2,66.0
7,2,4,120,4.795790545596741,1,0,0,1,0,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,4,4,28,3.367295829986474,1,1,3,0,8,1,1,88.0
9,0,1,130,4.875197323201151,1,1,0,4,0,1,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,5,0,16,2.833213344056216,1,1,1,2,6,1,3,185.0
2,2,0,495,6.206575926724928,0,0,0,5,5,0,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,4,1,28,3.367295829986474,1,1,3,0,8,1,1,116.0
6,3,3,1000,6.90875477931522,1,1,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,0,2,32,3.4965075614664802,1,2,2,4,2,2,2,162.0
9,0,3,75,4.330733340286331,0,0,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,2,2,15,2.772588722239781,0,0,0,1,5,1,3,45.0
9,0,4,250,5.5254529391317835,1,1,0,5,0,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,4,4,20,3.044522437723423,1,2,0,6,0,5,5,75.0
0,1,0,65,4.189654742026425,0,2,0,2,5,0,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,4,0,35,3.58351893845611,0,2,0,0,5,1,3,126.0
0,2,3,1710,7.444833273892193,1,0,0,2,0,1,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,2,2,36,3.6109179126442243,1,0,1,1,6,1,3,245.0
7,1,4,1190,7.0825485693553,1,2,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,0,2,31,3.4657359027997265,0,1,1,3,1,1,1,252.0
2,3,3,260,5.564520407322694,1,2,0,1,0,0,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,3,0,3,5,59,4.0943445622221,0,2,4,3,9,1,2,176.0
5,0,3,90,4.51085950651685,1,0,0,6,0,0,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,1,3,13,2.6390573296152584,0,1,3,6,3,1,2,37.0
5,3,2,280,5.638354669333745,1,1,0,0,0,1,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,2,5,21,3.091042453358316,0,0,1,0,1,1,1,77.0
7,2,1,300,5.707110264748875,1,0,0,6,0,0,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,6,0,2,1,9,2.302585092994046,0,0,4,2,9,1,3,123.0
4,1,0,500,6.2166061010848646,1,2,0,3,0,1,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,6,0,3,4,18,2.9444389791664403,1,0,3,4,8,2,3,113.0
6,0,6,480,6.175867270105761,1,0,0,4,0,0,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,6,0,1,1,32,3.4965075614664802,1,2,2,4,2,4,4,104.0
6,2,1,600,6.398594934535208,1,0,0,5,0,1,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,6,0,2,2,46,3.8501476017100584,1,1,1,4,6,2,2,136.0
0,0,6,1500,7.313886831633462,1,0,0,2,0,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,2,0,22,3.1354942159291497,1,1,2,1,2,2,3,187.0
6,2,1,210,5.351858133476067,1,0,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,0,2,46,3.8501476017100584,1,1,1,4,6,1,3,137.0
9,3,1,125,4.836281906951478,0,2,0,6,5,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,3,1,22,3.1354942159291497,1,1,2,1,2,1,2,52.0
9,1,4,130,4.875197323201151,1,1,0,4,0,1,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,0,2,14,2.70805020110221,1,2,4,0,4,2,3,105.0
9,3,4,120,4.795790545596741,1,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,5,3,52,3.970291913552122,1,1,2,3,2,2,2,97.0
1,2,4,760,6.634633357861686,1,1,0,4,0,0,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,3,1,15,2.772588722239781,0,0,0,1,5,1,2,167.0
2,1,0,225,5.420534999272286,0,0,0,1,5,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,1,4,36,3.6109179126442243,1,0,1,1,6,1,2,108.0
0,2,6,120,4.795790545596741,1,0,0,1,0,0,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,3,0,4,1,31,3.4657359027997265,0,1,1,3,1,1,2,58.0
8,3,1,1100,7.00397413672268,1,2,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,1,4,8,2.1972245773362196,1,2,3,1,8,2,2,151.0
6,3,6,120,4.795790545596741,1,0,0,1,0,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,2,42,3.7612001156935624,1,0,2,0,2,2,4,114.0
2,0,5,608,6.411818267709897,1,2,3,6,8,0,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,1,1,23,3.1780538303479458,0,2,3,2,3,1,1,156.0
1,2,6,68,4.23410650459726,1,2,3,5,8,1,1,0.6931471805599453,0,1,1,1,1,75,4.330733340286331,0,0,5,5,1,1,54,4.007333185232471,1,0,4,5,4,1,3,173.0
3,0,0,532,6.278521424165844,1,1,2,0,2,1,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,4,5,3,1,59,4.0943445622221,0,2,4,3,9,1,1,154.0
5,3,3,225,5.420534999272286,0,0,0,1,5,1,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,3,0,60,4.110873864173311,1,0,0,4,0,5,4,132.0
