slot_company_name,slot_sector,slot_month1_name,slot_month2_name,slot_employees_hired,slot_employees_hired_abs_log1p,slot_employees_hired_is_even,slot_employees_hired_mod3,slot_employees_hired_mod5,slot_employees_hired_mod7,slot_employees_hired_mod10,slot_hourly_wage,slot_hourly_wage_abs_log1p,slot_hourly_wage_is_even,slot_hourly_wage_mod3,slot_hourly_wage_mod5,slot_hourly_wage_mod7,slot_hourly_wage_mod10,slot_hours_per_week,slot_hours_per_week_abs_log1p,slot_hours_per_week_is_even,slot_hours_per_week_mod3,slot_hours_per_week_mod5,slot_hours_per_week_mod7,slot_hours_per_week_mod10,slot_weeks_in_month,slot_weeks_in_month_abs_log1p,slot_weeks_in_month_is_even,slot_weeks_in_month_mod3,slot_weeks_in_month_mod5,slot_weeks_in_month_mod7,slot_weeks_in_month_mod10,slot_expired_num,slot_expired_num_abs_log1p,slot_expired_num_is_even,slot_expired_num_mod3,slot_expired_num_mod5,slot_expired_num_mod7,slot_expired_num_mod10,slot_expired_den,slot_expired_den_abs_log1p,slot_expired_den_is_even,slot_expired_den_mod3,slot_expired_den_mod5,slot_expired_den_mod7,slot_expired_den_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
4,4,5,5,58,4.07753744390572,1,1,3,2,8,38,3.6635616461296463,1,2,3,3,8,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1,9,661200.0
4,2,5,5,84,4.442651256490317,1,0,4,0,4,24,3.2188758248682006,1,0,4,3,4,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1,8,564480.0
3,4,4,4,145,4.983606621708336,0,1,0,5,5,38,3.6635616461296463,1,2,3,3,8,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1,1,956536.0
5,2,8,8,108,4.6913478822291435,1,0,3,3,8,17,2.8903717578961645,0,2,2,3,7,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1,9,528768.0
0,5,7,7,228,5.43372200355424,1,0,3,4,8,31,3.4657359027997265,0,1,1,3,1,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,0,1,8,1625640.0
7,3,7,7,112,4.727387818712341,1,1,2,0,2,34,3.5553480614894135,1,1,4,6,4,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,1,6,1119552.0
2,0,3,3,22,3.1354942159291497,1,1,2,1,2,24,3.2188758248682006,1,0,4,3,4,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,9,129888.0
2,1,1,1,220,5.3981627015177525,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,1,6,549120.0
1,6,3,3,48,3.8918202981106265,1,0,3,6,8,17,2.8903717578961645,0,2,2,3,7,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1,7,244800.0
3,0,9,9,140,4.948759890378168,1,2,0,0,0,25,3.258096538021482,0,1,0,4,5,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,3,1,4,940800.0
0,2,9,9,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,1,8,298480.0
3,4,11,11,96,4.574710978503383,1,0,1,5,6,39,3.6888794541139363,0,0,4,4,9,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,0,1,3,730080.0
4,3,8,8,120,4.795790545596741,1,0,0,1,0,29,3.4011973816621555,0,2,4,1,9,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1,7,960480.0
6,2,0,0,16,2.833213344056216,1,1,1,2,6,26,3.295836866004329,1,2,1,5,6,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,0,1,10,104832.0
1,1,4,4,115,4.7535901911063645,0,1,0,3,5,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1,6,410550.0
5,7,3,3,56,4.04305126783455,1,2,1,0,6,11,2.4849066497880004,0,2,1,4,1,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,9,170016.0
5,7,7,7,30,3.4339872044851463,1,0,0,2,0,33,3.5263605246161616,0,0,3,5,3,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1,7,158400.0
1,5,0,0,156,5.056245805348308,1,0,1,2,6,32,3.4965075614664802,1,2,2,4,2,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,4,1,8,1497600.0
4,5,8,8,100,4.61512051684126,1,1,0,2,0,13,2.6390573296152584,0,1,3,6,3,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,0,1,2,225680.0
0,4,7,7,50,3.9318256327243257,1,2,0,1,0,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1,7,136500.0
1,2,0,0,75,4.330733340286331,0,0,0,5,5,19,2.995732273553991,0,1,4,5,9,49,3.912023005428146,0,1,4,0,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1,2,465500.0
5,0,4,4,16,2.833213344056216,1,1,1,2,6,29,3.4011973816621555,0,2,4,1,9,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,1,8,146160.0
1,0,8,8,68,4.23410650459726,1,2,3,5,8,37,3.6375861597263857,0,1,2,2,7,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,5,553520.0
0,0,2,2,6,1.9459101490553132,1,0,1,6,6,29,3.4011973816621555,0,2,4,1,9,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1,8,48024.0
7,5,7,7,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,1,7,123984.0
3,5,7,7,240,5.484796933490655,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,4,12,2534400.0
1,5,8,8,228,5.43372200355424,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,5,1,9,1188640.0
3,4,3,3,60,4.110873864173311,1,0,0,4,0,32,3.4965075614664802,1,2,2,4,2,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1,10,357120.0
3,4,1,1,288,5.666426688112432,1,0,3,1,8,31,3.4657359027997265,0,1,1,3,1,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,0,1,8,3080160.0
3,7,1,1,33,3.5263605246161616,0,0,3,5,3,35,3.58351893845611,0,2,0,0,5,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,8,254100.0
6,6,5,5,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,14,62208.0
6,2,10,10,42,3.7612001156935624,1,0,2,0,2,14,2.70805020110221,1,2,4,0,4,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,3,109760.0
3,3,1,1,78,4.3694478524670215,1,0,3,1,8,24,3.2188758248682006,1,0,4,3,4,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1,3,270816.0
4,7,8,8,66,4.204692619390966,1,0,1,3,6,32,3.4965075614664802,1,2,2,4,2,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,2,4,428032.0
4,0,9,9,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1,6,129600.0
1,1,4,4,138,4.9344739331306915,1,0,3,5,8,32,3.4965075614664802,1,2,2,4,2,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1,2,886144.0
3,5,6,6,276,5.6240175061873385,1,0,1,3,6,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,7,789360.0
4,6,0,0,24,3.2188758248682006,1,0,4,3,4,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1,9,252000.0
2,6,0,0,84,4.442651256490317,1,0,4,0,4,24,3.2188758248682006,1,0,4,3,4,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,7,504000.0
6,4,10,10,168,5.1298987149230735,1,0,3,0,8,10,2.3978952727983707,1,1,0,3,0,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,4,508200.0
0,4,2,2,76,4.343805421853684,1,1,1,6,6,20,3.044522437723423,1,2,0,6,0,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1,7,334400.0
3,3,11,11,300,5.707110264748875,1,0,0,6,0,39,3.6888794541139363,0,0,4,4,9,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,3,1,3,2583360.0
7,2,3,3,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1,9,26928.0
7,3,10,10,32,3.4965075614664802,1,2,2,4,2,29,3.4011973816621555,0,2,4,1,9,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1,8,220864.0
3,1,8,8,96,4.574710978503383,1,0,1,5,6,14,2.70805020110221,1,2,4,0,4,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,1,7,482944.0
1,0,0,0,75,4.330733340286331,0,0,0,5,5,40,3.713572066704308,1,1,0,5,0,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1,5,544000.0
7,3,9,9,90,4.51085950651685,1,0,0,6,0,25,3.258096538021482,0,1,0,4,5,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,0,1,4,446400.0
3,4,2,2,32,3.4965075614664802,1,2,2,4,2,34,3.5553480614894135,1,1,4,6,4,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,0,1,5,235008.0
5,1,3,3,230,5.442417710521793,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,3,1,2,789360.0
5,5,2,2,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,0,2,5,73920.0
3,4,6,6,270,5.602118820879701,1,0,0,4,0,38,3.6635616461296463,1,2,3,3,8,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,3,1,2,3086208.0
0,3,1,1,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1,9,152064.0
6,6,7,7,36,3.6109179126442243,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,49,3.912023005428146,0,1,4,0,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,1,6,210210.0
0,0,5,5,52,3.970291913552122,1,1,2,3,2,25,3.258096538021482,0,1,0,4,5,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,5,208000.0
1,4,3,3,72,4.290459441148391,1,0,2,2,2,27,3.332204510175204,0,0,2,6,7,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,1,6,766260.0
1,4,3,3,30,3.4339872044851463,1,0,0,2,0,39,3.6888794541139363,0,0,4,4,9,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1,9,390000.0
3,2,4,4,58,4.07753744390572,1,1,3,2,8,19,2.995732273553991,0,1,4,5,9,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,6,338865.0
4,4,0,0,52,3.970291913552122,1,1,2,3,2,17,2.8903717578961645,0,2,2,3,7,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1,6,301665.0
3,6,8,8,160,5.081404364984463,1,1,0,6,0,31,3.4657359027997265,0,1,1,3,1,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,0,1,4,1333248.0
4,4,7,7,18,2.9444389791664403,1,0,3,4,8,29,3.4011973816621555,0,2,4,1,9,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,1,92568.0
7,1,11,11,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1,10,18000.0
7,4,6,6,30,3.4339872044851463,1,0,0,2,0,35,3.58351893845611,0,2,0,0,5,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1,5,323750.0
2,6,2,2,228,5.43372200355424,1,0,3,4,8,25,3.258096538021482,0,1,0,4,5,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,0,1,8,1879100.0
2,0,9,9,84,4.442651256490317,1,0,4,0,4,21,3.091042453358316,0,0,1,0,1,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,4,1,7,529200.0
5,0,5,5,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1,13,31104.0
0,6,3,3,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1,8,291600.0
0,6,6,6,240,5.484796933490655,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,4,1,6,561600.0
3,3,4,4,150,5.017279836814924,1,0,0,3,0,37,3.6375861597263857,0,1,2,2,7,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1,7,1855920.0
1,3,11,11,145,4.983606621708336,0,1,0,5,5,14,2.70805020110221,1,2,4,0,4,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,1,7,613872.0
4,1,2,2,60,4.110873864173311,1,0,0,4,0,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,0,1,9,364800.0
3,7,9,9,72,4.290459441148391,1,0,2,2,2,33,3.5263605246161616,0,0,3,5,3,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1,4,481536.0
1,5,7,7,112,4.727387818712341,1,1,2,0,2,36,3.6109179126442243,1,0,1,1,6,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1,10,931392.0
4,4,2,2,54,4.007333185232471,1,0,4,5,4,28,3.367295829986474,1,1,3,0,8,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,7,338688.0
2,6,4,4,168,5.1298987149230735,1,0,3,0,8,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,1,3,411600.0
1,0,2,2,22,3.1354942159291497,1,1,2,1,2,24,3.2188758248682006,1,0,4,3,4,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1,7,146520.0
4,0,5,5,216,5.37989735354046,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,3,1,5,798336.0
0,3,7,7,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1,8,144384.0
6,4,7,7,42,3.7612001156935624,1,0,2,0,2,29,3.4011973816621555,0,2,4,1,9,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,1,6,437668.0
2,1,10,10,115,4.7535901911063645,0,1,0,3,5,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1,10,941850.0
5,0,5,5,30,3.4339872044851463,1,0,0,2,0,23,3.1780538303479458,0,2,3,2,3,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1,5,269790.0
0,2,2,2,28,3.367295829986474,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1,10,153216.0
2,0,0,0,18,2.9444389791664403,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1,10,128304.0
2,1,6,6,70,4.2626798770413155,1,1,0,0,0,22,3.1354942159291497,1,1,2,1,2,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,1,6,392700.0
6,6,5,5,66,4.204692619390966,1,0,1,3,6,37,3.6375861597263857,0,1,2,2,7,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1,6,626780.0
7,4,7,7,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1,9,120960.0
6,4,9,9,40,3.713572066704308,1,1,0,5,0,28,3.367295829986474,1,1,3,0,8,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,5,1,8,302400.0
0,6,8,8,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,8,134232.0
5,4,11,11,174,5.1647859739235145,1,0,4,6,4,32,3.4965075614664802,1,2,2,4,2,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1,2,1071840.0
3,3,1,1,72,4.290459441148391,1,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,2,10,138240.0
6,6,3,3,39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1,4,132600.0
7,1,4,4,88,4.48863636973214,1,1,3,4,8,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,1,5,455400.0
7,4,9,9,70,4.2626798770413155,1,1,0,0,0,17,2.8903717578961645,0,2,2,3,7,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,1,6,325584.0
7,2,7,7,14,2.70805020110221,1,2,4,0,4,32,3.4965075614664802,1,2,2,4,2,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1,11,118272.0
