slot_first_player,slot_second_player,slot_move1,slot_move1_abs_log1p,slot_move1_is_even,slot_move1_mod3,slot_move1_mod5,slot_move1_mod7,slot_move1_mod10,slot_move2,slot_move2_abs_log1p,slot_move2_is_even,slot_move2_mod3,slot_move2_mod5,slot_move2_mod7,slot_move2_mod10,slot_upper_limit,slot_upper_limit_abs_log1p,slot_upper_limit_is_even,slot_upper_limit_mod3,slot_upper_limit_mod5,slot_upper_limit_mod7,slot_upper_limit_mod10,gcd_all,n_multiple_pairs,y
0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1455,7.283448228756631,0,0,0,6,5,1,3,727.0
1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,2,3,67.0
1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2110,7.65491704784832,1,1,0,3,0,1,3,703.0
2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2542,7.841099765422119,1,1,2,1,2,1,2,1271.0
4,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1097,7.001245622069476,0,2,2,5,7,1,0,439.0
0,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2029,7.615791072035833,0,1,4,6,9,1,2,1014.0
3,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2748,7.918992488165245,1,0,3,4,8,1,1,1099.0
1,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1712,7.44600149832412,1,2,2,4,2,2,3,571.0
1,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2736,7.914617709040679,1,0,1,6,6,1,1,1026.0
1,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2221,7.706162970199576,0,1,1,2,1,1,1,740.0
4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1207,7.0967213784947605,0,1,2,3,7,1,1,403.0
0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3490,8.157943507105037,1,1,0,4,0,1,2,1745.0
4,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,409,6.016157159698354,0,1,4,3,9,1,0,175.0
3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3291,8.09925056179696,0,0,1,1,1,1,3,1645.0
4,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4136,8.327726166461412,1,2,1,6,6,1,2,2068.0
0,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3343,8.114922974204593,0,1,3,4,3,1,1,1337.0
0,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3940,8.279189777195004,1,1,0,6,0,1,1,1313.0
0,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4857,8.488382109562117,0,0,2,6,7,1,2,2428.0
2,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4067,8.31090675716845,0,2,2,0,7,1,0,1743.0
3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,357,5.8805329864007,0,0,2,0,7,1,1,143.0
4,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3945,8.28045768658256,0,0,0,4,5,1,0,1753.0
4,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,109,4.700480365792417,0,1,4,4,9,1,2,47.0
3,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3491,8.158229916959494,0,2,1,5,1,1,1,1397.0
2,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2822,7.945555428253489,1,2,2,1,2,1,2,1411.0
2,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4885,8.494129251817686,0,1,0,6,5,1,1,2093.0
2,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1214,7.102499355774649,1,2,4,3,4,1,0,486.0
0,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4196,8.34212526333359,1,2,1,3,6,2,2,1679.0
0,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1504,7.316548177182976,1,1,4,6,4,1,0,602.0
3,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2975,7.998335395952982,0,2,0,0,5,1,0,1352.0
4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4985,8.514389264083503,0,2,0,1,5,1,1,1661.0
1,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1810,7.501634457883413,1,1,0,4,0,1,0,823.0
1,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4995,8.516392871245468,0,0,0,4,5,3,3,2498.0
1,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2247,7.717796211013582,0,0,2,0,7,1,1,999.0
0,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4169,8.335671314792847,0,2,4,4,9,1,1,2085.0
0,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2997,8.005700678662542,0,0,2,1,7,3,3,1499.0
4,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2218,7.704811922932594,1,1,3,6,8,1,2,1109.0
1,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4318,8.3707791729607,1,1,3,6,8,2,2,2159.0
2,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3657,8.204671828950811,0,0,2,3,7,1,1,1829.0
3,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2914,7.977625098784593,1,1,4,2,4,1,0,1324.0
4,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2314,7.747164966520335,1,1,4,4,4,1,1,1029.0
1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1935,7.568379267836522,0,0,0,3,5,1,1,830.0
4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1250,7.1316985104669115,1,2,0,4,0,1,2,536.0
4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,531,6.2766434893416445,0,0,1,6,1,1,1,200.0
1,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,175,5.170483995038151,0,1,0,0,5,1,1,70.0
4,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2584,7.85748078694253,1,1,4,1,4,1,1,1174.0
0,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3141,8.052614818815567,0,0,1,5,1,1,1,1346.0
3,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,458,6.129050210060545,1,2,3,3,8,1,0,173.0
1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,596,6.391917113392602,1,2,1,1,6,1,3,238.0
2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1244,7.126890808898808,1,2,4,5,4,1,1,533.0
3,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4538,8.420462002456466,1,2,3,2,8,2,2,2269.0
4,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,654,6.484635235635252,1,0,4,3,4,1,2,327.0
0,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,189,5.247024072160486,0,0,4,0,9,1,2,81.0
1,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3705,8.217708406845306,0,0,0,2,5,1,2,1588.0
1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2156,7.676473646389156,1,2,1,0,6,1,1,924.0
2,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1383,7.232733136177615,0,0,3,4,3,1,2,553.0
0,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2174,7.684783943522785,1,2,4,4,4,2,2,725.0
3,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,921,6.826545223556594,0,0,1,4,1,1,0,409.0
3,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2817,7.943782692458625,0,0,2,3,7,1,2,1408.0
2,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3330,8.11102783819368,1,0,0,5,0,2,3,1665.0
1,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4645,8.443761913330354,0,1,0,4,5,1,0,1991.0
3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2112,7.655864017616056,1,0,2,5,2,2,3,704.0
0,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2605,7.8655717576847906,0,1,0,1,5,1,0,1184.0
1,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4969,8.511175119090675,0,1,4,6,9,1,1,1657.0
3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2804,7.9391588179567965,1,2,4,4,4,1,2,1402.0
2,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,373,5.924255797414532,0,1,3,2,3,1,2,186.0
2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1309,7.177782416195197,0,1,4,0,9,1,2,436.0
1,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2555,7.846198815497425,0,2,0,0,5,1,3,1277.0
2,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,492,6.20050917404269,1,0,2,2,2,1,3,246.0
0,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1201,7.091742115095153,0,1,1,4,1,1,0,515.0
0,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4154,8.332067707289548,1,2,4,3,4,1,2,2077.0
1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,999,6.907755278982137,0,0,4,5,9,1,2,399.0
0,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4243,8.353261499733874,0,1,3,1,3,1,0,1592.0
2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3845,8.254788926148725,0,2,0,2,5,1,0,1649.0
0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4538,8.420462002456466,1,2,3,2,8,1,2,2269.0
0,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4933,8.503905297089302,0,1,3,5,3,1,0,2193.0
0,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3039,8.019612794400267,0,0,4,1,9,1,1,1139.0
0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3210,8.074337694089515,1,0,0,4,0,1,3,1605.0
2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2246,7.717351272185329,1,2,1,6,6,1,3,748.0
2,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2962,7.993957547573565,1,1,2,1,2,2,2,1481.0
1,0,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3871,8.261526448396468,0,1,1,0,1,1,1,1936.0
4,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,224,5.41610040220442,1,2,4,0,4,1,1,90.0
0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4182,8.338783971442199,1,0,2,3,2,1,3,2091.0
2,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4363,8.381144346952961,0,1,3,2,3,1,2,2181.0
3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2827,7.947325027016463,0,1,2,6,7,1,2,942.0
0,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3431,8.140898460607852,0,2,1,1,1,1,0,1559.0
0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,211,5.356586274672012,0,1,1,1,1,1,1,105.0
2,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3825,8.249575150000199,0,0,0,3,5,1,2,1912.0
0,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,269,5.598421958998375,0,2,4,3,9,1,2,134.0
2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3489,8.157657015196472,0,0,4,3,9,1,0,1495.0
3,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2350,7.762596048540069,1,1,0,5,0,1,2,1007.0
4,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3275,8.09437844497296,0,2,0,6,5,1,1,1229.0
2,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4776,8.471568013389962,1,0,1,2,6,3,3,1592.0
0,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,393,5.976350909297934,0,0,3,1,3,1,1,158.0
3,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1355,7.212294468500341,0,2,0,4,5,1,1,677.0
4,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4350,8.37816098272068,1,0,0,3,0,2,2,1740.0
4,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2094,7.647308832356238,1,0,4,1,4,2,2,838.0
3,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3307,8.104099056143582,0,1,2,3,7,1,2,1417.0
4,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,127,4.852030263919617,0,1,2,1,7,1,0,57.0
2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1923,7.562161631225652,0,0,3,5,3,1,1,769.0
3,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4616,8.43750042250699,1,2,1,3,6,1,2,2308.0
2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2123,7.66105638236183,0,2,3,2,3,1,2,707.0
3,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2982,8.000684784514748,1,0,2,0,2,3,2,1491.0
1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2572,7.8528278122817445,1,1,2,3,2,1,1,857.0
3,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1063,6.96979066990159,0,1,3,6,3,1,0,473.0
2,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2348,7.761744984658913,1,2,3,3,8,2,2,1174.0
2,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2532,7.837159650001675,1,0,2,5,2,2,3,1266.0
3,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1901,7.550661243105336,0,2,1,4,1,1,2,950.0
4,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,879,6.779921907472252,0,0,4,4,9,1,3,439.0
1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1305,7.174724309836376,0,0,0,3,5,1,2,435.0
0,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3300,8.101980731853192,1,0,0,3,0,1,1,1467.0
2,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2885,7.9676267393338165,0,2,0,1,5,1,0,1154.0
4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2768,7.926241523170962,1,2,3,3,8,1,1,1107.0
4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2944,7.987864096085687,1,1,4,4,4,1,3,1177.0
4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2572,7.8528278122817445,1,1,2,3,2,1,1,857.0
0,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2190,7.692113339595466,1,0,0,6,0,1,2,876.0
3,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2910,7.976251943745623,1,0,0,5,0,1,1,1247.0
4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2667,7.889084407035514,0,0,2,0,7,1,1,1067.0
2,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4949,8.507142855562735,0,2,4,0,9,1,0,2121.0
3,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1722,7.45182223652793,1,0,2,0,2,1,2,765.0
2,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3737,8.226305988015508,0,2,2,6,7,1,2,1868.0
4,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2539,7.8399193600125825,0,1,4,5,9,1,2,1088.0
3,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4341,8.376090350438238,0,0,1,1,1,1,2,1736.0
4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2164,7.68017564043659,1,1,4,1,4,1,0,812.0
0,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4751,8.466320861042481,0,2,1,5,1,1,2,2036.0
1,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4528,8.418256443556213,1,1,3,6,8,1,2,2264.0
2,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3499,8.160518247477505,0,1,4,6,9,1,1,1750.0
2,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4890,8.495152060539358,1,0,0,4,0,1,3,2096.0
3,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2026,7.614312146452,1,1,1,3,6,1,2,1013.0
0,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3524,8.16763571524637,1,2,4,3,4,1,1,1567.0
2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3417,8.136810863675537,0,0,2,1,7,1,0,1465.0
0,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2388,7.77863014732581,1,0,3,1,8,1,3,955.0
1,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3990,8.291797105048733,1,0,0,0,0,1,3,1710.0
1,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2886,7.967973179662935,1,0,1,2,6,1,1,1082.0
2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,155,5.049856007249537,0,2,0,1,5,1,0,67.0
3,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,602,6.401917196727186,1,2,2,0,2,1,1,200.0
0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4917,8.500657222776137,0,0,2,3,7,1,2,1639.0
1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4896,8.496378051702317,1,0,1,3,6,1,3,1958.0
3,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4471,8.405591014834934,0,1,1,5,1,1,0,1987.0
1,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2346,7.760893195851024,1,0,1,1,6,1,3,1005.0
2,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4353,8.378850241794492,0,0,3,6,3,1,2,1865.0
3,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1979,7.590852123688581,0,2,4,5,9,1,2,659.0
3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4302,8.3670677328386,1,0,2,4,2,1,2,1721.0
3,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2271,7.7284157798410416,0,0,1,3,1,1,3,1135.0
2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3144,8.05356916913454,1,0,4,1,4,3,3,1049.0
1,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1193,7.085064293952548,0,2,3,3,3,1,0,477.0
4,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4486,8.408939605975984,1,1,1,6,6,1,0,2039.0
4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4264,8.35819745992578,1,1,4,1,4,1,1,1705.0
1,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4763,8.46884293047519,0,2,3,3,3,1,2,1587.0
1,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2352,7.763446388727362,1,0,2,0,2,1,3,1008.0
3,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1650,7.409136443920128,1,0,0,5,0,1,1,660.0
3,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4676,8.450412157725886,1,2,1,0,6,1,1,1871.0
0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3549,8.174702882469461,0,0,4,0,9,1,1,1521.0
4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2838,7.951207156472972,1,0,3,3,8,1,2,1135.0
0,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2286,7.734996194022781,1,0,1,4,6,2,3,1143.0
1,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1634,7.399398083331354,1,2,4,3,4,2,2,654.0
4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1344,7.20414929203594,1,0,4,0,4,1,3,672.0
3,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,754,6.626717749249025,1,1,4,5,4,1,0,323.0
2,0,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3176,8.063692634269517,1,2,1,5,6,1,1,1589.0
3,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2810,7.941295570906532,1,2,0,3,0,1,2,1405.0
3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3758,8.231908243564177,1,2,3,6,8,1,0,1610.0
4,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2898,7.972121128921655,1,0,3,0,8,1,2,1288.0
3,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3788,8.239857411018601,1,2,3,1,8,1,3,1515.0
3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1273,7.149916836132109,0,1,3,6,3,1,1,637.0
1,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2140,7.669028288589683,1,1,0,5,0,1,0,856.0
4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3168,8.06117135969092,1,0,3,4,8,1,3,1358.0
4,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4467,8.404696160189092,0,0,2,1,7,1,1,1787.0
0,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4122,8.3243363327069,1,0,2,6,2,3,3,1374.0
2,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2837,7.950854857719988,0,2,2,2,7,1,0,1064.0
3,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2135,7.666690200080086,0,2,0,0,5,1,2,711.0
4,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,225,5.420534999272286,0,0,0,1,5,1,3,112.0
3,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2853,7.956476798036782,0,0,3,4,3,1,2,1426.0
1,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2982,8.000684784514748,1,0,2,0,2,1,2,1325.0
3,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1212,7.10085190894405,1,0,2,1,2,3,2,606.0
1,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1310,7.1785454837637,1,2,0,1,0,1,1,491.0
3,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4694,8.454253391642363,1,2,4,4,4,1,0,1878.0
3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,979,6.887552571664617,0,1,4,6,9,1,0,368.0
4,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4884,8.493924564476883,1,0,4,5,4,1,2,2442.0
1,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2749,7.919356190660617,0,1,4,5,9,1,1,1099.0
2,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2710,7.905072849498666,1,1,0,1,0,1,3,903.0
3,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1837,7.516433302915632,0,1,2,3,7,1,0,735.0
4,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,833,6.726233402358747,0,2,3,0,3,1,2,333.0
1,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,339,5.8289456176102075,0,0,4,3,9,1,1,154.0
